gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_06453	6573.000070370509	-0.2350579271417807	0.0071157470821127935	-33.033485371150626	2.685943094437453e-239	6.061278249780518e-237
CNAG_01534	4104.6359810038375	-0.2240459832076468	0.006854945128937152	-32.68384779068024	2.649450493307587e-234	5.435387830209808e-232
CNAG_06074	1455.8360960814307	-0.22280375268734473	0.0051745381834564525	-43.05770771963225	0	0
CNAG_06169	1891.3275607325038	-0.2224845918611483	0.0060082373950320995	-37.029926954136215	3.779293373068944e-300	2.132151344639729e-297
CNAG_01102	2513.9120598769186	-0.22207396567297988	0.0067670551093863985	-32.81692879446882	3.377081711154218e-236	7.375110704681953e-234
CNAG_00091	2383.4569748696827	-0.21360232269280233	0.004003410406416364	-53.355090037847894	0	0
CNAG_03759	23.05603280930113	-0.2135450044332702	0.02199818636225649	-9.707391369302208	2.8042198575774496e-22	8.081978899872003e-22
CNAG_00834	323.1178758064744	-0.2134969744611891	0.007119536706964689	-29.987481383772572	1.4291260798987462e-197	1.5605134775668566e-195
CNAG_02899	1640.573312828018	-0.21061022517097416	0.004327885211128214	-48.663542329966575	0	0
CNAG_01052	275.24656252371443	-0.21005109101700295	0.008235281330782837	-25.506243512513457	1.680671414610323e-143	6.693026751124639e-142
CNAG_03058	10597.003136289173	-0.20986754061689292	0.005127886094877847	-40.92671653267139	0	0
CNAG_01585	1774.539712889392	-0.20723432618590176	0.007231070339728858	-28.65887295374759	1.242777691067473e-180	1.0016196391103323e-178
CNAG_03630	7.476427639554033	-0.2072314421687748	0.027061150268782874	-7.657894808996063	1.8900559115577312e-14	4.3552343503219334e-14
CNAG_06905	686.2653868769537	-0.20383094297515297	0.006845064090143885	-29.777799052114997	7.574261663015283e-195	7.769356281608101e-193
CNAG_04886	114.39477763214745	-0.2023798929018507	0.008911684138686149	-22.709500219302836	3.609235850276642e-114	8.037673258675285e-113
CNAG_05939	1181.175858626826	-0.20237154074501254	0.007389265304482339	-27.387234373930742	3.8924541600470253e-165	2.3115714617121368e-163
CNAG_03937	361.6873884460183	-0.2020911807914306	0.007155243666603191	-28.243787382766985	1.6967486495556184e-175	1.2091566692096353e-173
CNAG_00995	1862.6695795953242	-0.2020289085826218	0.009903439262045585	-20.39987354260727	1.6764853343965252e-92	2.2882672810210635e-91
CNAG_00315	755.8952894552923	-0.20091155903118713	0.009213451155426914	-21.80633029273141	2.0204709961488222e-105	3.747558532582884e-104
CNAG_02877	236.02779556334372	-0.20006324263040953	0.007858879661652038	-25.456967308792414	5.910663125429009e-143	2.2735903044974087e-141
CNAG_01919	6306.227332170426	-0.19966828636246628	0.006106017673115299	-32.7002470434376	1.5491810165416672e-234	3.277486088120965e-232
CNAG_00984	1935.8268624030134	-0.19876685321168439	0.004446269958283042	-44.704180150239814	0	0
