gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_04459	596.6026401805398	-0.03116028023145386	9.231970100471011e-4	-33.75257923535094	9.798670150428997e-250	8.289674947262931e-247
CNAG_03782	1347.796390523437	-0.030428558156122148	8.599026557685453e-4	-35.38604974876646	2.7986888097290267e-274	6.313841954748684e-271
CNAG_06172	43.14959829227528	-0.029159585212607194	0.002206108877198059	-13.217654628923974	6.939417310180964e-40	5.343114488658107e-39
CNAG_03666	1176.7745453094276	-0.028772750954710883	0.0018009849241544477	-15.97611982688835	1.8745735760478745e-57	2.4212049547122166e-56
CNAG_00490	933.7698472043504	-0.02859135710491313	0.0017275672427120054	-16.550069020774703	1.5991921340904663e-61	2.312677855453905e-60
CNAG_07790	7.858308909752585	-0.02839979325872079	0.006895917793169155	-4.11834858107685	3.815971779122506e-5	6.309918641852217e-5
CNAG_01534	2467.1041508312583	-0.027635955348637317	9.106478880488688e-4	-30.34757529372787	2.704548083978447e-202	1.0169100795758961e-199
CNAG_01827	18.17040637870884	-0.02753593455814768	0.0028898525650179942	-9.528491138777602	1.5958577153475363e-21	6.232409127219922e-21
CNAG_02045	109.96503000421922	-0.027220198301812906	0.0013158835267951226	-20.685872075706115	4.64302591127523e-95	1.4481105699313713e-93
CNAG_02899	1486.4363722142577	-0.026755288666416105	0.0011073639320931647	-24.16124265113335	5.6882740559384815e-129	3.5979662439805274e-127
CNAG_07308	561.5812421966837	-0.02657783125903613	8.168761377475466e-4	-32.535937862405696	3.310291445064061e-232	1.8670043750161305e-229
CNAG_02288	603.4248371016847	-0.026274707217786658	0.0010473200164898364	-25.087563308345914	6.798250994906506e-139	5.898790094041953e-137
CNAG_07791	599.0430274636382	-0.025182881590279215	0.001247632244768936	-20.184538910296546	1.3387080156463072e-90	3.905334418057848e-89
CNAG_06267	1557.4785545664952	-0.02493085713884041	0.0014833494574293784	-16.8071367228901	2.163731364546831e-63	3.328212244375671e-62
CNAG_02489	132.07840414327575	-0.024511859004122	0.0027768297376969233	-8.827281943635445	1.0725019789537308e-18	3.714786793018858e-18
CNAG_07913	5.263987031095394	-0.024427156794452204	0.0035054047970621066	-6.968426817617383	3.2050462510407913e-12	8.066847537018994e-12
CNAG_07586	328.23752758509556	-0.024411017426543738	0.0012582920948512539	-19.400119834202272	7.699172452982015e-84	2.0196898899915612e-82
CNAG_06431	389.3147867755689	-0.024175573936426647	9.620995188229659e-4	-25.12793475461154	2.4631139057378875e-139	2.193467751846582e-137
CNAG_07862	891.2756734452606	-0.024146712605114723	0.0015111385990573267	-15.979151495552983	1.7855991618294112e-57	2.3151216718891676e-56
CNAG_02562	289.6573310020589	-0.024076404812849766	8.662926114199979e-4	-27.792462379870155	5.350214076443951e-170	9.529012860361228e-168
CNAG_04677	181.6354965849982	-0.02367147164318868	8.654292483889844e-4	-27.352289846054596	1.014252147943545e-164	1.5254352305070917e-162
CNAG_02978	581.2654950427778	-0.023306559709694342	7.42024510169956e-4	-31.409420295774495	1.504752063328461e-216	7.2744014032907325e-214
CNAG_05449	3020.6934709699667	-0.023285146684664835	8.076536689530062e-4	-28.830608439939734	8.869798365964504e-183	2.401231813633911e-180
CNAG_02031	104.89761022560806	-0.022873719672757906	0.0010609007091645151	-21.560660177870474	4.2056526064209197e-103	1.4980977284345676e-101
CNAG_07399	28.334435717880545	-0.022774446085997962	0.001724239367613253	-13.208401637136424	7.847306421644145e-40	6.02844152800086e-39
CNAG_02295	180.5295502940442	-0.02242360136513359	0.0012709540865446516	-17.643124643547694	1.1492656338677809e-69	2.1136494048959622e-68
CNAG_04704	69.18343416521034	-0.022158699549802312	0.0012647115128366043	-17.52075419959044	9.949761769533332e-69	1.75364551188025e-67
CNAG_04076	1055.2732131735038	-0.022132590206191717	0.0015520230579359538	-14.26047769910455	3.8580450202381955e-46	3.6015515444099456e-45
CNAG_07316	113.26865036464984	-0.022071892657778525	9.764891986752225e-4	-22.60331469894689	4.020322390291972e-113	1.850989247448712e-111
CNAG_02659	152.0553469888249	-0.021899667950057464	0.001062863838405409	-20.604396498156387	2.5062399821343225e-94	7.74531150643155e-93
CNAG_00155	1.9412565375833783	-0.02159462868901311	0.00827973226358192	-2.608131277867069	0.009103803274227605	0.012335243355349836
CNAG_07704	70.74487535637884	-0.021540863638298925	0.0013756774451523224	-15.658367965692571	2.912762172390544e-55	3.571299707017971e-54
CNAG_00869	293.7019857587006	-0.02149653937940803	6.959667833596793e-4	-30.8873065401722	1.7687085805412356e-209	7.481637295689427e-207
CNAG_05653	254.4691434987391	-0.021360057160965406	0.001638659266772441	-13.035081541409705	7.728435142559256e-39	5.697826693337804e-38
CNAG_05303	772.3475613721293	-0.021243854983480488	0.0011492509883484492	-18.48495689702154	2.7291691527576712e-76	6.07599237692892e-75
CNAG_04915	2.3232338319375647	-0.021227482446762452	0.0045314116092808835	-4.684518705669108	2.806185403668171e-6	5.041747494564954e-6
CNAG_02733	371.07056469537906	-0.02122131941028181	0.001044874917945002	-20.309913699544673	1.05088847824953e-91	3.147085495926026e-90
CNAG_04552	62.379124328889816	-0.021206703115503017	0.0013617656979303275	-15.572945586552748	1.1116769430864448e-54	1.3435409912159032e-53
CNAG_03630	7.618889232075272	-0.021166062393894534	0.0029152440199200734	-7.260477081597732	3.8572740193397223e-13	1.0193686279926295e-12
CNAG_02147	274.73278867497396	-0.02116387391325993	8.68151605736956e-4	-24.37808531759191	2.9211392984919793e-131	1.996997047696335e-129
CNAG_02660	3.19254067644338	-0.021131037366037525	0.004096876847942772	-5.157840508837452	2.4981426769015186e-7	4.785573064610665e-7
CNAG_00537	291.06385114628927	-0.0211139704350277	0.0026590494859642833	-7.9404202691515104	2.0149734338043853e-15	6.012936596114674e-15
CNAG_00925	126.54747246010237	-0.02106835805012459	8.083976467306713e-4	-26.0618745432145	9.868815619685184e-150	1.1132024019004887e-147
CNAG_03729	189.55388375334456	-0.020958735982641953	8.509995510717275e-4	-24.62837489896093	6.275448067721912e-134	4.616547013298033e-132
CNAG_01680	44.95796009723356	-0.02093703235130528	0.0015937764242001343	-13.136743669560122	2.027663235034965e-39	1.523110407848684e-38
CNAG_06583	252.56962647159162	-0.02082509829090639	9.016505280733648e-4	-23.096640707797498	5.004265140561754e-118	2.508804923801626e-116
