"","x"
"1","CNAG_04104"
"2","CNAG_00442"
"3","CNAG_00540"
"4","CNAG_00765"
"5","CNAG_01119"
"6","CNAG_01275"
"7","CNAG_01552"
"8","CNAG_01562"
"9","CNAG_01601"
"10","CNAG_01621"
"11","CNAG_02225"
"12","CNAG_03346"
"13","CNAG_04025"
"14","CNAG_04103"
"15","CNAG_05315"
"16","CNAG_06098"
"17","CNAG_06190"
"18","CNAG_06191"
"19","CNAG_06347"
"20","CNAG_07755"
