gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_04459	1254.3186665559174	-0.030341843677142315	9.931812455087564e-4	-30.55015770218227	5.627393965361153e-205	1.1541273441686145e-202
CNAG_03666	1600.089474166642	-0.028043117259021897	0.0010432258150931352	-26.881157323084757	3.647799856747441e-159	3.0479394358600837e-157
CNAG_02118	4262.309863889001	-0.02802160437153373	7.898901812850386e-4	-35.475316740798796	1.1810809913895291e-275	7.993556149724333e-273
CNAG_02899	2283.06902195316	-0.027907000964145463	0.0011619599036598474	-24.017180692936346	1.839576946160692e-127	9.08777866541282e-126
CNAG_02045	117.66532554527512	-0.02763264771877659	0.0012403552795662044	-22.278010320108198	6.038115963034501e-110	2.139579520304581e-108
CNAG_00490	1399.143068817905	-0.027273912688285194	8.511111665659393e-4	-32.04506503930608	2.5718956435442455e-225	7.252745714794773e-223
CNAG_01671	93.76947070730549	-0.02642423011402023	0.0012567360731526053	-21.026077534110488	3.786972052337096e-98	1.0723944288793919e-96
CNAG_06172	76.49556579258048	-0.02620799837673873	0.0013598283986767637	-19.273018861969266	9.049983485934522e-83	1.8338409650540374e-81
CNAG_03782	2832.3712666967945	-0.025738948409588718	9.33420346206932e-4	-27.57487397203424	2.227469191246154e-167	2.1536444980505672e-165
CNAG_01827	19.870356852653615	-0.025655547265635577	0.00252040397613231	-10.17914092684671	2.457210128430735e-24	9.579722436186185e-24
CNAG_06267	2250.7236960583673	-0.02558296988829866	0.0011041963231959162	-23.16885987652352	9.385231031131729e-119	3.9209409641172555e-117
CNAG_02044	14692.944062753428	-0.025511428784158463	9.892417563301928e-4	-25.788871750418878	1.182035643272892e-146	8.080825488556498e-145
CNAG_02978	1043.714722585735	-0.0252252392267318	5.19792848520471e-4	-48.52940801038811	0	0
CNAG_02288	594.9817679189339	-0.025198612441811413	0.0019163433570685584	-13.149320213867037	1.7171122644392568e-39	1.1271984292652658e-38
CNAG_01919	8839.279211694802	-0.024858404281807623	8.77055421913068e-4	-28.343025606734734	1.0202143784630564e-176	1.2330019488282083e-174
CNAG_07308	774.2579095194847	-0.024793353660344557	9.472009193656987e-4	-26.17539019804546	5.067044815467195e-151	3.6482722671363802e-149
CNAG_02660	4.148852062223561	-0.024718921666486395	0.003714382592292982	-6.654920717584663	2.834528068279656e-11	6.339750814975781e-11
CNAG_07316	157.63620169265477	-0.024707458097191354	9.92467023808544e-4	-24.894991475260994	8.42996318116498e-137	4.91844748363143e-135
CNAG_04552	123.58940298256323	-0.024605058081844718	0.001052825717412107	-23.37049492134848	8.530871686014547e-121	3.798482866509635e-119
CNAG_02225	460.8925085724423	-0.024344981704856043	0.001303130360332251	-18.681923501996344	6.947012158396308e-78	1.2244108929173493e-76
CNAG_01534	5848.946610051737	-0.024154062920168307	0.001020553499503959	-23.667610695478885	7.77549690563495e-124	3.6044221272148865e-122
CNAG_02562	365.4301392317792	-0.024089879970963263	7.459926530270989e-4	-32.29238233541715	8.947985855418978e-229	2.633042098672854e-226
CNAG_00155	2.7487062424864916	-0.023880304007077448	0.0038449170677898954	-6.210876225947867	5.268996444410656e-10	1.094218101741986e-9
CNAG_06956	46.65024734589022	-0.02348186470295057	0.002889078676508471	-8.127803819911556	4.3713793041798906e-16	1.2281235006512868e-15
CNAG_02381	73.74315399724831	-0.023020330907926732	0.001194311001737666	-19.274988570341595	8.71196278837978e-83	1.770647572124755e-81
