gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_04459	631.8766554832728	-0.06064047235501128	0.0016154431104393515	-37.53798073305033	0	0
CNAG_01827	19.140434390728977	-0.05880276109109335	0.00613805177162302	-9.58003667596058	9.701048140175007e-22	3.474841609194821e-21
CNAG_07308	589.5876029969553	-0.0586949327236527	0.002490487090840515	-23.567651861967185	8.276337117903439e-123	3.168855177854893e-121
CNAG_03782	1433.5269772640631	-0.05633197218325906	0.002041143412339359	-27.598243142894535	1.1680622029092327e-167	1.0020199429260594e-165
CNAG_01534	2606.1682027178886	-0.05562001898650935	0.0013702402634837847	-40.591435289675054	0	0
CNAG_01919	5560.05996347294	-0.05503061584416989	0.0013175332055801578	-41.76791568599435	0	0
CNAG_07790	8.362704808767807	-0.054872577353790856	0.008096831581815114	-6.777043192676826	1.2266022636112854e-11	2.8753661502918304e-11
CNAG_03666	1251.0819154282822	-0.05393889614452917	0.0015303467526300639	-35.246192440915394	3.924159916396868e-272	1.8995736966729694e-269
CNAG_02899	1572.2173592554211	-0.05335569873547664	0.002149817911510226	-24.818706016824834	5.6321010026993e-136	2.745953129157781e-134
CNAG_02118	2263.4479927131606	-0.053007817871003	0.00146176423110535	-36.262905291450316	6.221499770807212e-288	3.833009449705498e-285
CNAG_06172	46.035264012424626	-0.05269661122843921	0.003600108066516196	-14.637508167757147	1.6189359123373266e-48	1.2984057606994156e-47
CNAG_06267	1640.2461650142814	-0.05177160462228183	0.0018329927372949706	-28.244304283869397	1.6721265952021373e-175	1.6913435724902812e-173
CNAG_00490	997.6170680782992	-0.05125706523922375	0.0013798209068107729	-37.147621829919906	4.789278675711736e-302	4.6367059407569193e-299
CNAG_06431	410.8915661330925	-0.04859200111085668	0.0016681505920845136	-29.12926527222961	1.5296972920859156e-186	1.8512068836546874e-184
CNAG_02562	305.79894707189567	-0.04836093210850835	0.0014633551579281967	-33.04798007954355	1.663091523506877e-239	4.9003353281765676e-237
CNAG_03630	7.8924784549007	-0.04822291233451858	0.0066275149160823265	-7.276168057728677	3.4343570914092303e-13	8.678090234332719e-13
CNAG_00638	321.613196277333	-0.047804129585611754	0.0013154113079923513	-36.341583271450574	3.568854993630429e-289	2.418613029183342e-286
CNAG_00497	269.1211256652676	-0.046768179097061165	0.0016454165642321098	-28.42330636126004	1.0420129855445282e-177	1.1209082544500425e-175
CNAG_02045	118.7150285763633	-0.046621180712844816	0.002046408802083805	-22.78194887813797	6.924119993575567e-115	2.2345124379267437e-113
CNAG_06169	1767.8018275775198	-0.046419268161740704	0.0017871771369525112	-25.973512754809907	9.866556998159828e-149	6.191264516345292e-147
CNAG_05326	121.95237490977487	-0.04624708645219046	0.001830456008673971	-25.26533619657597	7.683739704964129e-141	4.233553169149748e-139
CNAG_00834	241.60528042599992	-0.045722465228768015	0.0015239492959630398	-30.002615802170965	9.071949258438205e-198	1.4297813982426911e-195
CNAG_04970	1890.0132260725563	-0.04558018334805032	0.0016677355295731465	-27.330582421372576	1.8375911111337702e-164	1.500404212066694e-162
