"","x"
"1","CNAG_03223"
"2","CNAG_00407"
"3","CNAG_00776"
"4","CNAG_00895"
"5","CNAG_00979"
"6","CNAG_01255"
"7","CNAG_02071"
"8","CNAG_02323"
"9","CNAG_02455"
"10","CNAG_02510"
"11","CNAG_04626"
"12","CNAG_04681"
"13","CNAG_04752"
"14","CNAG_04829"
"15","CNAG_05312"
"16","CNAG_05411"
"17","CNAG_05962"
"18","CNAG_06298"
"19","CNAG_06336"
"20","CNAG_06388"
"21","CNAG_06517"
"22","CNAG_06902"
"23","CNAG_07627"
"24","CNAG_07770"
"25","CNAG_07784"
