gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_06388	25512.097017652603	0.06739254062311624	0.00230591938279101	29.225887568344433	9.09506383201614e-188	1.206611801714141e-185
CNAG_06298	36743.743735291995	0.06398559667723658	0.001780468057368895	35.9375145273833	7.930850188471643e-283	3.83286659822851e-280
CNAG_00895	3143.1513316745045	0.0598359032551278	0.0038445462851991546	15.56383999992035	1.281727953249844e-54	1.2568364248823832e-53
CNAG_06207	62671.59972324539	0.05688078443719448	0.0017933320379479383	31.717932448405723	8.793572299994619e-221	1.6527030606045444e-218
CNAG_00979	8572.216122331763	0.05647433656742192	0.004098407084028269	13.779582020416104	3.3822474652313645e-043	2.3543504475057006e-042
CNAG_02235	195.62139069905777	0.05462064693999518	0.004269736441314401	12.79251019137394	1.8054659811763282e-37	1.0521776768853606e-36
CNAG_00162	15311.412485810155	0.05256147557915801	0.0014938730207929084	35.184701007090794	3.427252289105998e-271	1.2204625783205884e-268
CNAG_05144	1663.9419151573927	0.051083027160644286	0.0022367592891640344	22.837963569936058	1.924895991940692e-115	6.964623679930868e-114
CNAG_06297	12881.94143779033	0.05061471294190694	0.0015722769967013504	32.191982104996136	2.285280517481573e-227	4.987809026219459e-225
CNAG_03878	340.34869657600314	0.04948747636315589	0.002842048972230157	17.412605077076854	6.620172378396974e-68	8.800016957216881e-67
CNAG_03772	12217.320367049228	0.04927036143109138	0.001389252646008104	35.46537166775637	1.681128359720095e-275	6.319174712147869e-273
CNAG_01894	206.28870691387908	0.04834046313160676	0.0032286848583246855	14.972183800152573	1.1159578265159441e-50	9.581942454577256e-50
CNAG_03716	156.6343842349301	0.0476656829646071	0.005256276263760041	9.06833670316061	1.2084761695640438e-19	3.882502261761785e-19
CNAG_02775	16631.13642116244	0.04764811494777199	0.002263236805222776	21.053084165923973	2.1427299199886404e-98	5.641132544219121e-97
CNAG_01368	391.7965290281321	0.046562665162129584	0.0028456649354955967	16.36266609653406	3.5331516466298734e-60	3.9709807377238747e-59
CNAG_04640	7355.2852336024935	0.045526377917493116	0.0018005797197674098	25.284288952990092	4.755640871650554e-141	2.979320938665523e-139
CNAG_05762	15538.036330001461	0.04452877150377736	0.0011856662826373778	37.555906038525656	0	0
CNAG_00934	91.31936453178109	0.044155171329294286	0.004106349112297331	10.752902425432433	5.742565050649601e-27	2.3720509849020272e-26
CNAG_02925	3055.2864288034034	0.04414472471846449	0.0018019205417475121	24.49870773749696	1.5247353951851804e-132	8.059656002986664e-131
CNAG_01464	6233.576979127258	0.04386271558035101	0.0023847640633354625	18.392895236353986	1.497645392476054e-75	2.453527536438979e-74
CNAG_03085	41.51352444902938	0.04288817216804243	0.005901872428802115	7.266875501873108	3.678975781435997e-13	9.091289312343299e-13
CNAG_04215	833.224366747284	0.04260205833617559	0.0035100330916878098	12.137224129613623	6.706271516668086e-34	3.471662821865055e-33
CNAG_03975	743.607700984469	0.042004460323472013	0.001823930462989693	23.029639109497882	2.353413993692406e-117	9.123829960212545e-116
CNAG_06517	271.1021773992304	0.041936800263017694	0.002897974062002044	14.471075091005462	1.8456462208988025e-47	1.4588367208646375e-46
CNAG_00813	169.10427834575216	0.040807460336763524	0.004888549944066065	8.347559256563882	6.968806958974263e-17	2.0175844195301608e-16
CNAG_00453	13288.595343933246	0.040715303986677505	0.0018910560117825909	21.530459030823472	8.073005584307487e-103	2.2759148243093523e-101
CNAG_04659	22824.20005848058	0.04041993356864761	0.0019662368360321217	20.557001490326716	6.662522352275788e-94	1.587275571672464e-92
CNAG_02440	755.4943011717786	0.03995787082125969	0.0019271822824289677	20.73383051804414	1.715747804774897e-95	4.221363508038892e-94
