gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_00002	1407.8397003036184	0.056048241619457914	0.004064838066163939	13.788554600983563	2.98684454921863e-43	1.5022984842652397e-42	42.524787379730434
CNAG_00003	163.35985876669434	-0.04871842932348699	0.005920283963506919	-8.229069690540367	1.8867299221514264e-16	4.60958555502171e-16	15.724290262905527
CNAG_00004	274.5456538923427	0.004192930051025725	0.005425900947600353	0.772761996858804	0.4396632481776068	0.47578647540959046	0.35687983590576144
CNAG_00005	570.620032655417	0.020337854690927366	0.00880672131629322	2.3093559975947597	0.02092383464649052	0.02667690405964987	1.6793587207035043
CNAG_00006	808.6115993012223	-0.0259308340444803	0.004173149017456766	-6.213733067285308	5.174039417870573e-10	1.01179222585164e-9	9.28617026698042
CNAG_00007	511.5088942879842	0.09165623092460588	0.004350831357357504	21.0663717796393	1.618692968538792e-98	2.5425873310922555e-97	97.79083551981651
CNAG_00008	403.00197551026747	0.008989074441526934	0.005477254190747691	1.6411643733298875	0.10076329895509499	0.12014222154385226	0.996697622292025
CNAG_00009	232.045091425576	-0.09974286633729797	0.004440032477077798	-22.464445215712388	9.245934548974625e-112	1.9379249813175917e-110	111.03404918521329
CNAG_00010	1024.208300824539	0.05675744960288444	0.00365272918917493	15.538367796629533	1.907807552684194e-54	1.2219353956170287e-53	53.71946543624755
CNAG_00011	100.76421135650251	-0.08498665984696209	0.005723014844037712	-14.849980676793447	6.958871221892774e-50	4.0163306199671e-49	49.15746120031183
CNAG_00012	88.43226747550787	-0.07842917907222567	0.006763971825266287	-11.595136866073217	4.3616782482952275e-31	1.6296115751080956e-30	30.36034637455369
CNAG_00013	138.47407865752538	-0.003941691748655667	0.006937109022127913	-0.5682038059489194	0.5698965874469468	0.6025612833071732	0.2442039435831048
CNAG_00014	77.44103016378168	-0.007134839500046392	0.0073177275341055024	-0.9750075370794102	0.3295565213007126	0.36485652480880204	0.48207009007177526
CNAG_00015	628.0846042215954	0.029071213690700533	0.006170166442545685	4.711576901757993	2.4580730488453383e-6	4.069736987205415e-6	5.609405214924325
CNAG_00016	522.8730849129666	-0.07445757359401252	0.007405172993103023	-10.054805426336465	8.749410057192033e-24	2.640816142986628e-23	23.058021228982668
CNAG_00017	61.18039520285804	-0.04623516389887965	0.007726506635055161	-5.9839674102020055	2.177669043530967e-9	4.1494003446959325e-9	8.662008122509421
CNAG_00018	310.32029574966106	-0.025449995382211273	0.006748711535508175	-3.7710895255052415	1.6253634416509664e-4	2.449078677938358e-4	3.7890495128050463
CNAG_00019	1444.8331356094525	0.04638136373680132	0.005427231262757195	8.546045210028181	1.2737813703804667e-17	3.2165236394911445e-17	16.894905107154024
CNAG_00020	807.1982331864456	-0.03932638247476562	0.00836860112610742	-4.699277917796751	2.6108296093531456e-6	4.319481049687389e-6	5.5832214706253005
