gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_00002	237.1756310482072	-0.0031880217280912566	5.21427432412478e-4	-6.114027628621876	9.714747505627982e-10	2.136802441276899e-9	9.012568482592506
CNAG_00003	139.1811246129435	-0.007158016826226071	7.255767384519037e-4	-9.8652788146137	5.887066413657365e-23	2.444396655683009e-22	22.230101064761598
CNAG_00004	173.2684797072952	-0.005856418837821944	5.438304620175231e-4	-10.76883191885864	4.8309108531284566e-27	2.353895223468207e-26	26.315970976662022
CNAG_00005	274.92799835105365	-0.004639346858937447	6.934915411790051e-4	-6.689839145045796	2.234160365781797e-11	5.3829823266682814e-11	10.650885656880883
CNAG_00006	1032.5904392117257	-2.8312942905132514e-4	5.370946553677596e-4	-0.5271499655074032	0.59808945120455	0.634064756540162	0.2232338573840066
CNAG_00007	220.4867514382596	0.004860986890124995	6.160691251111572e-4	7.890327062321014	3.0139560531597706e-15	8.919306763351695e-15	14.520863084473064
CNAG_00008	307.4802549815959	-0.0020508246784009133	5.615937425866023e-4	-3.6517940334505408	2.60414711076417e-4	4.02670039882383e-4	3.5843344856996646
CNAG_00009	295.21216254355164	-0.008145717114091788	5.105359016646076e-4	-15.955228785150258	2.6201176002045503e-57	3.3712843950920906e-56	56.58167921556051
CNAG_00010	406.80446907836347	-0.0011827525691981192	6.817913329377214e-4	-1.734772080633296	0.08278118323834163	0.10080299535032317	1.0820683702738674
CNAG_00011	139.7945173387109	-0.004250042266949235	5.72419662261731e-4	-7.424696507028722	1.1303880492300897e-13	3.0712430016817527e-13	12.946772442614613
CNAG_00012	223.1619256490565	0.0019266182643406697	6.740162947575562e-4	2.858414966115433	0.004257632046169983	0.005954877802950701	2.370831873950519
CNAG_00013	148.02396045074082	3.249395202535194e-5	6.834612150574176e-4	0.04754322748602804	0.9620802787166008	0.9657904666796134	0.016788687682568863
CNAG_00014	77.4979945287894	0.0012683705790697427	7.420544416822691e-4	1.7092688997242471	0.08740115137547032	0.10587631868787956	1.0584828461674305
CNAG_00015	276.1848654834795	-0.005705336259288601	5.309679899338002e-4	-10.74516047568127	6.2453221740503185e-27	3.029988564442477e-26	26.20444515299789
CNAG_00016	622.1050030854435	-0.0070808776221187785	6.99889429281725e-4	-10.117137544691404	4.637809380756231e-24	2.0108067834053922e-23	23.333687105328686
CNAG_00017	77.84713302928539	-0.007002259947691342	9.934118769470257e-4	-7.048697635074422	1.8060010567098536e-12	4.602038837278724e-12	11.743281999912256
CNAG_00018	289.7972023495138	-0.005203393864080893	7.110281750275747e-4	-7.318126126125871	2.514574728107402e-13	6.705532608286405e-13	12.59953545349207
CNAG_00019	783.1498016378143	0.003877502565606465	7.343784885015638e-4	5.279978412110322	1.2919910801645545e-7	2.523577382555182e-7	6.8887404846758304
CNAG_00020	786.1585504721243	-0.003279013525286553	4.527861835899672e-4	-7.241858616993386	4.425770968332112e-13	1.1636992196453664e-12	12.354011064372429
CNAG_00021	55.55859357417802	0.009367972489118182	0.0011999519582830843	7.806956290585223	5.8585576074804744e-15	1.7032095312469006e-14	14.232209295282107
CNAG_00022	271.6054518248353	0.0031764580638415866	5.044649986306195e-4	6.29668673240789	3.0407492387631064e-10	6.862217688545749e-10	9.517019393309281
CNAG_00023	66.6064285377297	0.004644925518119662	0.001120053521173174	4.147056752479509	3.367766059671665e-5	5.593384218860817e-5	4.472658084192095
CNAG_00024	1794.5143110838726	-0.002349072851821342	0.0010230128526890004	-2.296230047986962	0.021662731340144434	0.028151567916685393	1.6642867863455764
CNAG_00025	249.0665061708461	-0.002926108377340059	7.823103933164121e-4	-3.740341943989193	1.8377007724227197e-4	2.877066580559095e-4	3.7357252021256424
CNAG_00026	98.42451547716384	0.008430124854716801	8.510761256770254e-4	9.905253596452013	3.949667487374047e-23	1.6521229638162888e-22	22.403439465000663
CNAG_00027	167.94391775557233	-0.0031218092894916396	7.512257711026959e-4	-4.155620599795523	3.2440576998546233e-5	5.393216043383957e-5	4.488911429890716
CNAG_00028	248.11095675842563	-0.004490010272722579	5.857221642342379e-4	-7.665768084075722	1.7776414545714543e-14	5.038139599890956e-14	13.75015583054446
CNAG_00029	56.25638606814487	0.002290940915772865	9.11587094016596e-4	2.5131344342301065	0.011966372545032205	0.016022566390897646	1.9220374805401719
CNAG_00030	56.16437615020433	-0.0029644837231323305	8.796660424650036e-4	-3.3700104130713546	7.516534319969469e-4	0.001119293823488523	3.1239823552391157
CNAG_00031	118.1682299636874	-7.602186512721749e-4	7.547137995779881e-4	-1.0072939592429142	0.3137935318318103	0.351266064081656	0.5033560126888662
CNAG_00032	47.183804758421594	-0.0013577274356365628	7.8237336657979e-4	-1.7353957760244074	0.08267072774609915	0.10070473099092857	1.0826482392837564
CNAG_00034	5285.490119347857	0.012275076236444549	5.019527881675987e-4	24.454642997910756	4.4914407254115106e-132	3.166465711415115e-130	131.34761432743048
CNAG_00035	32.521020660379854	-0.0023905863839672873	0.0010063060702810666	-2.375605647792211	0.017520176094214142	0.022988862312066947	1.7564615330788305
CNAG_00036	525.9313837909493	-0.005658693184237876	5.103258663084972e-4	-11.08839186453688	1.4283233420183533e-28	7.430355402598167e-28	27.845173466398467
CNAG_00038	205.42633905177135	0.0032490875943514195	7.745812463925106e-4	4.194637566405758	2.7330824054823962e-5	4.569540938810488e-5	4.5633472736469844
CNAG_00039	99.68054355602281	0.002666400271606269	9.326377995793787e-4	2.8589879938480087	0.004249948695139323	0.005945360225031611	2.3716163126678946
CNAG_00040	219.057814950025	0.005110626370878554	5.205143966844219e-4	9.818415020664704	9.380679436530369e-23	3.8547928613501845e-22	22.02776570481394
CNAG_00043	386.54207643051734	-0.006599504703902024	5.367345554108588e-4	-12.295658323787714	9.557492043484361e-35	6.123110710731564e-34	34.01965605485456
CNAG_00044	230.9508528136146	-0.0032777574564468717	5.370140887605431e-4	-6.103671253787976	1.0365938758733673e-9	2.2763359350781795e-9	8.984391361271387
CNAG_00045	390.6483575157349	-0.007515276043169857	4.922690127385407e-4	-15.266603927315352	1.2765007678673891e-52	1.4374970377581514e-51	51.89397891961377
CNAG_00046	561.5577882511467	0.003931226173552423	5.696677794880788e-4	6.9009101709862275	5.1670400340756154e-12	1.2904253487315042e-11	11.286758173540312
CNAG_00047	447.8630341739386	-0.015892796196588174	6.758763857043405e-4	-23.51435341246027	2.908886356168475e-122	1.6270531288056395e-120	121.53627324535762
CNAG_00048	39.81778889251281	0.0023331023137897677	0.001106835956469813	2.107902530769833	0.03503942128182405	0.04461840136131424	1.4554430753403131
CNAG_00049	34.34201193143163	0.004116997267304633	0.0010891696186153905	3.779941339658717	1.5686531146572635e-4	2.4718612991851826e-4	3.8044730838484186
CNAG_00050	98.36457026483865	0.004760868464129096	8.140145699395886e-4	5.848628071217963	4.956439456093501e-9	1.0476321748544915e-8	8.304830194447847
CNAG_00051	458.6918089879696	-0.0036843239680765657	4.268298364645404e-4	-8.631833234982032	6.037636932125689e-18	2.0269209700707668e-17	17.21913300643634
