gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_00002	612.8508875164903	-0.005473076049405422	0.0011940602114453986	-4.583584644178299	4.5707173530184415e-6	7.778036622364882e-6	5.340015634063929
CNAG_00003	230.5035231169952	-0.012476676248040101	0.001277090457060712	-9.769610428971335	1.520355432602952e-22	5.397022485305127e-22	21.81805486970449
CNAG_00004	267.43149594529183	-0.0063828995174069906	0.0010921745116301473	-5.844212119435074	5.089713950478246e-9	1.020658108741429e-8	8.293306624975566
CNAG_00005	849.334262095936	0.005778255030810789	0.0015880794435959658	3.638517615798114	2.742118745298714e-4	4.1468876689072635e-4	3.561913742357827
CNAG_00006	1435.1644217393457	-0.0019396065638420516	9.711028889858119e-4	-1.9973234410492933	0.04579005852053398	0.056680485903756475	1.3392288014356408
CNAG_00007	424.21556860132426	0.015774027199008722	0.0011734925972986946	13.441948620144286	3.4327644399216167e-41	2.263750896735834e-40	40.464355997317675
CNAG_00008	389.04530378278724	-0.005016908339178858	0.0012254159681396653	-4.0940451810785135	4.239116504429274e-5	6.795039627805843e-5	4.372724647471538
CNAG_00009	360.490506543291	-0.02035827506491972	9.590406745538778e-4	-21.227749359420955	5.293767880797163e-100	1.426997349859506e-98	99.2762351054032
CNAG_00010	537.150551689107	-0.0014695278161084267	0.0010301586766240179	-1.426506274668565	0.15372225700493902	0.17895471281751849	0.8132632476945822
CNAG_00011	160.8640706432259	-0.01660646740217492	0.0013686581571304651	-12.133393072373979	7.027603447457219e-34	3.632449574140225e-33	33.153192752788584
CNAG_00012	357.9235583676573	0.004653618660362399	0.0015006469562536702	3.101074933693964	0.00192819488877907	0.0027367666493558185	2.714849072692618
CNAG_00013	238.81197330094943	0.0023948890435292443	0.0015222339609908193	1.5732726406724071	0.11565570157422488	0.13690106313002195	0.9368329525934196
CNAG_00014	131.07215233228982	0.0014879507575047159	0.0014324559947828017	1.0387409895480444	0.2989252123326446	0.33309090689108584	0.5244374535951494
CNAG_00015	510.63118067034753	-0.0021901363150311063	0.0018635111323760292	-1.1752740710696055	0.23988508453578222	0.2716877271458156	0.6199967545548225
CNAG_00016	807.9171083086268	-0.015532639971607066	0.0013736786830683084	-11.307331301751503	1.2070513470324513e-29	5.540644107205948e-29	28.918274254957712
CNAG_00017	122.88992418265192	-0.0033847437421974996	0.0014512639558718848	-2.332273001408642	0.019686333905742863	0.025443693449141585	1.7058351529704394
CNAG_00018	481.74694835728474	-0.004492753026739676	0.0012711943961780938	-3.534276929041971	4.088924212005082e-4	6.108558449641507e-4	3.388390938996414
CNAG_00019	1328.435224540219	0.005019270491761163	0.001254820564097146	3.9999906244543983	6.334499317606463e-5	1.0044345531503475e-4	4.1982877063044395
CNAG_00020	1157.1639741953386	-0.00967302868449669	0.0018141033453885377	-5.332126589747817	9.706922966972317e-8	1.828425411874574e-7	7.012918416873415
CNAG_00021	122.39081161620489	0.023655320685028364	0.0023895348985624957	9.89955020086085	4.181514416294136e-23	1.5041002945585393e-22	22.378666401592046
CNAG_00022	397.6246509195042	0.004821974203121847	0.0011113461945572278	4.338858788321107	1.4322451042308003e-5	2.3675959871061798e-5	4.843982653602128
CNAG_00023	68.69134173979846	-8.935626844715482e-4	0.0015504260415448935	-0.5763336402561803	0.5643896888725164	0.5996640444270487	0.24842092919599262
CNAG_00024	2222.6603810846523	-3.043253405776489e-4	0.0020007937133803204	-0.15210230747051598	0.8791062442866997	0.8955183452038256	0.055958635143368234
CNAG_00025	332.9085129330637	-0.006802924341076329	0.0018602973654960808	-3.6569015616824303	2.5528235916078175e-4	3.8701331886216656e-4	3.5929791953165235
CNAG_00026	221.84057877466668	0.02536018677344708	0.0016163973999847603	15.689326630744507	1.7894369627362615e-55	1.7804897779225802e-54	54.74728359608258
CNAG_00027	248.55733465472383	-0.0032056682244343267	0.001079890763378884	-2.9685115690813673	0.0029924583720480212	0.004177217525330496	2.523971882330268
CNAG_00028	543.8211102413017	-0.004967681200405487	0.0010804533520582585	-4.597774805309344	4.270271874702554e-6	7.281416205705011e-6	5.369544473938836
CNAG_00029	157.04606468549724	0.007091541219329266	0.0014565914085894773	4.868586466671885	1.1239934037382039e-6	1.9918646856188283e-6	5.949236237457798
CNAG_00030	117.98291698129854	-0.005378519018240815	0.0018365512440636916	-2.9285973019407283	0.0034049524168639237	0.00472669430703761	2.467888952837194
CNAG_00031	160.2152782652912	-0.002687481873826229	0.0012797372590991015	-2.100026278611392	0.035726529533763894	0.04479720141316652	1.4470091690071412
CNAG_00032	89.75901106842231	-0.003802554210777923	0.0013697375373418698	-2.7761188600826463	0.005501209301918734	0.007504270592093175	2.259541831338337
CNAG_00034	9451.060591317526	0.02835504109354153	0.0010553512202705127	26.867871613654295	5.215652489832453e-159	4.411138093275797e-157	158.28269135262428
CNAG_00035	61.1052715097673	0.0023069330802580807	0.0016677588724739777	1.383253369736803	0.16658719047980028	0.19280344351459608	0.7783583961934398
CNAG_00036	709.4242487153889	-0.005889943264717348	0.0016496373143061731	-3.5704474029763444	3.5637201046825163e-4	5.353492501838789e-4	3.448096412874592
CNAG_00038	377.05593476507977	0.006191702721450455	0.001753112495342991	3.5318342307742596	4.126879706825879e-4	6.160521766957292e-4	3.384378190057192
CNAG_00039	137.838974931126	0.010369107790689832	0.0021950716787150527	4.723812844580857	2.3146344443276313e-6	4.0155940129027576e-6	5.635517588381344
CNAG_00040	378.8245776464247	0.015120395160035232	0.0011558081702781919	13.082097487159913	4.167786658260463e-39	2.5635676845263903e-38	38.38009451991764
CNAG_00043	418.2862338133246	-0.016644081211734784	0.0014680681752046831	-11.337403461807357	8.564805657180659e-30	3.950202800033016e-29	29.067282487102627
CNAG_00044	293.2280252233031	-0.010847091932722113	0.0015165148421872115	-7.15264475557507	8.512169021292686e-13	2.066499303841633e-12	12.069959761425208
CNAG_00045	613.3650880645856	-0.014386831436363975	0.0013281961046567937	-10.83185787544644	2.4317068442936397e-27	1.019388383425698e-26	26.61408878284487
CNAG_00046	608.7727486714379	0.002255055153067289	9.869536682371885e-4	2.2848642501071748	0.022320788846050096	0.028695127746983653	1.6512904609247483
CNAG_00047	573.3410612111103	-0.021072305240364988	0.0017491377368953084	-12.047253224190333	2.0052117531822748e-33	1.0224011094221004e-32	32.69783975851378
CNAG_00048	60.784248567085015	0.007681169310153742	0.0019380326829015074	3.9633848169443415	7.389452425917425e-5	1.1659756323171011e-4	4.131387742554204
CNAG_00049	55.68662793301661	0.004665650145783789	0.0019000140122232166	2.4555872302881	0.014065461178796769	0.018443199677468786	1.8518460236037886
CNAG_00050	126.11183581023008	0.0043643265478749416	0.001385822033246845	3.149269129203952	0.001636793814384282	0.0023339403473391046	2.78600602487327
CNAG_00051	690.2873356341344	-0.00564198597487251	0.0012583143459546145	-4.48376512038591	7.333738465797178e-6	1.2297416222945156e-5	5.1346745818156085
CNAG_00052	8027.376850990512	-0.044789807995724726	0.001983492877075532	-22.581279980073816	6.620352073452196e-113	2.332984485884248e-111	112.17911891396035
CNAG_00053	23.16903639433394	-0.010121242209389186	0.0021867553756794904	-4.628429097262062	3.684499672619176e-6	6.3000568069096145e-006	5.433621477729789
CNAG_00054	578.9776686666846	-0.018439748011658968	0.0015382724352127819	-11.987309653057839	4.141382844862088e-33	2.0942149722224877e-32	32.382854619841595
CNAG_00055	989.6522711627161	-0.021808268080136774	0.0010809138438210542	-20.175769053936868	1.5985780301124993e-90	3.654046943155801e-89	89.79626616000525
CNAG_00056	141.3198079068786	-6.58531879093463e-4	0.0016034830384666105	-0.4106883972550207	0.6813010358625134	0.7112610412969859	0.16666095075085394
CNAG_00057	1332.898711225164	0.005578869038102534	0.0014803751149149256	3.7685509448888173	1.6419797621737713e-4	2.5277895496854917e-4	3.784632199975665
CNAG_00058	570.1697746469396	0.018464507586441845	0.001498923346681807	12.318513569968104	7.200932587707771e-35	3.854549832945473e-34	34.1426112547538
CNAG_00059	117.28474571571158	0.015200101606550892	0.0017934920103645365	8.475143194789807	2.347905571403401e-17	6.934058968186561e-17	16.629319373626764
CNAG_00060	545.5753317675742	-0.0037703461810543438	9.998082005993104e-4	-3.771069469918633	1.6254940935437492e-4	2.50354951898862e-4	3.7890146042336914
CNAG_00061	2519.5407215620016	0.009426536805352301	0.0013963978583676553	6.750609612343307	1.472252444907407e-11	3.380135745586534e-11	10.832017715793205
CNAG_00062	377.4431439744818	0.005184936619941739	0.0011977310802662939	4.328965579476289	1.498113435551097e-5	2.4728556977162045e-5	4.824455301076658
CNAG_00063	26.60450294174914	0.0040127862974771835	0.003086919101765373	1.2999324456485815	0.19362412357608427	0.2220442067992858	0.7130405350270919
CNAG_00064	369.23530779095597	0.003383296287911884	0.0014073503979096348	2.4040184256437915	0.01621595592789543	0.02112382707126309	1.7900574446491517
CNAG_00065	1126.033719319511	0.012530455533114332	8.724801576865184e-4	14.361880236153768	8.975851517539462e-47	6.924813154808666e-46	46.04692434031771
CNAG_00066	339.81904047451064	0.00808029624185727	0.0010138883152702419	7.969611761137169	1.591736242174144e-15	4.340865543954155e-15	14.798128895177753
CNAG_00067	827.5025496264816	0.003230023618265844	8.875762760523205e-4	3.639150465616368	2.735389449535417e-4	4.1404127551580833e-4	3.5629808324956933
CNAG_00068	113.26119676157636	0.004966691545027399	0.001962377790873342	2.530955847608227	0.011375216657667091	0.015005793703602171	1.9440403228173817
CNAG_00069	10.644545180214314	0.007193941123951405	0.003964861987429426	1.8144240951538182	0.06961245894232179	0.08446877639952462	1.1573130252505537
CNAG_00070	1024.139013566409	0.0062149628781773885	0.0011665044631070035	5.3278517783153045	9.938117132722818e-8	1.8714528394100357e-7	7.002695888874911
CNAG_00072	658.6838775232297	-0.0029240158183124394	0.0011901005822027271	-2.4569484815312435	0.014012277969412108	0.01838771775427508	1.8534912559258263
CNAG_00073	334.1220337710122	-6.583297173893505e-4	0.001228216563219942	-0.5360045916197766	0.5919553770844692	0.6265910640415393	0.22771103012910307
CNAG_00074	700.6785307249548	-0.01083932646990208	0.001819625983549589	-5.956898048222822	2.57070498295196e-9	5.238972865859326e-9	8.589947760629638
CNAG_00075	318.90451029579884	-0.027394687180298104	0.002004597957004845	-13.665925920242715	1.6222704261688964e-42	1.1064800104293097e-41	41.789876748889604
CNAG_00076	170.02604308049655	0.012727308755628476	0.0015712533795650483	8.100099526374052	5.49142437447093e-16	1.528382448279322e-15	15.26031499293798
CNAG_00077	729.7042099265934	0.024378291563112123	0.0018826153954791223	12.949161906172497	2.375330935294782e-38	1.4209981528032267e-37	37.62427587515068
CNAG_00078	174.32571164988317	-0.002192581224500755	0.001313970529399469	-1.668668494036044	0.09518309634792135	0.11388308220867123	1.0214401715172594
CNAG_00079	710.9230705187789	0.02191135866779738	0.0020629941817619287	10.621144190083793	2.3763035803539035e-26	9.621825269105034e-26	25.62409807764267
CNAG_00080	222.0179331651057	-0.03333052340427926	0.0014453984049224693	-23.05974829553454	1.1743424640638419e-117	4.5928330126334997e-116	116.93020523480513
CNAG_00081	988.9116325166975	-0.00828009703025959	0.0014183904193374583	-5.837671290904017	5.293546202127495e-9	1.0599625215624335e-8	8.2762532920409555
CNAG_00082	345.4120294288015	-0.013276511353133782	0.0011295355163145082	-11.753956525823016	6.738807745478893e-32	3.303969072892043e-31	31.171416933637
CNAG_00083	219.3603432713909	0.008474401547542516	0.0014955106289124425	5.666560560459023	1.4569235282981558e-8	2.867232284021327e-8	7.836563243089119
CNAG_00084	491.30387947530687	0.004992040629880485	0.001381362087826064	3.6138537997208044	3.0167921477905837e-4	4.5531152513832455e-4	3.5204546109974437
CNAG_00085	345.2752974977023	-0.01852578072066355	0.0010283702670134016	-18.014698902629906	1.4939162617591116e-72	2.256213711397801e-71	71.82567374527508
CNAG_00086	231.0254480756523	0.02653828036426615	0.0018295286783221575	14.50552848868384	1.1177328224784164e-47	8.886698327719113e-47	46.95166199572534
CNAG_00087	224.44777944763658	-0.0032260528715173688	0.001268377571500668	-2.5434483737366134	0.010976427614290102	0.014499513713058734	1.95953898227607
CNAG_00088	572.9594427754832	-0.011966978795145385	0.001343012352693265	-8.910550056480801	5.0779996733018535e-19	1.5980346878865276e-18	18.29430733140306
CNAG_00089	301.00315510354716	0.009304375270858886	0.0012126685776906085	7.672644811641797	1.684855711959211e-14	4.4048430243879534e-14	13.773437285405722
CNAG_00090	775.7909105729425	-0.02296684455931173	0.0011292546417162692	-20.33805637000185	5.92316999742832e-92	1.386718622927336e-90	91.22744580274896
CNAG_00091	3419.737444206968	-0.04969251014893229	0.001415545240892669	-35.10485480322429	5.683794900889932e-270	1.922827814971064e-267	269.24536160193014
CNAG_00092	668.206414955793	0.008726846639365772	0.0012089388056003866	7.218600808360867	5.252519298556318e-13	1.2871620997476295e-12	12.27963234325497
CNAG_00093	1558.4708868275734	-0.022738937718034247	0.0017951319626810852	-12.667000638812613	9.00937901135154e-37	5.148433985709841e-36	36.045305142565624
CNAG_00094	34.643174462024874	-0.008676834554388658	0.0022593001292882673	-3.8404966396040816	1.2278565319933182e-4	1.9093719364437578e-4	3.9108523750544757
CNAG_00095	367.1670957451445	0.006877467612878084	0.0011962899255421003	5.748997350923566	8.977422449293703e-9	1.780745830897719e-8	8.04684833780192
CNAG_00096	138.65309007652453	-0.011626553308827517	0.001393546582882382	-8.343139333583958	7.234384258652051e-17	2.0917882005999903e-16	16.140598427150273
CNAG_00097	144.07383696464603	0.0027913489961924843	0.0014966959967461703	1.8650073243069405	0.062180377572265404	0.0758313688994138	1.2063466451578393
CNAG_00098	225.2739610591252	-0.04693119028916018	0.0017891514930922507	-26.23097623111133	1.1783457519611736e-151	9.379632185610942e-150	150.92872725951761
CNAG_00099	203.46477698931506	0.02453276035917255	0.0015775480659063572	15.551196752333254	1.5616028858848185e-54	1.5202597303448465e-53	53.80642939708857
CNAG_00100	3484.920098015225	0.026416130164787756	0.0014971556288683368	17.64421123324037	1.1273734376090006e-69	1.5825329209258295e-68	68.94793220194065
CNAG_00101	227.03907811981844	0.004474346028387096	0.0011883121838050577	3.7652950877436355	1.6635250237631742e-4	2.558629304565046e-4	3.778970661822196
CNAG_00104	2449.236883888004	0.016781290905811878	0.0013715830330852938	12.234979947268208	2.0215476636075243e-34	1.063591873403461e-33	33.69431601450953
CNAG_00106	368.4395913546935	0.002341294525157221	0.0013662558837282295	1.7136574144283374	0.08659166233127022	0.10408228590040403	1.0625239229693026
CNAG_00107	264.8703885014961	-0.02759614681900945	0.0017706265806772504	-15.585526118360962	9.130848790256741e-55	8.992623422835096e-54	54.03948884921369
CNAG_00108	546.3331101948374	0.023011300100759417	0.001738170794128807	13.23880264153959	5.237719174075444e-40	3.333810717948678e-39	39.280857790450476
CNAG_00109	782.743827574977	0.007271396121696705	0.0012512914932342933	5.811112886975569	6.205889641080724e-9	1.2382497585240985e-8	8.20719595171283
CNAG_00110	11.741656103728747	-0.026638852472336258	0.007564959499486523	-3.521347665396542	4.2935928307820945e-4	6.401597420244965e-4	3.3671791428827444
CNAG_00111	582.5208784448813	0.005846146016803263	8.787407339454868e-4	6.6528678948959845	2.8743617694368115e-11	6.504324993983099e-11	10.541458572116046
