"","x"
"1","CNAG_00302"
"2","CNAG_00407"
"3","CNAG_00539"
"4","CNAG_00735"
"5","CNAG_01551"
"6","CNAG_02475"
"7","CNAG_02822"
"8","CNAG_03172"
"9","CNAG_04217"
"10","CNAG_04626"
"11","CNAG_05867"
"12","CNAG_05916"
"13","CNAG_06203"
"14","CNAG_06431"
"15","CNAG_07626"
