gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_05144	5900.002544498133	0.2337969183852308	0.005906176000126467	39.58515939589755	0	0
CNAG_04298	1401.178576415204	0.22597502863546062	0.006491065778444087	34.81323966641838	1.5335864494521333e-265	1.2365453597784879e-263
CNAG_05425	4701.822768787957	0.22392225189616013	0.0053342636696985385	41.97809965190846	0	0
CNAG_01810	324.3353359742849	0.2237418407342744	0.011479317356162639	19.490866381018662	1.3124021235078364e-84	1.0619951711491727e-83
CNAG_00934	172.92622864995838	0.22270306401320747	0.015297131581841539	14.558485218076255	5.1588283054940985e-48	2.2644681862029507e-47
CNAG_00979	22489.48954206741	0.2158234642329307	0.007622563166562069	28.313765267263957	2.3395101900728957e-176	6.287897824350684e-175
CNAG_04694	1694.7316712073393	0.21405334816568786	0.006124852057445824	34.94832955278793	1.3728261062899668e-267	1.1479199034446846e-265
CNAG_01877	2403.1985031452245	0.21375611722542462	0.005322466011451006	40.161105165451424	0	0
CNAG_04347	2258.9655016331662	0.2122258757829479	0.005147016059152233	41.2327984494192	0	0
CNAG_06517	1011.6880354867417	0.21158933664582635	0.0072006120589552395	29.38490990952324	8.561497075027429e-190	2.6845842448685546e-188
CNAG_02775	31030.639645270712	0.21050743856041784	0.006642277551521435	31.69205696805013	1.9989707553387312e-220	9.337261328213259e-219
CNAG_02317	79.85021515354457	0.2081827513452716	0.019777001983728622	10.526507077086425	6.520944968618691e-26	1.8572901712554415e-25
CNAG_07502	1995.398929821501	0.2069556631826734	0.006904053769721869	29.975963410118492	2.019348893844247e-197	7.086554434200562e-196
CNAG_07878	2932.1498148199234	0.20587842157411518	0.00450153621526175	45.7351472317643	0	0
CNAG_07388	23.75447723291479	0.20557012390400495	0.031109732812629076	6.607903871824743	3.897996478859464e-11	7.424389806331594e-11
CNAG_04348	1874.3145479973487	0.20533844968608758	0.00742362636113871	27.66012723390765	2.1083175115806595e-168	5.192594365794839e-167
CNAG_03975	1467.6666779263337	0.20463481117409132	0.006718081528485031	30.460304821611437	8.749385383152869e-204	3.3105914636924233e-202
CNAG_03772	12198.97552302805	0.20322070612850124	0.005090570613425611	39.92100720350236	0	0
CNAG_06033	693.6647844136947	0.2017439913633616	0.006908761110875733	29.201182111475433	1.8733423292223734e-187	5.715381799920331e-186
CNAG_06096	2712.7856474899895	0.20128607668907209	0.005030092060463905	40.01638027088281	0	0
CNAG_00613	701.8351436474276	0.20025167698981833	0.0068405690696656364	29.274125434655765	2.2147257967960887e-188	6.818335373499959e-187
CNAG_04365	2397.7949759316266	0.19993425944914828	0.0052223577123943305	38.284290441200554	0	0
CNAG_00349	638.3977839854109	0.1996224122355682	0.007740833426308094	25.788232512164512	1.2017127325355966e-146	2.2299179006749578e-145
CNAG_04640	9429.60258559501	0.19919983478947448	0.005121449174231001	38.8952087607869	0	0
CNAG_01140	1590.5714303367386	0.1990292452879058	0.0059769718978494694	33.29934433178732	3.94631511196035e-243	2.344595811693636e-241
CNAG_00268	2125.479489109257	0.19499445727037537	0.005659290738270636	34.45563521798523	3.70773274341228e-260	2.75961251331114e-258
CNAG_00774	1831.3521072984056	0.1938628190837422	0.005799481345941066	33.427613181206745	5.4445749853701605e-245	3.3523733069010994e-243
CNAG_05757	1076.0306790550528	0.1936266477979279	0.006207756848305289	31.191081179474317	1.4076243767204042e-213	6.034075888308416e-212
CNAG_07362	7501.238863985361	0.19205294025347486	0.004810345944687375	39.9249747236124	0	0
CNAG_03878	391.7840509038182	0.1898500034828758	0.008396130946351787	22.611605833204372	3.3319418951103766e-113	4.1031349919241054e-112
CNAG_03205	359.44733487474224	0.18946786677450758	0.008413766161148676	22.518793979489537	2.716611372669843e-112	3.3152448337104226e-111
CNAG_00895	1646.235598145685	0.18932132491363995	0.006842706014183914	27.66761052151078	1.7136125582079182e-168	4.251391156315835e-167
CNAG_02925	3368.6272651949953	0.18803452202327448	0.0048699065293020824	38.6115258869706	0	0
CNAG_00142	2161.335630474958	0.1879791572783309	0.004896978489607962	38.386763935607966	0	0
