gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_05144	7048.016397238199	0.2909745919848578	0.009544896817590524	30.484833680822366	4.140112124158982e-204	5.005099835813627e-202
CNAG_00979	14607.789858669046	0.26888719258990834	0.007743005714392162	34.72646185577772	3.141709806766062e-264	9.667897905366473e-262
CNAG_06517	1180.7031234094648	0.25585101945854366	0.010511504517987574	24.340095085410884	7.381195240875269e-131	2.313457952811369e-129
CNAG_02775	39692.23931082647	0.24967845766612454	0.005329431990297909	46.84898092717153	0	0
CNAG_00934	235.2171362629969	0.23992959899693136	0.018352312801060425	13.073534741793845	4.664657620485195e-39	2.1194451067573673e-38
CNAG_04347	3415.3140359743265	0.235916553339627	0.0064760722889975995	36.428956134481844	1.4819325439361045e-290	6.2704270765296424e-288
CNAG_03878	475.94383438698515	0.23133326818601094	0.01240699196174995	18.645395185166414	1.376335787156669e-77	1.424739033493983e-76
CNAG_03975	1807.9467664585186	0.22829311753270817	0.008753213837010566	26.081062542700977	5.979797449245928e-150	2.6988819154263288e-148
CNAG_05425	4887.046589107863	0.22719600593443334	0.008562434934894995	26.534041737184836	3.925009490730979e-155	1.9255300182788933e-153
CNAG_00895	1670.442545559243	0.22635233460373647	0.008488288111016089	26.666429278004443	1.154250396774731e-156	5.91990544406434e-155
CNAG_03772	14885.972427546285	0.22374329386203173	0.005080196020302967	44.04225604048412	0	0
CNAG_07502	2449.2480933441416	0.2213382725628952	0.008053922680280426	27.4820458737243	2.877894008156305e-166	1.7395841460016235e-164
CNAG_01810	346.40032014902926	0.21958357723779423	0.012557988609444666	17.4855690721561	1.8456135874778514e-68	1.5957604070530082e-67
CNAG_04298	1519.8268447500257	0.21954450027269345	0.008031000595195998	27.33712912485912	1.5361357568674388e-164	8.965206098269448e-163
CNAG_01877	2656.7709470718155	0.21786260466183588	0.005969932510600364	36.4933111513394	1.4158256314283904e-291	6.390093016513468e-289
CNAG_02925	4750.526696859749	0.21509518395499588	0.007955517341254723	27.037234001060156	5.3968698752706915e-161	3.044734087965215e-159
CNAG_00349	951.1867510440424	0.21359833421868146	0.008345073286581422	25.595740969961273	1.7015465333983125e-144	6.939439777775046e-143
CNAG_00774	2542.88406368144	0.20897661532313275	0.007084227388625819	29.498857653645914	2.977733778227603e-191	2.921631547623315e-189
CNAG_04694	1771.3133343304257	0.20675101601970475	0.008985368544091144	23.00974245020434	3.723794152792265e-117	8.908157743605524e-116
CNAG_00992	7951.743573554758	0.2013297236994353	0.006545232809272112	30.759749815809066	9.057041217450437e-208	1.251350388615091e-205
CNAG_03724	2709.9301949804426	0.20029894347354876	0.007857902058910295	25.490129804611676	2.5362680344832837e-143	1.0041248300264229e-141
CNAG_04348	1950.0879753925708	0.19993181763292756	0.006675910953997446	29.948245117501312	4.637598025144949e-197	4.983577560354176e-195
CNAG_00785	28807.500792656952	0.1996517667254299	0.008781257064416091	22.736125962474112	1.968588958483311e-114	4.427690115924257e-113
CNAG_00613	727.1050472692643	0.19769725550669684	0.007654478267584775	25.827659129154004	4.337463690487031e-147	1.9192568094507974e-145
CNAG_04640	6973.787410359254	0.1966804023495184	0.011847463032832664	16.60105642908203	6.847506884329482e-62	5.139425898770576e-61
CNAG_01140	1568.7949398271726	0.1963190498105047	0.007927809398691884	24.76334128856554	2.2270365407197346e-135	7.501013622225176e-134
CNAG_04365	2191.5097512050747	0.19585797243210568	0.007437138376479952	26.33512549013598	7.598647321180681e-153	3.648428536481788e-151
CNAG_02099	14679.192373360005	0.1951609352577893	0.01770753937675184	11.02134695879967	3.0151310158606415e-28	1.0398592448994672e-27
CNAG_00162	7845.6095816795705	0.19491501831668837	0.006542713197808036	29.79116039840926	5.085266989126488e-195	5.296501156367127e-193
CNAG_07878	2643.9045218232513	0.19466685619197224	0.006312784770925287	30.83692272997282	8.388231626688238e-209	1.2345288720147688e-206
CNAG_01894	147.55178068589078	0.19454520866609418	0.0133993210593052	14.519034793258548	9.179365819817444e-48	5.102159819389499e-47
CNAG_06314	2046.8361893007275	0.19429641683801058	0.009143922636898526	21.248694302592313	3.389610580558718e-100	5.55633501946308e-99
CNAG_00418	2965.659801327311	0.19357371294095596	0.006682771261169097	28.96608388584765	1.760405141587952e-184	1.589059041140058e-182
CNAG_05757	1049.9259732177634	0.19202833103947073	0.006953875965654355	27.61457523658908	7.437023545635785e-168	4.535914360716601e-166
CNAG_04951	3619.686348538699	0.1878346307454948	0.007045279098980334	26.661063118518637	1.3320694781879921e-156	6.780534110776472e-155
CNAG_02100	12925.716829352645	0.18744536826265404	0.016224790420476313	11.553022467771955	7.126915894410349e-31	2.65543316484084e-30
CNAG_04370	4828.388332318426	0.18742983176448902	0.010024203226273001	18.6977286407406	5.165880110423318e-78	5.430591358317681e-77
CNAG_02917	3471.3984469179613	0.18631311161031092	0.00796211771552317	23.399944369959467	4.279152464479318e-121	1.1142254686355764e-119
CNAG_00268	2571.510584812724	0.18492053005663833	0.006062728476084226	30.501205981118616	2.511665859615051e-204	3.1159799270093815e-202
CNAG_07981	908.426941927381	0.184070858438766	0.007623087105801283	24.146498116056595	8.126682866956382e-129	2.423684714065846e-127
CNAG_03205	356.41340765189176	0.18396052076448624	0.009896941741184188	18.58761277728558	4.047977357420133e-77	4.145961680746491e-76
CNAG_00976	7300.991319630969	0.18363857451615342	0.004961555730611193	37.012297046904635	7.262261951399656e-300	3.781962570075051e-297
CNAG_04601	4194.439639269295	0.18336134211224636	0.0052340275669972664	35.032551847532545	7.18979995477086e-269	2.3178545568475583e-266
CNAG_03716	92.70574970879827	0.18228482326484563	0.017969413748003416	10.144171970279181	3.517486831068274e-24	1.0760680454736654e-23
CNAG_06318	629.9831715959955	0.18224656847789383	0.010159219796269443	17.93903194660838	5.84647667120458e-72	5.451879760889121e-71
CNAG_01898	489.5557618177057	0.1817335565297281	0.00866785446019688	20.966383014880506	1.3299906360175826e-97	2.027936172486269e-96
CNAG_07536	440.81010510992604	0.18020856818415412	0.008941367834482815	20.1544742952159	2.4585624070561265e-90	3.23193543607184e-89
CNAG_03762	2691.543575560092	0.17938605247714992	0.006212334834343055	28.875786199653504	2.4050416159069853e-183	2.1145625635961414e-181
CNAG_06298	5305.296199114484	0.17929311589414437	0.009445592508372243	18.98166957077867	2.4178919100361594e-80	2.6616468668202924e-79
CNAG_01379	1287.438172385801	0.17924930318579554	0.005183168644989087	34.58295792846481	4.5576997818033077e-262	1.285651146783683e-259
CNAG_02982	1113.6356406688235	0.17917457984087934	0.0076467809556758776	23.431373394825144	2.047227157855262e-121	5.3512462774826733e-120
CNAG_00142	2191.584815787014	0.1787598846133485	0.007244231568768832	24.67616929641152	1.9279783804549579e-134	6.398241978274542e-133
CNAG_07362	6783.707910148963	0.17862800919483243	0.004638860429242553	38.50687295284703	0	0
CNAG_01803	2781.386295727733	0.17858639281599248	0.007989493524311579	22.352655055362913	1.1377336266870047e-110	2.3554913310920555e-109
CNAG_06207	15914.759796565088	0.17820474984404208	0.00687412654894027	25.92398446192622	3.5739311600188465e-148	1.5918101285083942e-146
CNAG_02600	614.123881447552	0.17725066755986715	0.008077556804381783	21.943599017925205	9.969227619846529e-107	1.9228396292410543e-105
CNAG_02317	71.43465245389969	0.17691754907964213	0.01654151705685508	10.695364184044085	1.0699848490962758e-26	3.524962252253911e-26
CNAG_06252	1799.9898284085339	0.17625767582834428	0.0069947034164100355	25.198734719020702	4.1356456285234967e-140	1.5216478752773953e-138
CNAG_03474	308.398674370213	0.1759998029840644	0.011266201615768492	15.621929110316128	5.161989668035015e-55	3.337790835969155e-54
CNAG_07334	8654.419848937992	0.17532922961105987	0.005807938003889585	30.18786176671335	3.418473057018755e-200	3.922552982375758e-198
CNAG_00585	1576.1866394452989	0.17527719054320873	0.007127783209314026	24.590701680456597	1.588366504085807e-133	5.120591063171864e-132
CNAG_06096	1786.7347368861579	0.1751599066106324	0.015852922770360788	11.04906074090753	2.2152035569923075e-28	7.663223342277936e-28
CNAG_02437	2202.157170819954	0.17509799518399705	0.005856337977822856	29.898888323568244	2.0343748120909776e-196	2.1519871059149872e-194
CNAG_05884	3449.400330801025	0.17403505275312012	0.006611787729687907	26.32193589211537	1.075889130448682e-152	5.12941507967435e-151
CNAG_06535	1688.0870273466535	0.17259097890625333	0.006458709104138622	26.72220967432334	2.5984957623619775e-157	1.353216639322353e-155
CNAG_00165	346.55740504449756	0.17105290431172465	0.00881639749800725	19.401677879245728	7.469331384849589e-84	8.794325821814212e-83
CNAG_06611	2164.039589978461	0.1702422494348946	0.007311506816750506	23.284153827891295	6.41668068986583e-120	1.6331176041500628e-118
CNAG_05401	1454.8882672511418	0.1698707337795275	0.008118829209730448	20.92305791775208	3.3024452233545974e-97	4.957329082507899e-96
CNAG_07657	949.2957607175267	0.16979538360298813	0.006829310017153989	24.862743553374045	1.882858555499509e-136	6.604638559964597e-135
CNAG_06472	1273.684589924222	0.16915943187870022	0.0077717537795991875	21.765927829924674	4.881198045496914e-105	8.955477172903551e-104
CNAG_07537	121.92805325042409	0.16893681288426546	0.011476699373126483	14.719982408866016	4.7978512258110674e-49	2.7341290234630412e-48
CNAG_06468	2901.278124041777	0.1688865872053666	0.005008836581637286	33.717727550648306	3.1785331075469647e-249	7.68523897789034e-247
CNAG_06033	619.169276542897	0.1684910724593003	0.006931935503146722	24.30649742525944	1.673526364764054e-130	5.1734125522614824e-129
CNAG_01681	368.4963056609571	0.16808115397866438	0.008034615560389502	20.919626174437166	3.54884832805753e-97	5.3154210577321856e-96
CNAG_02418	2770.6722789186456	0.1680240072020986	0.004371615560584991	38.43522031466425	0	0
CNAG_07827	79.62246632898038	0.16731350058366712	0.014130630754580866	11.840483520484565	2.410591784254408e-32	9.330878433048795e-32
CNAG_00441	7265.226589734891	0.16730787273592126	0.007387985065391184	22.645940842472793	1.529719975312954e-113	3.3086914482008624e-112
