gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_06388	21353.131804773955	0.05876145700191099	0.0024223456397668743	24.25808110834512	5.433476653204387e-130	2.3604276460747523e-128
CNAG_06298	32765.550423957793	0.05484327551053367	0.0020760379855603033	26.41727940046915	8.675833132099138e-154	5.9996041975750865e-152
CNAG_06207	48125.26640284023	0.05102287935299853	0.0020408854999005447	25.0003634968669	6.058001888673939e-138	3.110233242389643e-136
CNAG_00162	12036.965069593143	0.05072617660823219	0.0019481016100941278	26.038773514375986	1.8030293674632906e-149	1.1527481154055397e-147
CNAG_06297	11421.35731292113	0.04948373416645848	0.0021514415755807957	23.00026862365529	4.6325097708530804e-117	1.5465280156192771e-115
CNAG_02235	140.76086339286027	0.04897711318884934	0.003656867489419782	13.393187839196305	6.627394960743669e-41	4.399006429868742e-40
CNAG_00895	2334.629744182646	0.04890364840929258	0.004893840493053088	9.99289790476669	1.6372398524485984e-23	6.243992391696202e-23
CNAG_06242	803.1610289291567	0.04689128365180316	0.0017268734635056348	27.15386196080148	2.2796298081001765e-162	1.8175354364111642e-160
CNAG_04756	394.22972245902963	0.0463016311666471	0.002464342199168947	18.788637057897827	9.355126675288699e-79	1.5167390784313758e-77
CNAG_05813	42.87411805088094	0.045267753554658285	0.005556551783185402	8.146734759431624	3.738825297147522e-16	1.0940422728311207e-15
CNAG_04640	7535.837463845251	0.04394901422046223	0.0014875550385307263	29.544462612873225	7.735903225083268e-192	1.092212836591444e-189
CNAG_00165	441.1971577819862	0.0434314418342747	0.0019502117695036987	22.270115745085153	7.201499820960722e-110	2.1594939949845493e-108
CNAG_00979	11549.06106665277	0.04279716292695021	0.0032560909464687884	13.143724678011061	1.848966143453642e-39	1.1754637480474045e-38
CNAG_05762	10667.557207593063	0.042538347908520645	0.001057517521751313	40.22472160846524	0	0
CNAG_05821	5.745208269774977	0.04247641886926078	0.009117749375778599	4.658651726280156	3.1828716787394166e-6	5.617271189275267e-6
CNAG_03772	7713.590301495673	0.0421470083194717	0.0017233133201547594	24.45696196190647	4.243408725397595e-132	1.8919461139486514e-130
CNAG_00813	145.4986245417793	0.04211488475130814	0.0033523289861907063	12.562873430618698	3.378368597711821e-36	1.9452169912228553e-35
CNAG_06917	1285.4361848866506	0.04184613177961542	0.002264352350139488	18.480397618788274	2.9698461385622855e-76	4.533028666900138e-75
CNAG_00453	9992.697871193337	0.04089312188104246	0.00188224797856463	21.725682453502674	1.1732957686156057e-104	3.232286757686162e-103
CNAG_04659	20341.627049541883	0.0406666483931424	0.0021153787117431056	19.224287437227936	2.3180129421983818e-82	4.01769148574896e-81
CNAG_02317	40.15988411399986	0.04062297697688782	0.005108890358537787	7.9514286128689795	1.843728538601798e-15	5.206228460876827e-15
CNAG_04298	452.836987283903	0.039785968878238855	0.002064719446326535	19.269430986870603	9.699660349998129e-83	1.6985684287322307e-81
CNAG_01416	233.37186774372475	0.0394001077243801	0.0020602395918776287	19.124041630746575	1.592738629291199e-81	2.72575497240062e-80
CNAG_01368	365.499173953299	0.0393116057822723	0.002651171975063868	14.828010461797849	9.655238562909851e-50	8.088201698496918e-49
