gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_06388	25200.598356256636	0.03370360830185656	0.0018641336250949144	18.080038817035177	4.5775962226573027e-73	7.289687349398735e-72
CNAG_06298	28596.65407855646	0.030553743146662902	0.001884398095577813	16.21405966094134	4.011706714061283e-59	4.458330220158747e-58
CNAG_06207	66866.71625533527	0.028926075178707475	0.0016525543443733012	17.50385715132238	1.3388733336186464e-68	1.95290834524375e-67
CNAG_04215	2618.092457850545	0.028401402934777817	8.592736604692571e-4	33.05280289781902	1.4178427758666288e-239	5.331088837258524e-237
CNAG_00895	2237.6582554882625	0.027945814954604825	0.0025991848369398734	10.751761305096938	5.814065421508884e-27	2.4999742549410502e-26
CNAG_06347	57620.34135566656	0.02744470671238388	0.0012598519753476572	21.784072454075798	3.2853122407473225e-105	1.0899506492832294e-103
CNAG_02235	168.4168546751735	0.026508836522556475	0.0020524925977540125	12.915435871273973	3.6835226360714224e-38	2.319077321016873e-37
CNAG_03716	190.7418422555463	0.025029072339887822	0.0018601706689317789	13.455255884805995	2.867449465437302e-41	2.0027758495438247e-40
CNAG_00162	11299.39789136453	0.02454982900383236	0.0012343040533307652	19.88961223742621	5.006062649889483e-88	1.1446294599477033e-86
CNAG_05762	21071.79407035015	0.024213266159361344	5.5465106382322e-4	43.654953066273514	0	0
CNAG_06917	1743.6154091570781	0.024185811994999352	0.002612714493893423	9.256967055347124	2.1032148895729772e-20	7.117279186314954e-20
CNAG_00979	3778.506649751274	0.023368146242766813	0.0026209787180043118	8.915809228912774	4.8426661332992285e-19	1.5496531626557533e-18
CNAG_06297	9053.066150455403	0.02326106206838659	0.0016489167854369117	14.106874448623635	3.44512034976783e-45	2.7143858588159107e-44
CNAG_01894	167.79567203815924	0.023019063118577036	0.001620291612272343	14.20674090035833	8.32088109610214e-46	6.688328177959534e-45
CNAG_06346	214.6356769963919	0.022796051878520872	0.0028065585626499685	8.122421595577435	4.569727110619196e-16	1.2822517862632968e-15
CNAG_03878	237.76893943147084	0.022689551649899893	0.0015423733286510856	14.71080394637238	5.495067879163137e-49	4.8299505722306637e-48
CNAG_01464	6009.450389197078	0.02180795189463926	0.0011284682884682912	19.325267814339686	3.2927067166323453e-83	6.773568102786539e-82
CNAG_00934	84.66141557967737	0.021751925803402253	0.0021039421588473213	10.338651997600255	4.711176416088881e-25	1.8864818615857886e-24
CNAG_04640	5905.78207702326	0.021524762717555202	7.600242797013766e-4	28.321151432178667	1.8974748612768837e-176	2.2530017300213947e-174
CNAG_05813	40.33150631878298	0.02131261820680034	0.0028400692712819433	7.504259991933332	6.177658503530912e-14	1.568870272116218e-13
CNAG_00539	1852.5868979459938	0.02061854497294541	0.0022308875933833624	9.2423056339093	2.412418845520514e-20	8.143267205228348e-20
