gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_00002	1105.8396798763256	0.08361128460226751	0.003850484977584014	21.714481445589065	1.4972304422691032e-104	1.6356035137884897e-103	103.82471135122427
CNAG_00003	139.10141536367786	-0.03519320700249859	0.005073976207009995	-6.936021291128073	4.032968455706892e-12	7.922069417199181e-12	11.394375174859729
CNAG_00004	256.2844598194421	0.0036658460633132886	0.0033236887615170968	1.1029450488137806	0.2700510293594681	0.3017247809059184	0.568554162969772
CNAG_00005	384.39160816850335	0.006287858041619241	0.005356680580778933	1.1738347931705315	0.24046120479999192	0.27076371406655786	0.6189549812459006
CNAG_00006	613.5359624637737	-0.02825794906350034	0.00421061841811729	-6.711116101595221	1.9314135178264054e-11	3.707897890090205e-11	10.71412473332379
CNAG_00007	401.05309492456456	0.08309812707552472	0.0043738719687376505	18.99875617518539	1.746341376793992e-80	1.33649380169782e-79	79.75787085595341
CNAG_00008	354.05551737410354	0.008843203806162669	0.004236747095567938	2.0872626113117647	0.03686440252749902	0.04495545522483811	1.4333928004456238
CNAG_00009	210.70246020188407	-0.08832611484775602	0.004661625406255992	-18.947493020185757	4.631275249030139e-80	3.5086831388905073e-79	79.33429940696062
CNAG_00010	805.4194629544157	0.04770004657851737	0.004846477715649305	9.84220899737012	7.406642205214697e-23	1.9368798322748704e-22	22.13037863442955
CNAG_00011	78.49462893620881	-0.08187317020420096	0.005688672755912771	-14.392314994583312	5.782738881331629e-47	2.4788918002062735e-46	46.23786641775297
CNAG_00012	60.86253947511423	-0.09912072514747727	0.006838090991912214	-14.495379670249022	1.2958388369648245e-47	5.6224961196430215e-47	46.887449008163834
CNAG_00013	97.16941673763196	-0.016442209589575117	0.005881451933622262	-2.7956038364575577	0.0051802857697334816	0.006781228356862171	2.285646281800119
CNAG_00014	77.55094747552529	0.022853403919732902	0.006390094299509983	3.5763797603871654	3.483854471428675e-4	4.953011405328802e-4	3.457939994759529
CNAG_00015	388.2389392075972	9.354385242536685e-4	0.004037415425410031	0.23169241350948358	0.8167769242122744	0.8356540948171806	0.08789654054509459
CNAG_00016	469.17398983530995	-0.06814918100406178	0.006194478282905543	-11.00160140881084	3.754051477633987e-28	1.1200965047583698e-27	27.425499776387262
CNAG_00017	68.62392586520183	-0.04770677757048693	0.007405236533923815	-6.4423030043590686	1.1767405109717088e-10	2.2065513512766843e-10	9.929319295081479
CNAG_00018	220.383814559937	-0.0500813009506935	0.0049129069575104736	-10.193822391472947	2.1128957522525518e-24	5.777409337911399e-24	23.67512192998902
CNAG_00019	1223.487263587447	0.06778498512090508	0.0055399386140258106	12.23569245862934	2.0038855912900084e-34	6.745684448214328e-34	33.698127077460384
CNAG_00020	676.911679099991	-0.021806743342064016	0.004741099142733285	-4.599512198661224	4.234813955226633e-6	6.642518508279293e-6	5.3731656644343975
CNAG_00021	223.97295035857408	0.15555099175227444	0.009313082938702177	16.70241667298533	1.258620900402502e-62	7.080265247862247e-62	61.90010506072288
CNAG_00022	238.8931320535652	0.029675360603212683	0.004239080734082515	7.000423550469478	2.55189851750141e-12	5.0464258858502335e-12	11.593136600391892
CNAG_00023	37.18037933367407	0.012804858380866613	0.0077471089880358085	1.6528563623722996	0.09836010002707639	0.11527824147488985	1.0071810382783262
CNAG_00024	4199.158826487849	0.050369824571772234	0.0071701383261702474	7.024944607822655	2.1415118986819896e-12	4.247279674896959e-12	11.669279508230954
CNAG_00025	291.6048712651663	0.004208969366613674	0.006922009124102848	0.6080560269644535	0.5431503153897104	0.5773316205484162	0.26507996394656314
CNAG_00026	202.4467305127602	0.11525563777023212	0.0073524763462123255	15.675757709796208	2.2156693044799693e-55	1.0945826549411255e-54	54.65449505890607
CNAG_00027	116.93037337964816	-0.04096839965357936	0.005921512287648867	-6.918570402873526	4.562240507817836e-12	8.9358169344853108e-012	11.340821823736066
CNAG_00028	166.7799970918422	-0.05788951096138098	0.005330443956592492	-10.860166889060979	1.7842283354938883e-27	5.254164572304394e-27	26.74854956784136
CNAG_00029	56.18874492509086	0.031042788137548915	0.007932354464836252	3.9134393546279496	9.099076040858989e-5	1.3450030996232636e-4	4.041002705561226
CNAG_00030	96.10859845924075	0.029911220470279064	0.005659817001459967	5.284838796477585	1.258154990612633e-7	2.11032287058429e-7	6.900265855375943
CNAG_00031	111.17543494229871	0.0040975187349874525	0.005847116190764729	0.7007760067192284	0.4834428137946955	0.5186691236862779	0.31565489101685384
CNAG_00032	24.201570370615084	-0.05459147849327527	0.009239002777286481	-5.908806373290097	3.445954463700909e-9	6.111403399488415e-9	8.462690465800957
CNAG_00034	4414.805223693756	0.09917580791160777	0.0034580473961565634	28.679713303477687	6.832774278974275e-181	1.9044600901848874e-179	180.16540292597935
CNAG_00035	33.205851388425685	-0.0014670761778215922	0.008038352495785174	-0.1825095600859552	0.8551828524951874	0.8702153635742044	0.0679410158691797
CNAG_00036	315.86507685357867	-0.09014525147025454	0.0053899373794946154	-16.72473075720723	8.656650797305806e-63	4.894114845588666e-62	62.0626501012377
CNAG_00038	141.34644128840998	0.01485612707544108	0.005068131723046606	2.9312827462405844	0.0033756538640711993	0.00447860991603413	2.471642091854049
CNAG_00039	197.54143112225506	0.07211126189993333	0.008034679160132053	8.975002045849974	2.8334652490471784e-19	6.790891766382356e-19	18.54768210938197
CNAG_00040	320.8574899901983	0.07316168209972715	0.0047260237449755224	15.480599770051743	4.6907914755939885e-54	2.266100617988451e-53	53.32875387274709
CNAG_00043	215.35745812960351	-0.13152702518253478	0.01482569111522282	-8.871561140747403	7.212753010179645e-19	1.7129023891285671e-18	18.14189893931314
CNAG_00044	109.12868171603313	-0.09991761657377048	0.00538646446945364	-18.549758777839916	8.191878991060831e-77	5.91509556572015e-76	76.08661647163957
CNAG_00045	336.2714393758871	-0.05411233853050653	0.003937665891807375	-13.742237157065947	5.6696399306932325e-43	2.250906872836182e-42	42.24644452154422
CNAG_00046	171.01009559860404	-0.04335247237546027	0.005330099326946841	-8.133520543658086	4.1699938199083514e-16	9.226843561659347e-16	15.379864588666935
