gene	geneName	baseMean	log2FC	stderror	padj
CNAG_06956	CNAG_06956	14.762	2.3597	0.82575	0.043201
CNAG_02087	CNAG_02087	48.056	1.7484	0.34171	3.5727e-5
CNAG_02847	CNAG_02847	58.322	1.1159	0.39355	0.044968
CNAG_01119	CNAG_01119	1236.1	1.1027	0.26208	0.0011207
CNAG_00872	CNAG_00872	1341.8	1.0991	0.22386	8.5882e-5
CNAG_05309	CNAG_05309	1240.2	1.0649	0.19451	7.2361e-6
CNAG_00005	CNAG_00005	548.97	1.0149	0.12993	1.9211e-11
CNAG_07905	CNAG_07905	19.615	1.0107	0.30351	0.013688
