gene	geneName	baseMean	log2FC	stderror	padj
CNAG_00077	CNAG_00077	1485.3	0.39994	0.17937	0.11349
CNAG_00078	CNAG_00078	130.92	-0.41038	0.15587	0.051919
CNAG_00079	CNAG_00079	650.28	0.28928	0.29871	0.57277
CNAG_00080	CNAG_00080	85.881	-0.086648	0.23426	0.855
CNAG_00081	CNAG_00081	981.91	0.084035	0.14238	0.75358
CNAG_00082	CNAG_00082	200.82	-0.097985	0.18739	0.78648
CNAG_00083	CCC1	289.06	-0.13675	0.197	0.70585
CNAG_00084	CNAG_00084	652.13	0.18802	0.15145	0.43923
CNAG_00085	CNAG_00085	156.58	-0.13903	0.1261	0.50692
CNAG_00086	CNAG_00086	372.82	0.41891	0.1786	0.091523
CNAG_00087	CNAG_00087	165.37	0.39195	0.15089	0.055902
CNAG_00088	CNAG_00088	320.78	-0.14905	0.13587	0.50898
CNAG_00089	CNAG_00089	377.17	0.26091	0.11346	0.099992
CNAG_00090	CNAG_00090	338.32	-0.20497	0.13681	0.32931
CNAG_00091	CNAG_00091	361.17	1.2828	0.21349	2.9493e-7
CNAG_00092	CNAG_00092	636.87	-0.051086	0.10583	0.80425
CNAG_00093	CNAG_00093	513.98	0.87162	0.21433	0.0010958
CNAG_00094	CNAG_00094	13.038	-0.84788	0.42164	0.16304
CNAG_00095	CNAG_00095	528.88	0.035713	0.14603	0.91238
CNAG_00096	CNAG_00096	50.092	-0.28278	0.25464	0.50293
CNAG_00097	ITR1	111.43	-0.53851	0.18206	0.025286
CNAG_00098	CNAG_00098	45.965	0.34038	0.3045	0.499
CNAG_00099	CNAG_00099	231.13	-0.011535	0.1343	0.97643
CNAG_00100	CNAG_00100	3304.1	0.17616	0.17246	0.54585
CNAG_00101	KEI1	190.57	-0.086578	0.10806	0.65785
CNAG_00104	CNAG_00104	6521.3	0.59361	0.14692	0.0012068
CNAG_00106	TCO5	582.07	0.24776	0.22509	0.50753
CNAG_00107	CNAG_00107	122.42	1.0425	0.26211	0.0014817
CNAG_00108	CNAG_00108	551.32	-0.0039944	0.23839	0.99982
CNAG_00109	CNAG_00109	714.98	-0.065283	0.15593	0.83365
CNAG_00110	HPI3	6.5448	-2.0099	0.63267	0.014833
CNAG_00111	CNAG_00111	611.07	-0.030566	0.10214	0.88659
CNAG_00115	CNAG_00115	288.78	0.16427	0.20851	0.66446
CNAG_00116	CNAG_00116	5363.3	0.31469	0.13602	0.097544
CNAG_00117	ERG24	443.22	-0.17569	0.13038	0.39005
CNAG_00118	CNAG_00118	125.47	-0.31974	0.15541	0.15199
CNAG_00119	CNAG_00119	172	-0.39056	0.16434000000000001	0.086405
CNAG_00120	CNAG_00120	482.32	0.44894	0.18698	0.082755
CNAG_00121	CNAG_00121	394.05	0.19084	0.19433	0.56462
CNAG_00122	CNAG_00122	11.815	-0.92512	0.47617	0.18118
CNAG_00123	CNAG_00123	93.912	0.30589	0.18798	0.2806
CNAG_00124	CAS32	417.95	-0.13342	0.141	0.58546
CNAG_00125	CRG1	57.8	-0.086656	0.21578	0.84055
CNAG_00126	CNAG_00126	435.21	-0.039048	0.302	0.95933
CNAG_00127	CNAG_00127	63.06	-0.73325	0.25518	0.031072
CNAG_00128	CNAG_00128	13.035	-0.52261	0.46276	0.49393
CNAG_00129	CNAG_00129	94.231	-0.35447	0.15651	0.10658
CNAG_00130	RCK2	763.65	0.42975	0.16998	0.063867
CNAG_00131	CNAG_00131	110.53	0.72855	0.43681	0.26641
CNAG_00132	CNAG_00132	173.86	0.23889	0.21774	0.50897
CNAG_00133	CNAG_00133	125.19	-0.12247	0.40095	0.88368
CNAG_00134	CNAG_00134	181.85	0.18512	0.1507	0.44533
CNAG_00135	CNAG_00135	123.57	-0.02936	0.19148	0.9506
CNAG_00136	CNAG_00136	1000.8	0.021994	0.092269	0.91483
CNAG_00137	CNAG_00137	390.64	-0.11031	0.15342	0.6951
CNAG_00138	CNAG_00138	239.4	-0.1269	0.13497	0.58879
CNAG_00139	CNAG_00139	397.61	0.04286	0.19519	0.9228
CNAG_00140	CNAG_00140	1708.5	0.17505	0.11915	0.34183
CNAG_00141	CNAG_00141	32.877	-0.76956	0.20472	0.002958
CNAG_00142	CNAG_00142	1837.3	0.69757	0.15755	3.0183e-4
CNAG_00143	CNAG_00143	753.91	-0.18529	0.1266	0.34453
CNAG_00144	CNAG_00144	43.34	-0.27889	0.20783	0.39211
CNAG_00145	CNAG_00145	85.423	-0.38296	0.17207	0.11432
CNAG_00146	PBY101	559.56	-0.13278	0.39588	0.86937
CNAG_00147	CNAG_00147	3811.3	0.017876	0.11949	0.95228
CNAG_00148	CNAG_00148	220.49	-0.33831	0.18699	0.22173
CNAG_00149	CNAG_00149	5707.1	0.42536	0.14786	0.030821
CNAG_00150	PQP1	80.356	-0.37488	0.18986	0.17257
CNAG_00151	CNAG_00151	1045.4	0.4113	0.15119	0.04374
CNAG_00152	CNAG_00152	441.61	-0.12016	0.18012	0.71744
CNAG_00153	CNAG_00153	150.35	0.019163	0.14703	0.95933
CNAG_00154	CNAG_00154	125.26	0.29032	0.17276	0.2623
CNAG_00155	CNAG_00155	0.18917	0.012522	3.9656	0.99982
CNAG_00156	SP1	1488.3	0.18494	0.11496	0.28754
CNAG_00157	CNAG_00157	809.43	-0.085657	0.15078	0.76361
CNAG_00158	HOC3	184.66	-0.42675	0.12279	0.0067807
CNAG_00159	CNAG_00159	172.59	-0.16609	0.15799	0.52978
CNAG_00160	CNAG_00160	79.212	-0.11629	0.22055	0.784
CNAG_00161	CNAG_00161	279.19	0.27338	0.1507	0.21986
CNAG_00162	AOX1	15702	0.6654	0.17701	0.002958
CNAG_00163	CNAG_00163	1712.3	0.38275	0.14144	0.044998
CNAG_00164	CNAG_00164	228.86	-0.46526	0.28599	0.2806
CNAG_00165	CNAG_00165	1215.9	-0.88734	0.16614	7.7723e-6
CNAG_00166	CNAG_00166	848.18	0.60477	0.18227	0.010369
CNAG_00167	CNAG_00167	109.06	-0.053706	0.12112	0.82147
CNAG_00171	CNAG_00171	34.897	-0.47437	0.20972	0.10716
CNAG_00172	CNAG_00172	17.464	-2.4441	0.50559	6.6291e-5
CNAG_00173	CNAG_00173	266.09	-0.16196	0.25203	0.72825
CNAG_00174	CNAG_00174	184.84	-0.12024	0.23302	0.78881
CNAG_00175	CNAG_00175	184.75	0.114	0.14376	0.66208
CNAG_00176	CNAG_00176	396.99	-0.33572	0.17946	0.2015
CNAG_00177	CNAG_00177	2.5186	-0.59674	0.9581	0.73753
CNAG_00178	CNAG_00178	512.18	-0.1525	0.18719	0.65097
CNAG_00179	GPA2	36.284	-0.031226	0.25809	0.96283
CNAG_00180	CNAG_00180	184.68	0.43107	0.14346	0.022614
CNAG_00181	FYV10	143.26	-0.24726	0.16889	0.34447
CNAG_00182	VPS29	194.3	-0.17997	0.19411	0.59416
CNAG_00183	CNAG_00183	996.65	0.18926	0.22077	0.63063
CNAG_00184	CNAG_00184	515.24	0.11031	0.10231	0.51706
CNAG_00185	CNAG_00185	269.55	-0.1823	0.11135	0.27673
CNAG_00186	CNAG_00186	214.06	-0.0097318	0.1766	0.98751
CNAG_00187	UBP16	273.9	0.46663	0.19257	0.079173
CNAG_00188	CNAG_00188	313.18	-0.084637	0.12275	0.70774
CNAG_00189	CNAG_00189	130.67	-0.27135	0.17093	0.29494
CNAG_00190	CNAG_00190	735.51	-0.066927	0.2295	0.89
CNAG_00191	CNAG_00191	232.18	0.16306	0.16509	0.5622
CNAG_00192	CNAG_00192	362.28	-0.21199	0.19856	0.52126
CNAG_00193	GAT1	1052.2	0.052503	0.22246	0.91551
CNAG_00194	CNAG_00194	1418.7	-0.023794	0.16003	0.95253
CNAG_00195	CNAG_00195	569.21	0.0091196	0.15066	0.98614
CNAG_00229	CNAG_00229	51.143	0.1294	0.18291	0.69919
CNAG_00231	CNAG_00231	305.44	0.41992	0.17927	0.092107
CNAG_00232	RPL30	6180.7	0.36231	0.14412	0.065563
CNAG_00233	CNAG_00233	1815.9	0.15379	0.099888	0.31305
CNAG_00234	CNAG_00234	182.67	-0.18803	0.14117	0.39666
CNAG_00235	AMT1	1086.3	-0.42739	0.25288	0.25864
CNAG_00236	CNAG_00236	320.75	0.24749	0.1976	0.4345
CNAG_00237	CNAG_00237	5308.5	0.26047	0.15475	0.26158
CNAG_00238	CNAG_00238	2029	0.043147	0.14756	0.88991
CNAG_00239	YAP1	414.36	0.0089106	0.15283	0.98631
CNAG_00240	CNAG_00240	368.22	-0.24064	0.12602	0.19036
CNAG_00241	CNAG_00241	230.34	0.03258	0.16815	0.93287
CNAG_00242	CNAG_00242	16.363	0.11458	0.32221	0.86173
CNAG_00243	CNAG_00243	245.01	-0.050084	0.13029	0.84919
CNAG_00246	CNAG_00246	236.16	-0.20533	0.16815	0.44906
CNAG_00247	LYS9	100.27	-1.7891	0.26094	2.5248e-9
CNAG_00248	CNAG_00248	108.54	-0.16147	0.17334	0.59184
CNAG_00249	CNAG_00249	203.55	0.48587	0.1501	0.012625
CNAG_00250	CNAG_00250	171.95	0.14556	0.24679	0.75358
CNAG_00251	CNAG_00251	54.049	0.36862	0.19492	0.19523
CNAG_00252	CNAG_00252	241.85	-0.31844	0.13432	0.087051
CNAG_00253	CNAG_00253	85.547	-0.20202	0.34954	0.75906
CNAG_00254	CNAG_00254	428.6	0.70768	0.19717	0.0048474
CNAG_00255	CNAG_00255	387.54	-0.20444	0.11709	0.24279
CNAG_00256	CNAG_00256	702.82	0.24978	0.1378	0.22028
CNAG_00257	CNAG_00257	205.58	-0.14157	0.18589	0.67652
CNAG_00258	CNAG_00258	122.12	-0.42561	0.16396	0.056036
CNAG_00259	CNAG_00259	818	0.58751	0.1314	2.6124e-4
CNAG_00260	CNAG_00260	623.62	0.0072789	0.13467	0.98777
CNAG_00261	CNAG_00261	2267.1	-0.061856	0.093982	0.72025
CNAG_00262	CNAG_00262	264.16	0.77896	0.19418	0.0013082
CNAG_00263	PTP4	290.03	0.4128	0.13758	0.022818
CNAG_00264	CNAG_00264	1240.4	-0.17834	0.11632	0.31526
CNAG_00265	IDI1	1337.5	-0.023374	0.14462	0.94701
CNAG_00266	YFH7	144.83	-0.090047	0.15876	0.76372
CNAG_00267	CNAG_00267	82.122	-0.32887	0.1772	0.20664
CNAG_00268	ILV2	1925.1	0.30382	0.17053	0.23071
CNAG_00269	CNAG_00269	18.704	-0.91802	0.45053	0.15692
CNAG_00270	CNAG_00270	1727.1	-0.18478	0.098719	0.20113
CNAG_00271	CNAG_00271	215.6	-0.10216	0.11849	0.62808
CNAG_00272	CNAG_00272	280.12	-0.17997	0.1375	0.40666
CNAG_00273	CNAG_00273	72.101	0.11028	0.21583	0.79066
CNAG_00274	CNAG_00274	116.32	-0.13304	0.14777	0.60789
CNAG_00275	CNAG_00275	48.932	-0.41508	0.21174	0.17608
CNAG_00276	CNAG_00276	158.2	-0.35208	0.21338	0.27199
CNAG_00277	CNAG_00277	191.66	0.1498	0.13514	0.5041
CNAG_00278	CNAG_00278	324.27	0.013171	0.16129	0.97742
CNAG_00279	CNAG_00279	235.87	-0.28834	0.19389	0.33464
CNAG_00280	CNAG_00280	796.94	0.052797	0.12726	0.83472
CNAG_00283	CNAG_00283	113.25	-0.82231	0.15144	5.0949e-6
CNAG_00284	CNAG_00284	179.18	-0.6263	0.152	9.3622e-4
CNAG_00285	CNAG_00285	158.64	-0.12594	0.26521	0.80785
CNAG_00286	NAB2	576.44	0.31867	0.12273	0.056029
CNAG_00287	CNAG_00287	1773.9	0.11684	0.18386	0.73158
CNAG_00288	CNAG_00288	183.93	-0.24591	0.15482	0.29487
CNAG_00289	CNAG_00289	224.34	0.023346	0.19656	0.96367
CNAG_00290	CNAG_00290	344.86	-0.36853	0.1648	0.11244
CNAG_00291	CNAG_00291	34.502	0.090422	0.32932	0.8982
CNAG_00292	CNAG_00292	2679.1	0.44589	0.098248	2.0558e-4
CNAG_00293	RAS1	657.52	-0.3104	0.11891	0.054142
CNAG_00294	CNAG_00294	355.24	-0.099996	0.10822	0.59535
CNAG_00295	CNAG_00295	4.7563	0.002527	0.95769	0.99982
CNAG_00299	CNAG_00299	253.53	0.056669	0.16171	0.86306
CNAG_00300	CNAG_00300	318.61	0.23555	0.14356	0.27574
CNAG_00301	CNAG_00301	433.38	0.22954	0.18544	0.44065
CNAG_00302	CNAG_00302	58.752	-0.21949	0.46726	0.80943
CNAG_00303	CNAG_00303	21.686	-0.4976	0.32294	0.31239
CNAG_00304	CNAG_00304	230.27	-0.012044	0.15268	0.97838
CNAG_00305	CNAG_00305	2879.4	0.23796	0.14389	0.27043
CNAG_00306	MTN2	37.33	-0.78412	0.46564	0.26132
CNAG_00307	CNAG_00307	1417.1	0.029539	0.13175	0.92137
CNAG_00308	CNAG_00308	85.377	-0.42489	0.17741	0.083701
CNAG_00309	CNAG_00309	202.53	-0.37817	0.13231	0.031971
CNAG_00310	CNAG_00310	174.85	0.034043	0.16546	0.9292
CNAG_00311	CNAG_00311	587	-0.018949	0.12318	0.95033
CNAG_00312	CNAG_00312	146.99	-0.032706	0.15445	0.92629
CNAG_00313	CNAG_00313	135.8	-0.027433	0.13448	0.92954
CNAG_00314	CNAG_00314	85.586	-0.013493	0.15442	0.97614
CNAG_00315	CNAG_00315	152.39	0.78594	0.29712	0.050618
CNAG_00316	HAM1	258.79	-0.076524	0.10829	0.69959
CNAG_00317	CNAG_00317	515.15	0.21049	0.16452	0.421
CNAG_00318	CNAG_00318	535.43	-0.13816	0.15997	0.62751
CNAG_00319	CNAG_00319	491.33	-0.10781	0.12461	0.62718
CNAG_00320	CNAG_00320	166.1	-0.13461	0.1396	0.57505
CNAG_00321	CNAG_00321	65.931	-0.84514	0.82614	0.54521
CNAG_00322	CNAG_00322	235.74	-0.094467	0.20616	0.81414
CNAG_00323	CNAG_00323	2.489	-0.70395	0.73275	0.57665
CNAG_00326	CNAG_00326	1008.8	0.087634	0.12581	0.70463
CNAG_00327	CNAG_00327	57.023	-0.58141	0.21789	0.048468
CNAG_00328	CNAG_00328	240.87	-0.0087065	0.21643	0.9937
CNAG_00329	CNAG_00329	664.36	-0.088042	0.20476	0.82725
CNAG_00330	CNAG_00330	762.33	0.23645	0.16361	0.35314
CNAG_00331	CNAG_00331	143.71	-0.73176	0.1965	0.0032609
CNAG_00332	SIP4	573.81	-0.42092	0.1695	0.069727
CNAG_00333	CNAG_00333	29.174	-0.56082	0.25396	0.11777
CNAG_00334	CNAG_00334	21724	0.52101	0.14786	0.0058692
CNAG_00335	CNAG_00335	362.18	-0.20026	0.14092	0.36166
CNAG_00337	CNAG_00337	1094.4	0.55196	0.13099	6.7253e-4
CNAG_00342	CNAG_00342	504.42	0.042598	0.12144	0.86305
CNAG_00343	CNAG_00343	64.652	-0.10674	0.18348	0.75698
CNAG_00344	CNAG_00344	93.114	-0.27366	0.15408	0.23232
CNAG_00345	CNAG_00345	442.59	0.055227	0.17683	0.88077
CNAG_00346	CNAG_00346	92.035	0.27979	0.20142	0.37482
CNAG_00347	CNAG_00347	270.31	0.12261	0.22079	0.76894
CNAG_00348	CNAG_00348	534.03	0.43877	0.16571	0.050366
CNAG_00349	CNAG_00349	549.92	0.73495	0.2598	0.034097
CNAG_00351	CNAG_00351	252.69	0.16267	0.14626	0.50231
CNAG_00352	CNAG_00352	422.64	0.096905	0.1648	0.75425
CNAG_00353	LPI16	159.02	-0.2417	0.17087	0.36472
CNAG_00354	CNAG_00354	887.7	-0.24781	0.092962	0.048697
CNAG_00355	CNAG_00355	1075.1	0.22117	0.14352	0.31239
CNAG_00356	CNAG_00356	308.41	-0.13796	0.17874	0.67181
CNAG_00357	CNAG_00357	279.15	0.4642	0.12812	0.0043659
CNAG_00358	CNAG_00358	352.6	0.1953	0.14706	0.39825
CNAG_00359	CNAG_00359	442.97	0.025039	0.15704	0.94796
CNAG_00360	CNAG_00360	563.7	0.83092	0.18369	2.1496e-4
CNAG_00361	RVS167	648.68	-0.32971	0.16764	0.17463
CNAG_00362	CNAG_00362	249	-0.034104	0.12415	0.8982
CNAG_00363	TCO6	689.33	0.29661	0.13684	0.12617
CNAG_00364	CNAG_00364	219.36	0.080593	0.15461	0.78659
CNAG_00365	CNAG_00365	299.62	-0.098625	0.1159	0.63368
CNAG_00366	CNAG_00366	15.857	-0.11435	0.46577	0.9123
CNAG_00367	DYN5	119.04	-0.033242	0.17139	0.93287
CNAG_00368	CNAG_00368	124.3	-0.048551	0.14715	0.87208
CNAG_00369	CNAG_00369	269.73	-0.061347	0.15608	0.84508
CNAG_00370	UBI1	5820.3	0.26949	0.14665	0.21242
CNAG_00371	CNAG_00371	39.591	-0.43898	0.21369	0.15287
CNAG_00372	CNAG_00372	356.42	-0.0039658	0.18237	0.99982
CNAG_00373	CNAG_00373	95.581	-0.41548	0.2326	0.22895
CNAG_00374	CNAG_00374	524.31	0.01392	0.19344	0.98081
CNAG_00375	GCN5	344.71	-0.17984	0.1194	0.32584
CNAG_00377	CNAG_00377	457.64	-0.071485	0.17236	0.83472
CNAG_00378	CNAG_00378	349.91	0.19571	0.34873	0.76569
CNAG_00383	APT3	299.97	-0.13512	0.12835	0.52887
CNAG_00384	CNAG_00384	14.223	-0.22842	0.29519	0.67093
CNAG_00385	CNAG_00385	674.46	-0.088277	0.15021	0.7544
CNAG_00386	CNAG_00386	890.04	0.49481	0.20063	0.07263
CNAG_00387	LPI13	300.23	-0.10514	0.12075	0.62445
CNAG_00388	CNAG_00388	594.25	-0.17216	0.10328	0.26642
CNAG_00389	CNAG_00389	255.71	0.017304	0.13544	0.96006
CNAG_00390	YMR1	87.393	0.032798	0.16075	0.92954
CNAG_00391	CNAG_00391	264.61	0.60498	0.22536	0.046962
CNAG_00392	CNAG_00392	67.067	-0.020085	0.19411	0.97023
CNAG_00393	CNAG_00393	632.92	-0.57627	0.51344	0.49666
CNAG_00394	CNAG_00394	1648.2	0.34539	0.19536	0.23552
CNAG_00395	CNAG_00395	248.8	-0.18335	0.14254	0.41789
CNAG_00396	PKA1	272.44	0.18805	0.13788	0.38345
CNAG_00397	CNAG_00397	167.5	-0.15564	0.47066	0.87178
CNAG_00398	CNAG_00398	450.41	-0.037868	0.12891	0.88955
CNAG_00399	CNAG_00399	666.58	0.37212	0.17508	0.13602
CNAG_00400	CNAG_00400	581.13	0.48259	0.16261	0.024729
CNAG_00401	CNAG_00401	216.21	-0.30146	0.12471	0.080304
CNAG_00402	CNAG_00402	897.85	-0.02671	0.19321	0.95495
CNAG_00403	CNAG_00403	51.344	-0.55359	0.21515	0.059032
CNAG_00404	CNAG_00404	282.09	-0.16081	0.21641	0.68481
CNAG_00405	KIC1	152.59	-0.35541	0.12682	0.036275
CNAG_00406	CNAG_00406	78.185	-0.30459	0.1968	0.3099
CNAG_00407	CNAG_00407	1003.5	0.58415	0.19903	0.026617
CNAG_00408	PPH3	1042.1	0.49977	0.1852	0.045758
CNAG_00409	CNAG_00409	112.75	-0.75762	0.27002	0.036026
CNAG_00410	CNAG_00410	395.25	-0.18955	0.087154	0.12453
CNAG_00411	CNAG_00411	323.01	0.23104	0.13603	0.25651
CNAG_00413	OFD1	1166.4	0.60546	0.11797	1.8869e-5
CNAG_00414	MAK32	95.275	0.24448	0.17295	0.36472
CNAG_00415	CDC2801	140.44	-0.26393	0.15701	0.26224
CNAG_00416	CNAG_00416	126.97	-0.45305	0.1676	0.045272
CNAG_00417	CNAG_00417	3791.7	0.32911	0.10155	0.012562
CNAG_00418	CNAG_00418	2746.4	0.5024	0.12789	0.0017478
CNAG_00419	CNAG_00419	245.63	0.16485	0.59939	0.8982
CNAG_00420	CNAG_00420	209.51	-0.1932	0.14742	0.40594
CNAG_00421	CNAG_00421	879.74	0.4387	0.13126	0.0097167
CNAG_00422	CNAG_00422	235.34	-0.29039	0.12168	0.084741
CNAG_00423	CNAG_00423	61.277	0.036836	0.20521	0.93864
CNAG_00424	CNAG_00424	495.88	0.6208	0.38531	0.28656
CNAG_00425	CNAG_00425	91.037	0.60194	0.30812	0.17816
CNAG_00426	CNAG_00426	144.02	-0.10213	0.15428	0.71881
CNAG_00427	PTC5	403.96	-0.24815	0.24156	0.5429
CNAG_00428	CNAG_00428	147.72	-0.26012	0.18441	0.36534
CNAG_00429	CNAG_00429	299.56	0.402	0.1837	0.12194
CNAG_00430	CNAG_00430	104	0.03786	0.19705	0.93368
CNAG_00433	CNAG_00433	141.47	-0.56664	0.28273	0.16482
CNAG_00434	CNAG_00434	171.17	-0.02233	0.15286	0.95253
CNAG_00435	CNAG_00435	152.12	0.010766	0.15407	0.98163
CNAG_00436	CNAG_00436	314.87	-0.045899	0.10047	0.81493
CNAG_00437	CNAG_00437	163.79	-0.26969	0.14648	0.21105
CNAG_00438	CNAG_00438	118.04	0.41294	0.17929	0.099529
CNAG_00439	CNAG_00439	237.79	-0.19388	0.1565	0.44027
CNAG_00440	SSN801	109.11	-0.087298	0.16045	0.77492
CNAG_00441	IMD1	5843.3	0.31529	0.16074	0.17591
CNAG_00442	CNAG_00442	967.81	-0.41251	0.16531	0.067899
CNAG_00443	CNAG_00443	70.377	-0.39637	0.24313	0.27915
CNAG_00444	CNAG_00444	108.79	-0.46435	0.19089	0.078097
CNAG_00445	NHP6B01	1984.4	0.62688	0.1151	4.7094e-6
CNAG_00446	CNAG_00446	9.5839	0.41532	0.48014	0.62722
CNAG_00447	CNAG_00447	1156.3	-0.017886	0.13822	0.95933
CNAG_00448	CNAG_00448	295.66	-0.16972	0.13586	0.43549
CNAG_00449	CNAG_00449	787.49	0.39959	0.13964	0.031772
CNAG_00450	LEU2	2117.2	-0.040459	0.24116	0.94448
CNAG_00451	CNAG_00451	72.423	-0.18688	0.21504	0.6254
CNAG_00452	CNAG_00452	73.154	-0.032201	0.33732	0.97226
CNAG_00453	CNAG_00453	10662	0.89815	0.16414	4.1964e-6
CNAG_00454	CNAG_00454	130.47	0.17886	0.3006	0.75159
CNAG_00455	UBP16	814	0.13916	0.19636	0.69895
CNAG_00456	ISP6	1120.1	-0.86771	0.16917	1.8941e-5
CNAG_00457	GLN1	6559.8	0.19751	0.14581	0.38694
CNAG_00458	CNAG_00458	1087.2	0.30227	0.10074	0.022818
CNAG_00460	LIV1	209	0.1323	0.25362	0.78659
CNAG_00461	CNAG_00461	471.36	-0.18313	0.16368	0.49851
CNAG_00462	CNAG_00462	362.31	-0.091678	0.13867	0.71897
CNAG_00463	CNAG_00463	15.191	-1.9044	1.2733	0.33058
CNAG_00464	CNAG_00464	686.6	-0.17545	0.11053	0.29494
CNAG_00465	CNAG_00465	1659.5	0.81034	0.16611	5.6081e-5
CNAG_00466	CNAG_00466	78.578	-0.078404	0.18224	0.82718
CNAG_00467	CNAG_00467	111.13	-0.29534	0.19398	0.31967
CNAG_00468	CNAG_00468	267.14	-0.059115	0.15041	0.84508
