Condition_Time	gene	geneName	baseMean	log2FC	stderror	padj
RS_240	CNAG_01455	RPL39alpha	6289.1	-0.86462	1.6067	0.77086
RS_240	CNAG_01456	CNAG_01456	38.978	-1.0764	1.4146	0.66054
RS_240	CNAG_01461	CNAG_01461	179.54	-0.24625	0.21808	0.48215
RS_240	CNAG_01463	CNAG_01463	506	-0.31438	0.18747	0.25606
RS_240	CNAG_01464	FHB1	3662.4	-1.0194	0.25311	0.0010047
RS_240	CNAG_01465	CNAG_01465	159.35	0.093202	0.1821	0.78406
RS_240	CNAG_01466	CNAG_01466	353.94	-0.3838	0.15597	0.075187
RS_240	CNAG_01467	CNAG_01467	276.18	0.44727	0.2865	0.29802
RS_240	CNAG_01468	CNAG_01468	25.514	0.57042	0.32487	0.23193
RS_240	CNAG_01469	CNAG_01469	641.79	0.11986	0.11859	0.53793
RS_240	CNAG_01470	CNAG_01470	384.89	-0.046853	0.15849	0.88524
RS_240	CNAG_01471	CNAG_01471	165.9	-0.69744	0.20445	0.007509
RS_240	CNAG_01472	CNAG_01472	277.8	-0.27316	0.1407	0.18075
RS_240	CNAG_01473	CNAG_01473	77.453	0.098146	0.20055	0.79483
RS_240	CNAG_01474	CNAG_01474	93.469	-0.16463	0.21135	0.65186
RS_240	CNAG_01475	SMT1	522.51	0.28928	0.09343	0.017971
RS_240	CNAG_01476	CNAG_01476	878.23	0.43051	0.15007	0.031131
RS_240	CNAG_01477	CNAG_01477	218.69	0.22217	0.24216	0.58451
RS_240	CNAG_01478	CNAG_01478	62.364	-0.030639	0.17258	0.93649
RS_240	CNAG_01479	CNAG_01479	357.7	0.033586	0.20571	0.94159
RS_240	CNAG_01480	CNAG_01480	4080.9	0.078222	0.14759	0.77401
RS_240	CNAG_01481	CNAG_01481	570.68	-0.22454	0.15089	0.32565
RS_240	CNAG_01482	CNAG_01482	226.72	-0.29443	0.16921	0.23822
RS_240	CNAG_01483	HPI1	167.79	-0.30314	0.14653	0.14831
RS_240	CNAG_01485	CNAG_01485	320.85	-0.061109	0.13241	0.8083
RS_240	CNAG_01486	CNAG_01486	4823.4	0.038627	0.10704	0.85857000000000006
RS_240	CNAG_01487	CNAG_01487	7.1321	1.0465	0.72691	0.34578
RS_240	CNAG_01489	CAS9	77.271	0.40706	0.19193	0.13651
RS_240	CNAG_01490	CNAG_01490	234.64	-0.16435	0.21218	0.65397
RS_240	CNAG_01491	CNAG_01491	157.33	-0.40245	0.19265	0.1435
RS_240	CNAG_01492	CNAG_01492	717.54	-0.26765	0.13743	0.17902
RS_240	CNAG_01493	CNAG_01493	2108.6	-0.23022	0.17768	0.40853
RS_240	CNAG_01494	CNAG_01494	59.587	-0.17672	0.20875	0.62072
RS_240	CNAG_01495	CNAG_01495	48.213	-0.49142	0.24558	0.16436
RS_240	CNAG_01496	PPT1	313.52	-0.12191	0.15255	0.643
RS_240	CNAG_01497	CNAG_01497	100.84	0.29017	0.19675	0.33169
RS_240	CNAG_01498	AKP2	101.62	-0.19621	0.18774	0.52227
RS_240	CNAG_01499	CNAG_01499	118.16	0.15495	0.19993	0.65389
RS_240	CNAG_01500	CNAG_01500	9.4186	-3.039	0.60672	1.5603e-5
RS_240	CNAG_01501	CNAG_01501	88.349	-0.25618	0.19273	0.39307
RS_240	CNAG_01502	CNAG_01502	278.1	0.38017	0.15834	0.0844
RS_240	CNAG_01504	CNAG_01504	289.74	0.10521	0.14671	0.68097
RS_240	CNAG_01506	CNAG_01506	72.504	1.7251	0.19041	1.971e-17
RS_240	CNAG_01507	CNAG_01507	86.961	0.38344	0.20405	0.19758
RS_240	CNAG_01508	CNAG_01508	447.77	0.55526	0.10827	9.0587e-6
RS_240	CNAG_01509	CNAG_01509	129.11	0.11817	0.17305	0.69674
RS_240	CNAG_01510	CNAG_01510	231.33	0.029468	0.15557000000000001	0.93162
RS_240	CNAG_01511	CNAG_01511	34.746	0.6991	0.33308	0.14161
RS_240	CNAG_01512	CNAG_01512	53.005	-0.11635	0.23569	0.79263
RS_240	CNAG_01513	CNAG_01513	206.84	0.069654	0.13492	0.78162
RS_240	CNAG_01518	PMU1	279.63	0.10806	0.14329	0.66417
RS_240	CNAG_01519	EEP1	18.946	0.29237	0.32499	0.59465
RS_240	CNAG_01520	CNAG_01520	113.15	-0.041307	0.31371	0.95223
RS_240	CNAG_01521	CNAG_01521	142.62	0.80069	0.73194	0.50026
RS_240	CNAG_01522	CNAG_01522	667.14	0.41973	0.38979	0.50902
RS_240	CNAG_01523	HOG1	146.92	-0.24004	0.31938	0.66503
RS_240	CNAG_01524	CNAG_01524	275.27	-1.5844	0.49608	0.014025
RS_240	CNAG_01525	CNAG_01525	88.489	-0.34326	0.30937	0.49345
RS_240	CNAG_01526	CNAG_01526	1113	0.40987	0.22471	0.21211
RS_240	CNAG_01527	CNAG_01527	24.583	-0.57201	0.32426	0.22972
RS_240	CNAG_01528	CNAG_01528	232.53	-0.67602	0.22951	0.026353
RS_240	CNAG_01529	CNAG_01529	551.87	-0.0081749	0.17177	0.9801
RS_240	CNAG_01530	MGA2	1546.5	-0.0013653	0.19329	0.99745
RS_240	CNAG_01531	CNAG_01531	176.02	0.20417	0.15704	0.40651
RS_240	CNAG_01532	INP52	149.14	-0.19744	0.22414	0.60399
RS_240	CNAG_01533	CNAG_01533	92.807	-0.6249	0.37033	0.2541
RS_240	CNAG_01534	CNAG_01534	1699.3	-1.5132	0.23925	1.321e-8
RS_240	CNAG_01535	CNAG_01535	401.72	-0.22284	0.18743	0.4554
RS_240	CNAG_01536	CNAG_01536	111.59	0.11412	0.28074	0.83426
RS_240	CNAG_01537	VAD1	223.54	0.35537	0.32311	0.49797
RS_240	CNAG_01538	CNAG_01538	12.667	-0.20968	0.59173	0.86076
RS_240	CNAG_01539	CNAG_01539	455.45	-2.0956	0.46302	1.3732e-4
RS_240	CNAG_01540	CNAG_01540	43.125	0.22437000000000001	0.2987	0.66503
RS_240	CNAG_01541	CNAG_01541	12.412	-0.019215	0.49247	0.98227
RS_240	CNAG_01542	CNAG_01542	183.15	0.33919	0.24421	0.36483
RS_240	CNAG_01543	CNAG_01543	153.54	-0.28629	0.20713	0.36735
RS_240	CNAG_01544	CNAG_01544	866.44	-0.44849	0.15851	0.034015
RS_240	CNAG_01545	CNAG_01545	384.64	0.0030983	0.11878	0.98785
RS_240	CNAG_01546	CNAG_01546	126.92	-0.71087	0.23661	0.022787
RS_240	CNAG_01547	CNAG_01547	362.72	-0.31944	0.17197	0.20389
RS_240	CNAG_01548	CNAG_01548	814.25	-0.20847	0.17573	0.45706
RS_240	CNAG_01549	CNAG_01549	402.28	-0.28067	0.099762	0.035485
RS_240	CNAG_01550	CNAG_01550	183.32	-0.78115	0.16977	1.0071e-4
RS_240	CNAG_01551	GAT201	1471.9	3.4662	0.43248	1.1889e-13
RS_240	CNAG_01552	CNAG_01552	1005	-1.0168	0.21115	3.8574e-5
RS_240	CNAG_01553	CNAG_01553	855.94	0.058581	0.16657	0.86208
RS_240	CNAG_01554	CNAG_01554	128.6	-0.73051	0.29008	0.066251
RS_240	CNAG_01555	CNAG_01555	124.92	0.2646	0.21174	0.42939
RS_240	CNAG_01556	CNAG_01556	335.49	-0.54705	0.20306	0.046896
RS_240	CNAG_01557	CAM1	921.15	-0.67088	0.18966	0.005136
RS_240	CNAG_01558	CNAG_01558	7739.2	-0.47419	0.33458	0.35399
RS_240	CNAG_01559	CNAG_01559	133.15	-0.028478	0.18926	0.94594
RS_240	CNAG_01560	CNAG_01560	40.627	-1.5915	0.8931	0.22464
RS_240	CNAG_01561	CNAG_01561	223.32	0.18384	0.16716	0.49797
RS_240	CNAG_01562	BLP4	804.51	-2.4214	0.57013	4.4792e-4
RS_240	CNAG_01563	HDA1	351.14	-0.36051	0.20815	0.24033
RS_240	CNAG_01564	CNAG_01564	346.14	-0.78875	0.52318	0.31927
RS_240	CNAG_01565	CNAG_01565	414.81	-0.34828	0.2844	0.43803
RS_240	CNAG_01566	CNAG_01566	115.61	0.21899	0.18893	0.46841
RS_240	CNAG_01567	CNAG_01567	28.364	0.5088	0.28501	0.22403
RS_240	CNAG_01568	CNAG_01568	1086.9	-0.29371	0.17103	0.24459
RS_240	CNAG_01569	CNAG_01569	48.11	-0.64047	0.43921	0.33839
RS_240	CNAG_01570	CNAG_01570	224.86	-0.22179	0.19453	0.47726
RS_240	CNAG_01571	CNAG_01571	330.46	-0.26522	0.49004	0.76948
RS_240	CNAG_01572	CDC25	34.822	-0.43239	0.54906	0.64748000000000006
RS_240	CNAG_01573	RIF2	202.46	0.31394	0.20017	0.29537
RS_240	CNAG_01574	CNAG_01574	1898.1	-0.12729	0.12404	0.53098
RS_240	CNAG_01575	CNAG_01575	155.14	-0.12362	0.19558	0.72198
RS_240	CNAG_01576	CNAG_01576	755.14	-0.44833	0.16095	0.038323
RS_240	CNAG_01577	CNAG_01577	3753.5	0.28725	0.15099	0.19142
RS_240	CNAG_01578	CNAG_01578	314.05	-0.21772	0.28951	0.66496
RS_240	CNAG_01579	CNAG_01579	152.12	0.1365	0.17054	0.64229
RS_240	CNAG_01580	SCP1	159.01	-0.18303	0.21189	0.61199
RS_240	CNAG_01581	CNAG_01581	1.9702	-0.47989	0.74873	0.7179
RS_240	CNAG_01582	CNAG_01582	50.904	-0.10264	0.26674	0.84653
RS_240	CNAG_01583	CNAG_01583	883.36	-0.074751	0.15267	0.7948
RS_240	CNAG_01584	CNAG_01584	215.83	-1.3721	0.24983	1.4729e-6
RS_240	CNAG_01585	CNAG_01585	959.37	-1.0976	0.20334	2.3546e-6
RS_240	CNAG_01586	CNAG_01586	1969.9	-0.060852	0.08266	0.6715
RS_240	CNAG_01587	CNAG_01587	323.2	0.16672	0.14587	0.4762
RS_240	CNAG_01588	CNAG_01588	4144.4	-0.70712	0.24467	0.02972
RS_240	CNAG_01590	CNAG_01590	387.83	0.13482	0.18078	0.6676
RS_240	CNAG_01591	CNAG_01591	157.45	-0.18131	0.21278	0.61894
RS_240	CNAG_01592	STE14	53.181	1.2039	0.35958	0.0090507
RS_240	CNAG_01593	CNAG_01593	689.73	-0.84003	0.23981	0.0057174
RS_240	CNAG_01594	CNAG_01594	173.45	0.56584	0.22561	0.067894
RS_240	CNAG_01595	CNAG_01595	157.93	-0.54946	0.32545	0.25386
RS_240	CNAG_01596	CNAG_01596	1049.9	-0.37396	0.48821	0.65767
RS_240	CNAG_01597	CNAG_01597	161.64	-0.43206	0.17795	0.080156
RS_240	CNAG_01598	CNAG_01598	344.06	-0.23741	0.31101	0.65899
RS_240	CNAG_01599	CNAG_01599	403.09	-0.34674	0.20009	0.24029
RS_240	CNAG_01600	CNAG_01600	392.83	-0.084617	0.53856	0.94399
RS_240	CNAG_01601	CNAG_01601	437.67	0.20823	0.50171	0.83076
RS_240	CNAG_01602	CNAG_01602	518.72	0.053076	0.21322	0.90525
RS_240	CNAG_01603	CNAG_01603	1749.8	-0.098053	0.20263	0.79798
RS_240	CNAG_01604	CNAG_01604	127.98	-0.78539	0.46709	0.25491
RS_240	CNAG_01605	CNAG_01605	62.537	-1.4034	0.47768	0.026826
RS_240	CNAG_01606	CNAG_01606	2.1953	-1.1401	0.85879	0.39381
RS_240	CNAG_01607	TRX2	325.7	-0.22346	0.32415	0.69327
RS_240	CNAG_01608	CNAG_01608	571.23	-0.3397	0.16377	0.14698
RS_240	CNAG_01609	CNAG_01609	451.52	-0.49692	0.19298	0.059511
RS_240	CNAG_01610	CNAG_01610	226.4	-0.19425	0.19738	0.54981
RS_240	CNAG_01611	LIV8	166.14	-0.5565	0.3324	0.2571
RS_240	CNAG_01612	PSK202	91.541	0.80386	0.37037	0.12589
RS_240	CNAG_01613	CNAG_01613	188.13	-0.37575	0.21699	0.24033
RS_240	CNAG_01614	UBP10	319.42	-0.1148	0.24058	0.8009
RS_240	CNAG_01615	CNAG_01615	252.64	-0.098198	0.20852	0.80458
RS_240	CNAG_01616	CNAG_01616	386.18	0.98802	0.24865	0.0012225
RS_240	CNAG_01619	CNAG_01619	260.06	-0.21405	0.23406	0.5863
RS_240	CNAG_01620	CNAG_01620	466.93	-0.17269	0.28626	0.73639
RS_240	CNAG_01621	CNAG_01621	13137	-0.86665	0.33011	0.054192
RS_240	CNAG_01622	CNAG_01622	69.566	-0.32867	0.20418	0.28175
RS_240	CNAG_01623	CNAG_01623	574.48	-0.76732	0.17635	2.8822e-4
RS_240	CNAG_01624	CNAG_01624	75.389	0.24923	0.21916	0.47881
RS_240	CNAG_01625	CNAG_01625	198.31	-0.20103	0.14005	0.34756
RS_240	CNAG_01626	ADA2	1695.5	0.27962	0.16156	0.24068
RS_240	CNAG_01627	CNAG_01627	161.99	-0.17316	0.28282	0.73309
RS_240	CNAG_01628	CNAG_01628	4659.7	0.10345	0.16717	0.72994
RS_240	CNAG_01629	CNAG_01629	881.72	0.089241	0.24985	0.8596
RS_240	CNAG_01630	CNAG_01630	98.315	-0.11946	0.22449	0.77327
RS_240	CNAG_01631	CNAG_01631	552.56	-0.10724	0.13496	0.64466
RS_240	CNAG_01632	CNAG_01632	335.8	0.66876	0.54167	0.43385
RS_240	CNAG_01633	CNAG_01633	104.15	-0.21797	0.16296	0.38955
RS_240	CNAG_01634	CNAG_01634	420.87	0.049789	0.16799	0.88487
RS_240	CNAG_01635	CNAG_01635	95.606	0.97771	0.17335	6.6294e-7
RS_240	CNAG_01636	CNAG_01636	269.47	-0.23375	0.098069	0.086934
RS_240	CNAG_01637	CNAG_01637	233.91	0.10082	0.10261	0.55033
RS_240	CNAG_01638	CNAG_01638	114.85	-0.12192	0.1998	0.73347
RS_240	CNAG_01639	CNAG_01639	806.15	0.020929	0.16545	0.95385
RS_240	CNAG_01640	CSF1	483.42	0.30447	0.11982	0.063059
RS_240	CNAG_01641	CNAG_01641	879.99	0.15964	0.1241	0.41278
RS_240	CNAG_01642	CNAG_01642	714.8	0.33987	0.19323	0.23126
RS_240	CNAG_01643	CNAG_01643	253.6	0.17137	0.13919	0.43511
RS_240	CNAG_01644	MLN4	260.68	-0.15467	0.15755	0.55049
RS_240	CNAG_01645	CNAG_01645	86.784	0.044581	0.18181	0.90692
RS_240	CNAG_01646	CNAG_01646	115.41	0.096485	0.16162	0.73964
RS_240	CNAG_01647	CNAG_01647	334.49	0.085433	0.11533	0.66918
RS_240	CNAG_01648	H4	8881.7	-0.11313	0.12975	0.60791
RS_240	CNAG_01649	CNAG_01649	146.15	0.13969	0.20547	0.69798
RS_240	CNAG_01650	MRPL7	328.63	-0.20547	0.11174	0.20792
RS_240	CNAG_01651	CNAG_01651	39.459	-0.21989	0.3066	0.68097
RS_240	CNAG_01652	PNG1	346.2	0.046297	0.14726	0.87711
RS_240	CNAG_01653	CIG1	699.26	-0.36667	0.34921	0.51976
RS_240	CNAG_01654	CAS34	540.79	-0.20568	0.12214	0.25483
RS_240	CNAG_01655	CNAG_01655	425.05	-0.14538	0.14764	0.54962
RS_240	CNAG_01656	CNAG_01656	3.5277	-0.32824	1.0469	0.87726
RS_240	CNAG_01657	CNAG_01657	698.65	0.31448	0.16798	0.19897
RS_240	CNAG_01658	CNAG_01658	335.54	0.057451	0.13424	0.82466
RS_240	CNAG_01659	CNAG_01659	207.55	0.06193	0.15008	0.83196
RS_240	CNAG_01660	GCN3	241.73	-0.058928	0.10963	0.77086
RS_240	CNAG_01663	CNAG_01663	61.164	0.52013	0.40049	0.40709
RS_240	CNAG_01664	CNAG_01664	133.06	0.35871	0.1847	0.18058
RS_240	CNAG_01665	CNAG_01665	714.08	-0.046675	0.20695	0.91615
RS_240	CNAG_01666	CNAG_01666	755.35	-0.31325	0.16345	0.18759
RS_240	CNAG_01667	COQ2	365.77	0.19815	0.30202	0.71119
RS_240	CNAG_01668	CNAG_01668	8.6744	-0.24212	0.456	0.77369
RS_240	CNAG_01669	CNAG_01669	105.17	-0.12973	0.19378	0.70446
RS_240	CNAG_01670	CNAG_01670	1047	-0.42654	0.19172	0.11492
RS_240	CNAG_01671	CNAG_01671	42.133	1.998	0.61672	0.012392
RS_240	CNAG_01672	CNAG_01672	62.7	1.7543	0.56038	0.016463
RS_240	CNAG_01673	CNAG_01673	578.07	-0.089134	0.1765	0.78582
RS_240	CNAG_01674	CNAG_01674	21.941	0.23831	0.3473	0.69507
RS_240	CNAG_01675	CNAG_01675	95.461	-0.36335	0.24911	0.33829
RS_240	CNAG_01676	CNAG_01676	386.37	-0.15126	0.10273	0.33254
RS_240	CNAG_01677	CNAG_01677	332.01	-0.043105	0.13428	0.87443
RS_240	CNAG_01678	NHA1	585.47	0.10809	0.12864	0.62337
RS_240	CNAG_01679	CNAG_01679	999.51	-0.085083	0.15612	0.76703
RS_240	CNAG_01680	CNAG_01680	27.889	0.87747	0.84347	0.52455
RS_240	CNAG_01681	FCY2	320.73	1.2961	0.17634	1.529e-11
RS_240	CNAG_01682	CNAG_01682	1326.6	-0.078233	0.12422	0.72306
RS_240	CNAG_01683	STL1	2085.5	-1.6909	0.14907	2.2643e-27
RS_240	CNAG_01686	CNAG_01686	491.12	0.11432	0.17465	0.71169
RS_240	CNAG_01687	CNAG_01687	923.39	-0.16881	0.14836	0.47845
RS_240	CNAG_01688	CNAG_01688	494.34	-0.12978	0.09051	0.34817
RS_240	CNAG_01689	CNAG_01689	419.42	0.99827	0.16506	6.73e-8
RS_240	CNAG_01690	CNAG_01690	492.57	0.89562	0.16524	2.1363e-6
RS_240	CNAG_01691	CNAG_01691	370.57	-0.12029	0.12434	0.55736
RS_240	CNAG_01692	UBA3	269.41	-0.12526	0.13613	0.58286
RS_240	CNAG_01693	CNAG_01693	171.17	-0.050954	0.11775	0.82219
RS_240	CNAG_01694	CNAG_01694	435.75	0.39572	0.23464	0.25416
RS_240	CNAG_01695	CNAG_01695	238.83	0.011086	0.26413	0.98148
RS_240	CNAG_01696	CNAG_01696	2192.2	0.053419	0.2709	0.92855
RS_240	CNAG_01697	CSN1201	113.07	0.069604	0.18786	0.85313
RS_240	CNAG_01698	CNAG_01698	384.03	-0.14093	0.13729	0.53093
RS_240	CNAG_01699	CNAG_01699	48.915	-0.46017	0.1827	0.066251
RS_240	CNAG_01701	CNAG_01701	387.74	-0.81074	0.15198	3.2482e-6
RS_240	CNAG_01702	CNAG_01702	162.23	0.36207	0.1769	0.15296
RS_240	CNAG_01703	CNAG_01703	154.73	0.027548	0.1483	0.93371
RS_240	CNAG_01704	IRK6	1530	0.36519	0.1237	0.02597
RS_240	CNAG_01706	CNAG_01706	29.098	0.049513	0.26989	0.93465
RS_240	CNAG_01707	CRG3	286.41	-0.060935	0.18207	0.86877
RS_240	CNAG_01708	GAT7	272.59	0.24603	0.17304	0.35193
RS_240	CNAG_01709	CNAG_01709	1583.7	0.07626	0.13485	0.75687
RS_240	CNAG_01710	CNAG_01710	25.602	0.1577	0.25019	0.72291
RS_240	CNAG_01711	CNAG_01711	508.22	-0.30237000000000003	0.23704	0.41665
RS_240	CNAG_01712	CNAG_01712	211.67	-0.073914	0.12701	0.74794
RS_240	CNAG_01713	CNAG_01713	2650.8	-0.23435	0.16549	0.35456
RS_240	CNAG_01714	CNAG_01714	6.5646	0.12376	0.49008	0.90392
RS_240	CNAG_01715	CNAG_01715	1207.2	-0.10174	0.14757	0.69327
RS_240	CNAG_01716	CNAG_01716	427.33	0.14805	0.13692	0.50674
RS_240	CNAG_01717	CNAG_01717	242.16	-0.063186	0.20306	0.87829
RS_240	CNAG_01718	CNAG_01718	272.23	0.068984	0.12057	0.75317
RS_240	CNAG_01719	CNAG_01719	217.07	0.17336	0.16579	0.52205
RS_240	CNAG_01720	VPS23	83.862	0.21144	0.19119	0.49528
RS_240	CNAG_01721	HEM3	1371	-0.48751	0.13505	0.0041584
RS_240	CNAG_01722	CNAG_01722	435.98	0.59996	0.20283	0.025717
RS_240	CNAG_01723	CNAG_01723	284.4	0.11473	0.13573	0.62072
RS_240	CNAG_01725	CNAG_01725	207.8	-0.25762	0.15839	0.27603
RS_240	CNAG_01726	CNAG_01726	286.89	-0.067893	0.13728	0.7921
RS_240	CNAG_01727	CNAG_01727	21093	-0.034566	0.22116	0.94399
RS_240	CNAG_01728	CNAG_01728	209.54	-0.3567	0.16467	0.12701
RS_240	CNAG_01729	CNAG_01729	969.79	0.041016	0.13952	0.88614
RS_240	CNAG_01730	STE7	39.554	0.19595	0.22845	0.61572
RS_240	CNAG_01731	CNAG_01731	168.22	-0.084135	0.14224	0.74304
RS_240	CNAG_01732	CNAG_01732	164.83	-0.065797	0.16972	0.8452
RS_240	CNAG_01733	CNAG_01733	600.1	0.38303	0.2881	0.39304
RS_240	CNAG_01734	CNAG_01734	1054	0.38704	0.15968	0.080635
RS_240	CNAG_01735	CNAG_01735	3523.5	-1.394	0.21088	2.2366e-9
RS_240	CNAG_01736	CNAG_01736	1227.4	-0.15127	0.11404	0.39429
RS_240	CNAG_01737	ERG25	2159.6	-0.14217	0.15214	0.57496
RS_240	CNAG_01738	CNAG_01738	489.51	-0.041513	0.1657	0.90472
RS_240	CNAG_01739	CNAG_01739	302.77	0.18378	0.14005	0.40054
RS_240	CNAG_01740	CDC12	182.75	0.19543	0.13112	0.32482
RS_240	CNAG_01741	CNAG_01741	254.45	-0.33005	0.15511	0.13467
RS_240	CNAG_01742	AQY1	176.31	1.2045	0.1674	4.5927e-11
RS_240	CNAG_01743	CNAG_01743	957.12	-0.34892	0.22287	0.29649
RS_240	CNAG_01744	HAD1	821.69	-0.50391	0.24301	0.14709
RS_240	CNAG_01745	CNAG_01745	520.32	0.17078	0.22537	0.66236
RS_240	CNAG_01746	CNAG_01746	854	0.20588	0.19832	0.52541
RS_240	CNAG_01749	CNAG_01749	162.44	0.21767	0.2216	0.55042
RS_240	CNAG_01750	CNAG_01750	18615	0.14987	0.24851	0.73639
RS_240	CNAG_01751	CNAG_01751	858.42	-0.84056	0.20759	9.3246e-4
RS_240	CNAG_01752	CNAG_01752	903.8	0.097563	0.10783	0.5916
RS_240	CNAG_01753	CNAG_01753	5723.6	-0.25218	0.24593	0.53102
RS_240	CNAG_01754	CNAG_01754	178.69	0.14719	0.29803	0.79258
RS_240	CNAG_01755	CNAG_01755	1755.5	0.14404	0.18446	0.65103
RS_240	CNAG_01756	CNAG_01756	260.74	-0.063319	0.16795	0.85033
RS_240	CNAG_01758	PGU1	81.573	-0.69654	0.27603	0.065676
RS_240	CNAG_01759	CNAG_01759	57.83	-0.52034	0.23719	0.12109
RS_240	CNAG_01760	CNAG_01760	57.149	1.1037	0.25534	3.2485e-4
RS_240	CNAG_01761	CNAG_01761	12353	-0.58228	0.15171	0.0020099
RS_240	CNAG_01763	CNAG_01763	68.489	-0.25039	0.18717	0.38955
RS_240	CNAG_01764	CNAG_01764	151.65	-0.0105	0.13659	0.97282
RS_240	CNAG_01765	CNAG_01765	293.45	0.13667	0.11788	0.46841
RS_240	CNAG_01768	CNAG_01768	726.1	-0.23767	0.11908	0.16569
RS_240	CNAG_01769	CNAG_01769	191.19	0.016357	0.19895	0.97097
RS_240	CNAG_01770	CNAG_01770	742.56	0.17631	0.15945	0.49528
RS_240	CNAG_01771	CNAG_01771	568.24	0.058778	0.13265	0.81741
RS_240	CNAG_01772	CNAG_01772	171.73	0.62969	0.22856	0.041001
RS_240	CNAG_01773	CNAG_01773	199.94	0.038852	0.16559	0.91198
RS_240	CNAG_01776	CNAG_01776	24.083	-0.88329	0.35408	0.069759
RS_240	CNAG_01777	CNAG_01777	477.95	0.78421	0.17869	2.4805e-4
RS_240	CNAG_01778	CNAG_01778	495.2	0.5454	0.1199	1.2586e-4
RS_240	CNAG_01779	CNAG_01779	586.51	0.36756	0.15025	0.077335
RS_240	CNAG_01780	CNAG_01780	587.53	-0.12527	0.13344	0.57256
RS_240	CNAG_01781	CNAG_01781	443.98	-0.11006	0.20085	0.76582
RS_240	CNAG_01787	CNAG_01787	394.28	-0.35486	0.66026	0.77086
RS_240	CNAG_01788	CNAG_01788	372.59	-0.1422	0.10497	0.38052
RS_240	CNAG_01789	CNAG_01789	433.16	-0.10209	0.1086	0.57211
RS_240	CNAG_01790	CNAG_01790	157.18	-0.082714	0.14071	0.74502
RS_240	CNAG_01791	CNAG_01791	696.96	-0.070186	0.13735	0.78406
RS_240	CNAG_01792	CNAG_01792	343.23	0.20301	0.16444	0.43385
RS_240	CNAG_01793	CNAG_01793	102.02	0.71546	0.17065	5.5178e-4
RS_240	CNAG_01794	CNAG_01794	86.22	-1.3744	0.2593	3.8797e-6
RS_240	CNAG_01795	CNAG_01795	391.57	0.56135	0.1782	0.015708
RS_240	CNAG_01796	CNAG_01796	2869	0.98414	0.16429	9.2368e-8
RS_240	CNAG_01797	CNAG_01797	282.29	-0.1996	0.12926	0.30511
RS_240	CNAG_01798	CNAG_01798	263.04	0.24467	0.30687	0.64375
RS_240	CNAG_01799	CNAG_01799	1449.7	0.27741	0.16611	0.25868
RS_240	CNAG_01800	CNAG_01800	830.35	-0.14402	0.14894	0.55746
RS_240	CNAG_01801	CNAG_01801	166.37	0.2121	0.20442	0.52559
RS_240	CNAG_01802	CNAG_01802	752.47	0.44446	0.38651	0.47316
RS_240	CNAG_01803	CNAG_01803	2429.9	0.76384	0.24057	0.01485
RS_240	CNAG_01806	CNAG_01806	0.56557	1.154	1.9339	0.73964
RS_240	CNAG_01807	UPF1	918.82	-0.17837	0.15092	0.45903
RS_240	CNAG_01808	CNAG_01808	936.12	-0.014999	0.27092	0.97715
RS_240	CNAG_01809	CNAG_01809	350.15	0.22279	0.17443	0.41607
RS_240	CNAG_01810	CNAG_01810	249.5	0.14774	0.20618	0.68097
RS_240	CNAG_01811	CNAG_01811	989.39	0.0038373	0.35882	0.99587
RS_240	CNAG_01812	CNAG_01812	1427	-0.29837	0.13399	0.11443
RS_240	CNAG_01813	CNAG_01813	1396.3	0.51977	0.1012	8.7661e-6
RS_240	CNAG_01814	CNAG_01814	111.76	0.39683	0.27433	0.34304
RS_240	CNAG_01815	CNAG_01815	644.4	0.31597	0.19918	0.29001
RS_240	CNAG_01816	CNAG_01816	1.4929	1.9396	1.5837	0.43803
RS_240	CNAG_01817	CNAG_01817	218.56	-0.049006	0.12016	0.83375
RS_240	CNAG_01818	CNAG_01818	283.72	-0.12086	0.12199	0.54737
RS_240	CNAG_01819	CNAG_01819	400.3	-0.26931	0.12136	0.11611
RS_240	CNAG_01820	PYK1	1643.5	-0.4746	0.20267	0.093805
RS_240	CNAG_01821	CNAG_01821	999.28	0.20701	0.13786	0.32019
RS_240	CNAG_01822	CNAG_01822	419.33	-0.028733	0.11873	0.90856
RS_240	CNAG_01823	INM1	452.29	-0.15717	0.10405	0.31813
RS_240	CNAG_01824	CNAG_01824	213.73	0.18919	0.21573	0.60535
RS_240	CNAG_01825	CNAG_01825	142.79	-0.30185	0.15527	0.17995
RS_240	CNAG_01826	CNAG_01826	122.99	-0.1978	0.21485	0.58276
RS_240	CNAG_01827	CNAG_01827	8.9057	-0.8272	1.3636	0.73476
RS_240	CNAG_01828	CNAG_01828	163.42	-0.22742	0.13555	0.25578
RS_240	CNAG_01832	CNAG_01832	169.77	0.07884	0.18276	0.82249
RS_240	CNAG_01833	CNAG_01833	735.39	-0.43809	0.12696	0.0067398
RS_240	CNAG_01834	CNAG_01834	1305.6	0.048037	0.12857	0.85231
RS_240	CNAG_01835	CNAG_01835	299.02	-0.343	0.15939	0.12962
RS_240	CNAG_01837	CNAG_01837	284.49	-0.20561	0.11813	0.23805
RS_240	CNAG_01839	ESS1	549.81	0.19238	0.13396	0.34735
RS_240	CNAG_01840	TUB1	1087	0.19275	0.13108	0.33363
RS_240	CNAG_01841	GLN3	36.487	-0.20418	0.36184	0.75722
RS_240	CNAG_01842	CNAG_01842	688.66	-0.19474	0.18197	0.51115
