gene	geneName	baseMean	log2FC	stderror	padj
CNAG_01877	GUA1	2206.4	0.24286	0.083838	0.16494
CNAG_01878	CNAG_01878	37.861	-0.079103	0.37223	0.97654
CNAG_01879	CNAG_01879	285.27	-0.23973	0.15906	0.69358
CNAG_01880	CNAG_01880	237.18	-0.065821	0.1169	0.93278
CNAG_01881	CNAG_01881	1389.9	0.24389	0.15782	0.68332
CNAG_01882	CNAG_01882	530.93	0.11788	0.15936	0.90538
CNAG_01883	GAT8	45.525	0.12129	0.2222	0.93663
CNAG_01884	CNAG_01884	8278.4	0.069852	0.081488	0.88778
CNAG_01885	CID14	553.42	0.082628	0.17393	0.94973
CNAG_01886	CNAG_01886	270.71	0.1664	0.16994	0.86284
CNAG_01889	CNAG_01889	134.07	0.0084831	0.1549	0.99655
CNAG_01890	MET6	3344.4	0.25873	0.17983	0.71824
CNAG_01891	CNAG_01891	631.57	-0.61033	0.65023	0.87199
CNAG_01892	CNAG_01892	323.63	-0.33444	0.24214	0.74246
CNAG_01893	CNAG_01893	287.9	0.33566	0.26993	0.78669
CNAG_01894	CNAG_01894	248.42	0.25644	0.1379	0.58182
CNAG_01895	CNAG_01895	210.71	0.083629	0.19148	0.95258
CNAG_01896	CNAG_01896	1814.6	-0.090711	0.28431	0.96878
CNAG_01897	BDF1	2978.5	0.19177	0.13194	0.71321
CNAG_01898	CNAG_01898	487.27	0.056306	0.14093	0.95922
CNAG_01899	CNAG_01899	218.76	-0.07618	0.18073	0.95467
CNAG_01900	NDX1	175.32	-0.11488	0.21986	0.93717
CNAG_01902	CNAG_01902	721.14	0.11471	0.12937	0.88308
CNAG_01903	CNAG_01903	59.504	-0.83213	0.21857	0.016162
CNAG_01904	CNAG_01904	406.95	0.11808	0.12019	0.86056
CNAG_01905	KSP1	774.04	-0.19553	0.13419	0.71259
CNAG_01906	CNAG_01906	160.57	-0.35578	0.19325	0.58783
CNAG_01907	CNAG_01907	101.47	-0.14137	0.30346	0.95172
CNAG_01908	HEM4	110.55	-0.22481	0.19196	0.80182
CNAG_01909	CNAG_01909	17.118	-1.7362	0.45688	0.016345
CNAG_01910	CNAG_01910	290.72	0.07059	0.13131	0.93717
CNAG_01911	SEC6	184.83	-0.3797	0.20525	0.58367
CNAG_01912	CNAG_01912	171.59	0.048827	0.32214	0.98563
CNAG_01913	CNAG_01913	136.11	0.38734	0.2668	0.71354
CNAG_01914	CNAG_01914	242.9	0.35651	0.17426	0.51766
CNAG_01915	CNAG_01915	56.682	-0.051436	0.25556	0.97766
CNAG_01916	CNAG_01916	214.94	0.37382	0.16744	0.46379
CNAG_01917	CNAG_01917	396.26	-0.12449	0.14633	0.88778
CNAG_01918	CNAG_01918	209.96	-0.25275	0.17795	0.72686
CNAG_01919	CNAG_01919	330.55	-0.085726	0.16981	0.94051
CNAG_01920	UBI4	7629.4	-0.15264	0.14426	0.83837
CNAG_01921	CNAG_01921	12.353	-0.26774	0.42595	0.92247
CNAG_01922	CNAG_01922	120.66	0.23219	0.22548	0.84447
CNAG_01923	CNAG_01923	566.34	-0.26802	0.13993	0.55719
CNAG_01924	CNAG_01924	185.6	-0.59207	0.29857	0.52848
CNAG_01925	CNAG_01925	835.75	0.19381	0.20728	0.87365
CNAG_01926	PEX5	71.666	-0.043631	0.2417	0.98125
CNAG_01927	CNAG_01927	205.43	0.17283	0.20581	0.88778
CNAG_01928	CNAG_01928	184.65	-0.053598	0.14654	0.96369
CNAG_01929	CNAG_01929	199.19	0.029764	0.134	0.97527
CNAG_01930	CNAG_01930	445.21	-0.016425	0.18206	0.99376
CNAG_01931	CNAG_01931	44.34	0.018461	0.19855	0.99366
CNAG_01933	CNAG_01933	0.81798	-0.23427	1.1899	0.97766
CNAG_01934	CNAG_01934	224.56	-0.019195	0.26677	0.99377
CNAG_01936	CNAG_01936	338.93	-0.051938	0.27029	0.97854
CNAG_01937	CNAG_01937	28.65	0.010646	0.32382	0.99655
CNAG_01938	KIN1	315.21	-0.22119	0.12559	0.62049
CNAG_01939	CNAG_01939	242.84	0.29254	0.14552	0.52848
CNAG_01940	CNAG_01940	186.3	0.19522	0.21674	0.88074
CNAG_01941	CNAG_01941	108.56	-0.31811	0.18411	0.6317
CNAG_01942	CNAG_01942	443.65	0.10626	0.27852	0.96248
CNAG_01943	CNAG_01943	507.61	-0.21228	0.2419	0.88591
CNAG_01944	CNAG_01944	14.962	0.054571	0.35196	0.98478
CNAG_01946	CNAG_01946	425.84	0.28795	0.19125	0.69358
CNAG_01947	CNAG_01947	100.13	0.093049	0.18222	0.94032
CNAG_01948	FZC36	254.63	0.12365	0.10983	0.81151
CNAG_01949	CNAG_01949	39.802	-0.25986	0.22695	0.80811
CNAG_01950	CNAG_01950	658.62	0.09258	0.14221	0.91974
CNAG_01951	CNAG_01951	9131.4	0.02632	0.11891	0.97527
CNAG_01952	CNAG_01952	31.108	-0.48995	0.33232	0.70429
CNAG_01953	CNAG_01953	302.43	0.18062	0.1453	0.78669
CNAG_01954	CNAG_01954	26.603	0.67985	0.40736	0.64713
CNAG_01955	CNAG_01955	44.909	0.42994	0.34293	0.7847
CNAG_01956	CNAG_01956	109.09	-0.047329	0.25897	0.98119
CNAG_01957	CNAG_01957	486.17	-0.13784	0.1642	0.88778
CNAG_01958	CNAG_01958	452.24	-0.026468	0.14869	0.98125
CNAG_01959	CNAG_01959	78.653	-0.62105	0.2232	0.20659
CNAG_01960	CNAG_01960	129.59	0.3331	0.19514	0.63251
CNAG_01961	CNAG_01961	555.66	0.16454	0.14648	0.81337
CNAG_01962	CNAG_01962	179.94	0.11384	0.31692	0.96409
CNAG_01963	CNAG_01963	130.93	0.26542	0.147	0.60301
CNAG_01964	OPT1	61.214	0.38798	0.31924	0.79325
CNAG_01965	CNAG_01965	21.157	-0.1492	0.39311	0.9636
CNAG_01969	CNAG_01969	68.973	0.067781	0.19291	0.96483
CNAG_01970	CNAG_01970	198.16	-0.49343	0.22616	0.47947
CNAG_01971	CNAG_01971	0.25533	-0.91088	2.8999	0.96878
CNAG_01972	TAF10	355.36	0.076209	0.13951	0.93663
CNAG_01973	ZFC2	2058.7	0.074091	0.075782	0.86314
CNAG_01974	CNAG_01974	516.19	0.10787	0.14404	0.90267
CNAG_01975	CNAG_01975	653.85	0.075043	0.12722	0.92656
CNAG_01976	CNAG_01976	6765.3	0.059263	0.10792	0.936
CNAG_01977	CNAG_01977	57.247	-0.18163	0.23843	0.90066
CNAG_01978	RCE1	39.31	-0.23321	0.36992	0.92174
CNAG_01979	CNAG_01979	216.94	0.05717	0.16166	0.96434
CNAG_01980	CNAG_01980	55.987	-0.71711	0.54275	0.76374
CNAG_01981	CNAG_01981	788.26	0.082703	0.21209	0.96068
CNAG_01982	CNAG_01982	539.05	-0.19578	0.15537	0.78255
CNAG_01983	RCV1	1510.5	0.093058	0.12907	0.90909
CNAG_01984	TAL1	7908.8	-0.049501	0.10826	0.95211
CNAG_01985	CNAG_01985	4841.7	-0.095399	0.10467	0.88074
CNAG_01986	CNAG_01986	367.14	0.0089938	0.19452	0.99655
CNAG_01987	CNAG_01987	199.5	-0.2696	0.22346	0.79738
CNAG_01988	PHY1	228.91	-0.22785	0.205	0.81781
CNAG_01989	CNAG_01989	99.222	0.13187	0.20699	0.91999
CNAG_01990	CNAG_01990	9645.1	0.20609	0.17962	0.80811
CNAG_01991	CNAG_01991	2794.1	0.028731	0.14327	0.97766
CNAG_01992	CNAG_01992	326.32	-0.30678	0.14138	0.4841
CNAG_01993	CNAG_01993	168.49	0.06529	0.15186	0.95258
CNAG_01994	CNAG_01994	143.21	-0.027741	0.13286	0.97742
CNAG_01995	CNAG_01995	65.458	-0.088633	0.21346	0.95621
CNAG_01996	CNAG_01996	181.92	-0.99635	0.53869	0.58367
CNAG_01997	CNAG_01997	777.84	0.17318	0.15804	0.82535
CNAG_01999	CNAG_01999	107.31	-0.26018	0.20825	0.7847
CNAG_02000	CNAG_02000	154.47	-0.23711	0.28199	0.88778
CNAG_02001	INP5203	422.93	0.015758	0.20642	0.99377
CNAG_02002	CNAG_02002	612.38	0.030748	0.16599	0.98057
CNAG_02004	CNAG_02004	1432.8	0.059646	0.13964	0.95396
CNAG_02005	CNAG_02005	49.244	-0.41688	0.38877	0.83439
CNAG_02006	CNAG_02006	140.25	0.28891	0.28634	0.8538
CNAG_02007	ADK1	848.7	0.1661	0.17802	0.87407
CNAG_02008	OVA1	556.76	-0.17363	0.24419	0.90909
CNAG_02009	CNAG_02009	57.371	-0.80782	0.3502	0.42525
CNAG_02010	CNAG_02010	84.975	-1.097	0.49748	0.47253
CNAG_02011	CNAG_02011	104.1	0.4621	0.20616	0.45813
CNAG_02012	CNAG_02012	163.24	0.062359	0.15729	0.95982
CNAG_02013	CNAG_02013	59.704	-0.15939	0.29952	0.93717
CNAG_02016	CNAG_02016	9.5236	0.80958	0.39783	0.52185
CNAG_02018	CNAG_02018	0.02146	-0.18958	7.213	0.99655
CNAG_02020	CNAG_02020	571.38	0.19786	0.15598	0.77969
CNAG_02021	CNAG_02021	450.28	0.21339	0.18499	0.80617
CNAG_02022	CNAG_02022	459.9	-0.039207	0.14055	0.97244
CNAG_02023	CNAG_02023	62.821	0.44583	0.24602	0.59913
CNAG_02024	CNAG_02024	250.09	-0.26067	0.14076	0.58337
CNAG_02025	CNAG_02025	786.05	0.1021	0.15267	0.91598
CNAG_02026	CNAG_02026	133.59	0.12342	0.16557	0.90287
CNAG_02027	CNAG_02027	129.35	-0.30264	0.22793	0.76146
CNAG_02028	CNAG_02028	221.71	-0.079721	0.1491	0.93717
CNAG_02029	WSP1	227.53	-0.63826	0.28842	0.4708
CNAG_02030	CNAG_02030	874.89	-0.54641	0.16918	0.081784
CNAG_02031	CNAG_02031	31.667	0.48178	0.2304	0.50664
CNAG_02032	CNAG_02032	748.9	0.049806	0.15792	0.96878
CNAG_02033	CNAG_02033	396.35	0.15333	0.12398	0.78775
CNAG_02034	BUR6	177.19	0.27393	0.1937	0.72924
CNAG_02035	CNAG_02035	1456.8	0.33026	0.17312	0.56174
CNAG_02036	CAS4	373.11	0.20456	0.14503	0.72981
CNAG_02037	CNAG_02037	367.81	0.031017	0.12147	0.97482
CNAG_02038	CNAG_02038	115.64	-1.0317	0.32168	0.084998
CNAG_02039	CNAG_02039	50.226	0.046237	0.27735	0.98313
CNAG_02040	CNAG_02040	87.038	-0.028722	0.19839	0.9879
CNAG_02041	CNAG_02041	2994.5	0.14319	0.19262	0.90364
CNAG_02043	CNAG_02043	385.68	0.14166	0.22439	0.92164
CNAG_02044	CNAG_02044	2757.4	0.037262	0.18015	0.97748
CNAG_02045	CNAG_02045	28.875	-0.096135	0.23028	0.95621
CNAG_02046	PBP1	185.01	-0.18471	0.21551	0.88778
CNAG_02047	CNAG_02047	54.792	0.041808	0.35473	0.99184
CNAG_02048	PUT5	280.26	0.25927	0.15892	0.65776
CNAG_02049	PUT1	7.241	0.84993	0.55735	0.68826
CNAG_02050	QDR1	120.19	-0.010042	0.15501	0.99571
CNAG_02051	CNAG_02051	29.684	-1.0473	0.2836	0.02313
CNAG_02052	CNAG_02052	19.923	0.14453	0.50868	0.97244
CNAG_02053	CNAG_02053	24.188	-0.069884	0.28087	0.97485
CNAG_02054	CNAG_02054	285.57	0.34744	0.19465	0.61054
CNAG_02055	CNAG_02055	85.384	-7.7168e-4	0.26888	0.99937
CNAG_02056	CNAG_02056	51.176	-0.67931	0.28379	0.38475
CNAG_02057	URE6	58.764	-0.17065	0.24574	0.91136
CNAG_02058	CNAG_02058	529.2	-0.0014255	0.17629	0.99812
CNAG_02059	CNAG_02059	227.37	0.1762	0.15339	0.80811
CNAG_02060	CNAG_02060	12.764	0.026943	0.32309	0.99376
CNAG_02062	CNAG_02062	151.94	0.14451	0.18358	0.89601
CNAG_02063	CNAG_02063	201.95	-0.25203	0.24529	0.84447
CNAG_02064	CNAG_02064	1435.2	0.11197	0.096038	0.8045
CNAG_02065	CNAG_02065	65.795	-0.39884	0.24497	0.65973
CNAG_02066	FZC13	90.707	0.009785	0.19212	0.99655
CNAG_02067	CNAG_02067	582.94	0.24687	0.11426	0.48556
CNAG_02068	CNAG_02068	279.22	0.13352	0.15363	0.88778
CNAG_02069	CNAG_02069	352.89	0.29159	0.25196	0.80471
CNAG_02070	CNAG_02070	9942	0.03567	0.27963	0.99062
CNAG_02071	BNI4	288	-0.20518	0.21483	0.86956
CNAG_02072	CNAG_02072	271.77	-1.2163	0.53264	0.43902
CNAG_02073	CNAG_02073	103.66	0.053656	0.20486	0.97432
CNAG_02074	CNAG_02074	384.91	0.03885	0.16902	0.97485
CNAG_02075	CNAG_02075	106.06	0.2195	0.24697	0.88308
CNAG_02076	CNAG_02076	146.29	0.12486	0.2128	0.92671
CNAG_02077	CNAG_02077	142.38	-0.052598	0.15516	0.96774
CNAG_02078	CNAG_02078	559.47	-0.083256	0.18495	0.95256
CNAG_02079	CNAG_02079	336.84	-0.38505	0.1865	0.5161
CNAG_02080	CNAG_02080	187.47	-0.056711	0.15676	0.96409
CNAG_02081	CNAG_02081	181.62	0.21279	0.22718	0.87338
CNAG_02082	CNAG_02082	500.83	0.092747	0.12957	0.90909
CNAG_02083	SIT2	97.201	0.34327	0.15618	0.47621
CNAG_02084	ERG20	386.18	0.056324	0.14198	0.95982
CNAG_02085	HST302	353.25	0.06891	0.12537	0.93599
CNAG_02086	CNAG_02086	723.61	0.26116	0.093575	0.20659
CNAG_02087	CNAG_02087	48.056	1.6336	0.36105	0.0012823
CNAG_02088	CNAG_02088	243.82	0.39881	0.23065	0.6317
CNAG_02089	CNAG_02089	1291.4	0.0067234	0.23454	0.99655
CNAG_02090	GPA3	104.99	0.14519	0.17626	0.8927
CNAG_02091	NAP1	5420.5	0.10098	0.14816	0.91316
CNAG_02092	CNAG_02092	261.64	-0.15832	0.12413	0.77825
CNAG_02093	CNAG_02093	1642.1	0.023605	0.093593	0.97485
CNAG_02094	CNAG_02094	411.34	-0.40476	0.24256	0.64713
CNAG_02095	CNAG_02095	26.428	-1.0736	0.31382	0.048597
CNAG_02096	CNAG_02096	42.182	0.07073	0.35612	0.97766
CNAG_02097	CNAG_02097	115.18	0.10935	0.29963	0.96369
CNAG_02099	FAS1	14961	0.20978	0.33261	0.92174
CNAG_02100	FAS2	12346	0.1984	0.32767	0.92298
CNAG_02101	CNAG_02101	434.57	-0.0081119	0.19404	0.99655
CNAG_02102	CNAG_02102	29.841	-0.21357	0.40629	0.93717
CNAG_02103	CNAG_02103	72.484	-0.55132	0.38744	0.72686
CNAG_02104	SFH5	939.31	0.14706	0.11773	0.7847
CNAG_02105	CNAG_02105	143.72	0.058846	0.22391	0.97432
CNAG_02106	CNAG_02106	991.65	0.16485	0.093481	0.61997
CNAG_02107	CNAG_02107	670.36	0.1132	0.18199	0.92295
CNAG_02108	CNAG_02108	115.68	0.10081	0.18034	0.93396
CNAG_02109	INP5201	367.24	0.06546	0.15742	0.95621
CNAG_02110	CNAG_02110	272.62	-0.12435	0.16514	0.90267
CNAG_02111	CNAG_02111	346.87	0.078484	0.1157	0.91456
CNAG_02112	CNAG_02112	270.91	-0.011083	0.20273	0.99655
CNAG_02113	CNAG_02113	372.45	0.20672	0.1989	0.84248
CNAG_02114	CNAG_02114	1383.1	0.0056644	0.15963	0.99655
CNAG_02115	NHP6B02	1303.4	0.096071	0.11652	0.8927
CNAG_02116	CNAG_02116	170.25	0.14923	0.16173	0.87774
CNAG_02117	CNAG_02117	287.19	-0.052206	0.17512	0.97043
CNAG_02118	CNAG_02118	225.22	-0.29351	0.21663	0.75412
CNAG_02119	CNAG_02119	246.51	0.03625	0.13139	0.97259
CNAG_02120	CNAG_02120	552.88	0.27803	0.17589	0.67328
CNAG_02121	CNAG_02121	118.21	-0.16857	0.29507	0.92995
CNAG_02122	CNAG_02122	1440.3	0.11383	0.1708	0.91598
CNAG_02123	CNAG_02123	226.89	0.16399	0.095845	0.63176
CNAG_02124	CNAG_02124	102.75	-0.026984	0.31607	0.99376
CNAG_02125	CNAG_02125	22.206	-0.91547	0.43324	0.5025
CNAG_02126	CNAG_02126	634.9	0.035097	0.15362	0.97485
CNAG_02127	CNAG_02127	479.61	0.19558	0.16675	0.80073
CNAG_02128	CNAG_02128	1029.1	0.079636	0.088149	0.88074
CNAG_02129	CNAG_02129	2153.9	0.022046	0.17161	0.99062
CNAG_02130	NSR1	903.62	0.027704	0.092403	0.97017
CNAG_02131	ISA1	608.38	-0.092104	0.20902	0.95258
CNAG_02132	CNAG_02132	422.28	0.13404	0.2736	0.94515
CNAG_02133	SOL3	1244.6	-0.0080438	0.2028	0.99655
CNAG_02134	RSC8	1242.5	-0.047297	0.087123	0.93717
CNAG_02135	CNAG_02135	79.961	-0.065585	0.21469	0.96878
CNAG_02136	CNAG_02136	646.9	0.16766	0.13508	0.78758
CNAG_02137	CNAG_02137	264.42	-0.31419	0.15967	0.53213
CNAG_02138	CNAG_02138	27.949	-0.023272	0.31699	0.99377
CNAG_02139	CNAG_02139	118.34	0.052928	0.23406	0.97485
CNAG_02140	CNAG_02140	598.9	-0.079101	0.17538	0.95256
CNAG_02141	CNAG_02141	146.76	0.29228	0.14038	0.51125
CNAG_02143	CNAG_02143	161.31	0.29161	0.16483	0.61697
CNAG_02144	CNAG_02144	9498.8	0.10322	0.12977	0.89593
CNAG_02145	CNAG_02145	983.7	0.10495	0.11487	0.88059
CNAG_02146	CNAG_02146	0.30742	-2.1444	3.8708	0.93522
CNAG_02147	CNAG_02147	63.438	0.13772	0.23822	0.92831
CNAG_02148	CNAG_02148	537.77	0.011561	0.12169	0.99361
CNAG_02149	CNAG_02149	223.62	0.038148	0.17598	0.97624
CNAG_02150	CNAG_02150	52.009	0.082237	0.26688	0.96878
CNAG_02151	CNAG_02151	157.25	-0.051549	0.19809	0.97432
CNAG_02152	CNAG_02152	61.379	-0.10586	0.21332	0.94356
CNAG_02153	TUP1	489.09	0.16789	0.11668	0.71824
CNAG_02154	CNAG_02154	86.827	-0.34065	0.19608	0.6317
CNAG_02155	CNAG_02155	7.5253	0.76144	0.57531	0.76242
CNAG_02156	CNAG_02156	1053.8	-0.24376	0.16256	0.69435
CNAG_02157	CNAG_02157	108.74	0.063291	0.15444	0.95693
CNAG_02159	CNAG_02159	80.027	-0.095709	0.26424	0.96409
CNAG_02160	CNAG_02160	26.194	0.169	0.26122	0.91975
CNAG_02161	ASP1	430.68	-0.073367	0.1179	0.92295
CNAG_02162	CNAG_02162	1064.1	0.20108	0.11633	0.6317
CNAG_02163	CNAG_02163	150.13	0.51899	0.18234	0.18405
CNAG_02164	CNAG_02164	1346.4	-0.028222	0.18754	0.98576
CNAG_02165	CNAG_02165	371.81	-0.049168	0.22986	0.97654
CNAG_02166	CNAG_02166	2056.6	-0.080408	0.13994	0.92962
CNAG_02167	CNAG_02167	145.8	-0.15064	0.19648	0.89856
CNAG_02168	CNAG_02168	234.29	-0.12334	0.18124	0.91316
CNAG_02169	CNAG_02169	11.563	-0.77945	0.57239	0.74899
CNAG_02170	CNAG_02170	61.404	-1.235	0.57122	0.48556
CNAG_02171	CNAG_02171	163.52	-0.0549	0.17373	0.96878
CNAG_02172	CNAG_02172	206.13	-0.67972	0.18285	0.021677
CNAG_02173	CNAG_02173	81.165	0.27836	0.43231	0.91999
CNAG_02174	CNAG_02174	577.61	-0.037197	0.14451	0.97482
CNAG_02175	CNAG_02175	47.221	-0.26433	0.33291	0.89593
CNAG_02176	CNAG_02176	1262.3	0.29026	0.15202	0.56161
CNAG_02177	PPH22	503.14	0.050065	0.11234	0.95258
CNAG_02178	CNAG_02178	120.52	0.13184	0.1473	0.88074
CNAG_02179	CNAG_02179	232.9	0.30322	0.24712	0.79114
CNAG_02180	CNAG_02180	323.33	-0.031806	0.12802	0.97485
CNAG_02181	CNAG_02181	224.91	0.13815	0.15279	0.88074
CNAG_02182	GRE2	514.29	-1.0955	0.28729	0.016162
CNAG_02183	CNAG_02183	375.5	0.23404	0.13697	0.63196
CNAG_02184	CNAG_02184	23.604	0.39918	0.27741	0.71824
CNAG_02185	CNAG_02185	674.17	0.066671	0.10723	0.92295
CNAG_02186	CNAG_02186	58.945	-0.43646	0.30762	0.72686
CNAG_02187	CNAG_02187	190.02	0.038444	0.22385	0.98163
CNAG_02188	CNAG_02188	718.22	0.032551	0.15789	0.97748
CNAG_02189	CNAG_02189	2758.5	0.094429	0.11418	0.89193
CNAG_02190	CNAG_02190	807.35	0.28311	0.10285	0.22154
CNAG_02191	CNAG_02191	675.85	0.055959	0.1219	0.95211
CNAG_02192	CNAG_02192	235.07	-0.15351	0.1336	0.80811
CNAG_02193	CNAG_02193	107.91	0.10215	0.20032	0.94032
CNAG_02194	CNAG_02194	11.929	-1.5075	0.42379	0.033908
CNAG_02195	CNAG_02195	141.38	0.08457	0.19744	0.95344
CNAG_02196	CDC11	224.96	-0.64027	0.22492	0.18405
CNAG_02197	CNAG_02197	705.27	0.051475	0.13892	0.96369
CNAG_02198	CNAG_02198	296.47	0.23165	0.13439	0.63176
CNAG_02199	CNAG_02199	168.09	-0.4292	0.25996	0.65432
CNAG_02200	CNAG_02200	1070.5	-0.23146	0.097021	0.38731
CNAG_02201	CNAG_02201	129.32	0.0041066	0.21331	0.99655
CNAG_02202	CNAG_02202	1549.2	0.1195	0.1249	0.86956
CNAG_02203	CNAG_02203	309.13	0.38271	0.16312	0.40534
CNAG_02204	CNAG_02204	304.43	0.17615	0.15019	0.80073
CNAG_02205	CNAG_02205	122.04	-0.0268	0.22698	0.99184
CNAG_02206	CNAG_02206	31.239	0.025928	0.25905	0.9927
CNAG_02207	CNAG_02207	415.38	-0.34731	0.47508	0.90749
CNAG_02208	CNAG_02208	325.6	0.017791	0.14104	0.99062
CNAG_02209	NOP56	4737.4	0.16046	0.12842	0.7847
CNAG_02210	CNAG_02210	114.34	0.41375	0.20911	0.52955
CNAG_02211	CNAG_02211	81.76	-0.14618	0.31951	0.95211
CNAG_02212	CNAG_02212	1806.8	0.011812	0.10303	0.99184
CNAG_02213	CNAG_02213	549.76	-0.22205	0.10269	0.48556
CNAG_02214	UBC6-2	456.17	0.16316	0.12969	0.7837
CNAG_02215	HAP3	552.83	0.074495	0.1648	0.95256
CNAG_02216	CNAG_02216	175.23	-0.05295	0.22727	0.97485
CNAG_02217	CHS7	234.87	-0.095235	0.12665	0.90267
CNAG_02218	CNAG_02218	166.96	-0.09403	0.14742	0.91999
CNAG_02219	CNAG_02219	62.938	0.45346	0.38156	0.79957
CNAG_02220	CNAG_02220	1364.1	0.2629	0.12864	0.51766
CNAG_02221	ZIP3	160.04	0.019887	0.17794	0.99184
CNAG_02222	CNAG_02222	162.94	-0.18347	0.17191	0.83565
CNAG_02223	CNAG_02223	325.65	-0.2344	0.15234	0.68451
CNAG_02224	CNAG_02224	37.134	0.061248	0.28924	0.97654
CNAG_02225	EXG104	72.58	-0.95611	0.28488	0.058263
CNAG_02226	CNAG_02226	54.046	0.092298	0.28626	0.96878
CNAG_02227	CNAG_02227	228.34	-0.073369	0.15926	0.95211
CNAG_02228	CNAG_02228	157.62	0.18289	0.18571	0.86056
CNAG_02229	PFT1	232.74	0.34988	0.14037	0.33738
CNAG_02230	CNAG_02230	598.08	0.21674	0.21068	0.84447
CNAG_02231	CNAG_02231	839.08	0.18078	0.10953	0.65432
CNAG_02232	CNAG_02232	246.48	0.13304	0.16578	0.89593
CNAG_02233	MEC1	369.63	-0.16887	0.19519	0.88778
CNAG_02234	CNAG_02234	8969.3	0.074212	0.12088	0.92295
CNAG_02235	CNAG_02235	154.53	0.27044	0.40792	0.91719
CNAG_02236	PPG1	266.88	0.091481	0.13134	0.91129
CNAG_02237	SLA2	551	-0.029538	0.1643	0.98125
CNAG_02238	CNAG_02238	206.39	0.15749	0.16715	0.87183
CNAG_02239	CNAG_02239	312.56	-0.10079	0.11978	0.88778
CNAG_02240	CNAG_02240	1140	-0.025676	0.12959	0.97766
CNAG_02253	CNAG_02253	0.88428	0.11833	1.2041	0.99328
CNAG_02254	LPI12	279.32	-0.031531000000000003	0.119	0.97432
CNAG_02255	CNAG_02255	96.901	0.043054	0.18631	0.97485
CNAG_02257	CNAG_02257	5461.8	0.036248	0.1048	0.96648
CNAG_02258	CNAG_02258	341.84	-0.07776	0.11615	0.91598
CNAG_02259	CNAG_02259	688.48	0.11216	0.14589	0.89856
CNAG_02260	CRG1	754.77	-0.16349	0.22078	0.90538
CNAG_02261	CNAG_02261	386.15	-0.041519	0.18881	0.97568
CNAG_02262	CNAG_02262	423.83	-0.092838	0.17208	0.93717
CNAG_02263	CNAG_02263	541.09	0.22252	0.12892	0.63176
CNAG_02264	CNAG_02264	477.99	0.0070161	0.20679	0.99655
CNAG_02265	CNAG_02265	620.6	-0.0047566	0.15045	0.99655
CNAG_02266	CNAG_02266	3212.7	0.099972	0.13543	0.90538
CNAG_02267	CNAG_02267	259.5	0.25803	0.14343	0.60749
CNAG_02268	CNAG_02268	39.476	0.21692	0.32476	0.91598
CNAG_02269	CNAG_02269	275.41	0.276	0.20286	0.74955
CNAG_02270	MET2	160.24	0.063815	0.20409	0.96878
CNAG_02280	CNAG_02280	286.57	0.20935	0.1606	0.77152
CNAG_02281	CNAG_02281	400.13	0.087396	0.12032	0.90894
CNAG_02282	CNAG_02282	133.17	-0.62724	0.3629	0.6317
CNAG_02283	CNAG_02283	109.43	0.01766	0.19969	0.99376
CNAG_02284	CNAG_02284	101.7	0.14031	0.19957	0.91075
CNAG_02285	CNAG_02285	2545.1	-0.026322	0.23302	0.99184
CNAG_02286	CNAG_02286	281.69	-0.17941	0.14386	0.7848
CNAG_02287	CNAG_02287	197.74	-0.092062	0.14946	0.92295
CNAG_02288	CNAG_02288	121.94	0.198	0.54375	0.96409
CNAG_02289	CNAG_02289	109.51	0.059306	0.18778	0.96878
CNAG_02290	CNAG_02290	374.8	-0.14891	0.10073	0.7016
CNAG_02291	CNAG_02291	283.2	0.078792	0.10933	0.90909
CNAG_02292	CNAG_02292	558.64	0.34567	0.12709	0.23821
CNAG_02293	CNAG_02293	260.91	-0.0073969	0.16368	0.99655
CNAG_02294	ADE2	416.21	0.084027	0.10747	0.89601
CNAG_02295	CNAG_02295	35.763	0.40569	0.22941	0.61724
CNAG_02296	RBK1	168.2	0.15785	0.19608	0.89593
CNAG_02297	CNAG_02297	460.01	0.10261	0.1859	0.93522
CNAG_02298	CNAG_02298	105.72	-0.20588	0.23956	0.88778
CNAG_02299	CNAG_02299	1162.6	0.19694	0.17112	0.80745
CNAG_02300	CNAG_02300	411.71	0.07305	0.14849	0.94488
CNAG_02301	CNAG_02301	1727.3	0.19021	0.1122	0.63722
CNAG_02302	CNAG_02302	67.191	0.28832	0.17326	0.64896
CNAG_02303	CNAG_02303	461.36	-0.083737	0.14607	0.92977
CNAG_02304	MDM34	212.37	-0.062025	0.14897	0.95621
CNAG_02305	FZC45	91.879	0.04752	0.17802	0.97432
CNAG_02306	CNAG_02306	145.44	0.23202	0.17137	0.75463
CNAG_02307	CNAG_02307	219.36	0.060233	0.137	0.95258
CNAG_02308	CNAG_02308	267.28	-0.10369	0.13492	0.89856
CNAG_02309	CNAG_02309	184.87	0.01677	0.20828	0.99376
CNAG_02310	CNAG_02310	264.14	-0.11819	0.13703	0.88778
CNAG_02311	CNAG_02311	6.4288	-0.20193	0.5507	0.96369
CNAG_02312	CNAG_02312	163.18	0.052651	0.19732	0.97432
CNAG_02313	CNAG_02313	290.63	0.27421	0.23712	0.80471
CNAG_02314	CNAG_02314	27.725	-0.23174	0.41834	0.93522
CNAG_02315	CNAG_02315	3368.2	-0.018941	0.10675	0.98125
CNAG_02316	CNAG_02316	450.95	-0.053536	0.099238	0.93717
