ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0016798	hydrolase activity, acting on glycosyl bonds	69	3	CNAG_02225,CNAG_03433,CNAG_03525,	4.3	9.26	10.87	0.0038927812876	0.0350350315884	0.0350350315884
GO:0016853	isomerase activity	71	2	CNAG_00827,CNAG_05548,	2.8	6.0	6.61	0.0431514411407	0.194181485133	0.388362970266
