Condition_Time	gene	geneName	baseMean	log2FC	stderror	padj
Y_0	CNAG_01923	CNAG_01923	508.61	-0.24927	0.13867	0.26632
Y_0	CNAG_01924	CNAG_01924	274.37	-0.5113	0.17439	0.038081
Y_0	CNAG_01925	CNAG_01925	804.78	-0.63329	0.21528	0.037204
Y_0	CNAG_01926	PEX5	92.763	-0.0078045	0.15802	0.98598
Y_0	CNAG_01927	CNAG_01927	210.89	-0.24285	0.18294	0.45258
Y_0	CNAG_01928	CNAG_01928	170.79	-0.06131	0.15394	0.85694
Y_0	CNAG_01929	CNAG_01929	173.95	-0.051156	0.17803	0.90274
Y_0	CNAG_01930	CNAG_01930	409.95	0.17303	0.19439	0.65163
Y_0	CNAG_01931	CNAG_01931	41.501	-0.27055	0.24332	0.5488
Y_0	CNAG_01933	CNAG_01933	0.66548	0.38605	1.7315	0.92971
Y_0	CNAG_01934	CNAG_01934	220.84	0.36276	0.27006	0.4448
Y_0	CNAG_01936	CNAG_01936	397.44	-1.3469	0.2684	4.9107e-5
Y_0	CNAG_01937	CNAG_01937	23.981	1.073	0.56782	0.23587
Y_0	CNAG_01938	KIN1	278.4	0.74178	0.13978	1.4691e-5
Y_0	CNAG_01939	CNAG_01939	216.57	0.43953	0.16473	0.064581
Y_0	CNAG_01940	CNAG_01940	158.58	0.40929	0.25057	0.32881
Y_0	CNAG_01941	CNAG_01941	98.547	-0.071934	0.21674	0.88429
Y_0	CNAG_01942	CNAG_01942	611.15	-0.59585	0.22413	0.065603
Y_0	CNAG_01943	CNAG_01943	451.55	0.10336	0.24709	0.84879
Y_0	CNAG_01944	CNAG_01944	15.403	-0.31976	0.36425	0.65773
Y_0	CNAG_01946	CNAG_01946	360.81	-0.10685	0.21824	0.82159
Y_0	CNAG_01947	CNAG_01947	101.7	-0.084614	0.17843	0.82844
Y_0	CNAG_01948	FZC36	232.59	0.54329	0.12913	0.0011234
Y_0	CNAG_01949	CNAG_01949	40.442	0.036682	0.20874	0.94784
Y_0	CNAG_01950	CNAG_01950	564.08	-0.072224	0.15677	0.83479
Y_0	CNAG_01951	CNAG_01951	7569.6	-0.027458	0.13652	0.93841
Y_0	CNAG_01952	CNAG_01952	33.821	-0.27557	0.22676	0.49865
Y_0	CNAG_01953	CNAG_01953	297.25	-0.3638	0.14358	0.083839
Y_0	CNAG_01954	CNAG_01954	33.638	-0.43369	0.29744	0.39617
Y_0	CNAG_01955	CNAG_01955	37.161	0.65579	0.4927	0.45068
Y_0	CNAG_01956	CNAG_01956	119.29	-0.0048704	0.19238	0.9913
Y_0	CNAG_01957	CNAG_01957	433.52	0.057686	0.15283	0.86565
Y_0	CNAG_01958	CNAG_01958	417.86	-0.24863	0.13808	0.2651
Y_0	CNAG_01959	CNAG_01959	73.37	1.0089	0.22286	3.3786e-4
Y_0	CNAG_01960	CNAG_01960	116.08	-0.37807	0.2159	0.28576
Y_0	CNAG_01961	CNAG_01961	540.41	0.16672	0.10312	0.33528
Y_0	CNAG_01962	CNAG_01962	160.86	-0.0747	0.23346	0.88824
Y_0	CNAG_01963	CNAG_01963	116.65	0.10927	0.19132	0.791
Y_0	CNAG_01964	OPT1	56.337	0.98493	0.28335	0.010525
Y_0	CNAG_01965	CNAG_01965	22.038	-0.44438	0.31453	0.41381
Y_0	CNAG_01969	CNAG_01969	72.943	-1.1507	0.18807	2.2049e-7
Y_0	CNAG_01970	CNAG_01970	176.7	0.17985	0.19822	0.64309
Y_0	CNAG_01971	CNAG_01971	0.30474	2.6524	2.7633	0.6172
Y_0	CNAG_01972	TAF10	369.99	-0.0067927	0.1487	0.9864
Y_0	CNAG_01973	ZFC2	1899.3	0.24604	0.085069	0.041527
Y_0	CNAG_01974	CNAG_01974	456.17	-0.21882	0.17444	0.48282
Y_0	CNAG_01975	CNAG_01975	558.2	0.15211	0.1533	0.60466
Y_0	CNAG_01976	CNAG_01976	5660.6	-0.15876	0.10935	0.39899
Y_0	CNAG_01977	CNAG_01977	63.501	-0.095333	0.21324	0.8387
Y_0	CNAG_01978	RCE1	36.083	-0.20444	0.25284	0.68517
Y_0	CNAG_01979	CNAG_01979	219.92	-0.22913	0.16603	0.42896
Y_0	CNAG_01980	CNAG_01980	46.29	-0.99212	0.64378	0.36552
Y_0	CNAG_01981	CNAG_01981	658.93	0.57052	0.23494	0.10225
Y_0	CNAG_01982	CNAG_01982	579.6	0.56228	0.18662	0.032614
Y_0	CNAG_01983	RCV1	1273.1	0.24948	0.14952	0.31629
Y_0	CNAG_01984	TAL1	7110.6	0.038338	0.10929	0.87661
Y_0	CNAG_01985	CNAG_01985	4683.9	0.091785	0.11006	0.67476
Y_0	CNAG_01986	CNAG_01986	631.15	0.44716	0.19221	0.12187
Y_0	CNAG_01987	CNAG_01987	208.52	0.030946	0.18907	0.94996
Y_0	CNAG_01988	PHY1	205.14	-0.051305	0.18288	0.90571
Y_0	CNAG_01989	CNAG_01989	108.36	0.35191	0.17676	0.20724
Y_0	CNAG_01990	CNAG_01990	8025	0.18433	0.19008	0.61295
Y_0	CNAG_01991	CNAG_01991	2342.2	0.43032	0.14558	0.036078
Y_0	CNAG_01992	CNAG_01992	347.16	0.32579	0.135	0.10532
Y_0	CNAG_01993	CNAG_01993	156.5	-0.97834	0.16597	7.7148e-7
Y_0	CNAG_01994	CNAG_01994	127.4	-0.55447	0.1766	0.024046
Y_0	CNAG_01995	CNAG_01995	69.251	-0.19675	0.21043	0.62878
Y_0	CNAG_01996	CNAG_01996	169.52	0.44804	0.51903	0.6633
Y_0	CNAG_01997	CNAG_01997	718.22	-0.19137	0.24491	0.69835
Y_0	CNAG_01999	CNAG_01999	103.8	0.41757	0.20311	0.18847
Y_0	CNAG_02000	CNAG_02000	224.14	-0.067526	0.23889	0.90482
Y_0	CNAG_02001	INP5203	382.4	0.1935	0.20541	0.62481
Y_0	CNAG_02002	CNAG_02002	541.68	0.038713	0.17634	0.93031
Y_0	CNAG_02004	CNAG_02004	1408.7	-0.047922	0.14044	0.88026
Y_0	CNAG_02005	CNAG_02005	40.337	-0.18903	0.73085	0.91384
Y_0	CNAG_02006	CNAG_02006	219.24	-0.058413	0.21665	0.91009
Y_0	CNAG_02007	ADK1	711.49	0.3524	0.20218	0.2884
Y_0	CNAG_02008	OVA1	622.22	1.0285	0.24814	0.0013745
Y_0	CNAG_02009	CNAG_02009	56.001	0.30854	0.20775	0.38783
Y_0	CNAG_02010	CNAG_02010	74.061	-0.049618	0.52729	0.97294
Y_0	CNAG_02011	CNAG_02011	85.889	-0.24526	0.41111	0.78165
Y_0	CNAG_02012	CNAG_02012	151.5	-0.010173	0.15748	0.98241
Y_0	CNAG_02013	CNAG_02013	134.13	-0.13225	0.16717	0.69396
Y_0	CNAG_02016	CNAG_02016	10.341	0.17122	0.41688	0.85227
Y_0	CNAG_02018	CNAG_02018	0.017334	0.38596	7.7686	0.98596
Y_0	CNAG_02020	CNAG_02020	522.68	0.056209	0.16048	0.87672
Y_0	CNAG_02021	CNAG_02021	422.69	-0.18291	0.18855	0.61295
Y_0	CNAG_02022	CNAG_02022	439.3	0.10105	0.13406	0.71143
Y_0	CNAG_02023	CNAG_02023	187.38	-0.24033	0.17489	0.43107
Y_0	CNAG_02024	CNAG_02024	228.59	1.0478	0.15766	1.2017e-8
Y_0	CNAG_02025	CNAG_02025	717.88	0.28372000000000003	0.1617	0.28456
Y_0	CNAG_02026	CNAG_02026	134.01	0.080834	0.17279	0.83179
Y_0	CNAG_02027	CNAG_02027	118.04	0.15912	0.23477	0.74608
Y_0	CNAG_02028	CNAG_02028	216.85	0.23592	0.1867	0.48015
Y_0	CNAG_02029	WSP1	306.43	0.16609	0.10622	0.35528
Y_0	CNAG_02030	CNAG_02030	867.94	0.92674	0.16672	4.1893e-6
Y_0	CNAG_02031	CNAG_02031	65.939	0.72749	0.20005	0.0070171
Y_0	CNAG_02032	CNAG_02032	842.94	-0.70293	0.20651	0.012315
Y_0	CNAG_02033	CNAG_02033	342.84	0.15945	0.15098	0.57386
Y_0	CNAG_02034	BUR6	170.02	0.43087	0.19643	0.15298
Y_0	CNAG_02035	CNAG_02035	1265.3	0.31244	0.16803	0.24521
Y_0	CNAG_02036	CAS4	312.47	0.21146	0.19373	0.55788
Y_0	CNAG_02037	CNAG_02037	320.13	-0.16046	0.14216	0.53913
Y_0	CNAG_02038	CNAG_02038	148.68	0.51012	0.26966	0.23546
Y_0	CNAG_02039	CNAG_02039	44.919	-0.17897	0.31474	0.79275
Y_0	CNAG_02040	CNAG_02040	76.237	0.072595	0.25699	0.90483
Y_0	CNAG_02041	CNAG_02041	2538.7	0.51374	0.19476	0.068637
Y_0	CNAG_02043	CNAG_02043	344.75	-0.19496	0.22937	0.66746
Y_0	CNAG_02044	CNAG_02044	6892.9	-0.20539	0.19846	0.58447
Y_0	CNAG_02045	CNAG_02045	70.548	0.41262	0.1879	0.15284
Y_0	CNAG_02046	PBP1	167.26	0.45154	0.17983	0.087902
Y_0	CNAG_02047	CNAG_02047	110.72	0.0043028	0.23258	0.99388
Y_0	CNAG_02048	PUT5	238.98	0.46277	0.19803	0.11998
Y_0	CNAG_02049	PUT1	25.231	-0.90952	0.28718	0.022508
Y_0	CNAG_02050	QDR1	109.46	-0.36768	0.17269	0.16789
Y_0	CNAG_02051	CNAG_02051	29.5	0.93355	0.31873	0.038314
Y_0	CNAG_02052	CNAG_02052	39.519	-0.6274	0.22757	0.055037
Y_0	CNAG_02053	CNAG_02053	21.58	0.46184	0.37198	0.48901
Y_0	CNAG_02054	CNAG_02054	238.66	0.03692	0.24574	0.95414
Y_0	CNAG_02055	CNAG_02055	94.486	0.24716	0.18369	0.44357
Y_0	CNAG_02056	CNAG_02056	48.665	0.17588	0.22902	0.7044
Y_0	CNAG_02057	URE6	63.172	-0.075564	0.20783	0.87193
Y_0	CNAG_02058	CNAG_02058	443.02	0.47611	0.20696	0.12712
Y_0	CNAG_02059	CNAG_02059	199.71	-0.03048	0.17816	0.94878
Y_0	CNAG_02060	CNAG_02060	12.488	0.42546	0.39742	0.56638
Y_0	CNAG_02062	CNAG_02062	131.62	0.29866	0.22964	0.46331
Y_0	CNAG_02063	CNAG_02063	181.25	0.16706	0.22348	0.71485
Y_0	CNAG_02064	CNAG_02064	1340.6	-0.15183	0.098618	0.36552
Y_0	CNAG_02065	CNAG_02065	56.784	0.039309	0.2803	0.95546
Y_0	CNAG_02066	FZC13	86.145	0.48371	0.20378	0.11301
Y_0	CNAG_02067	CNAG_02067	479.87	0.35906	0.20989	0.30139
Y_0	CNAG_02068	CNAG_02068	235.64	0.38899	0.16737	0.1223
Y_0	CNAG_02069	CNAG_02069	497.71	-0.42948	0.20449	0.1755
Y_0	CNAG_02070	CNAG_02070	8432	0.20253	0.26852	0.71129
Y_0	CNAG_02071	BNI4	255.97	1.2656	0.21447	7.6541e-7
Y_0	CNAG_02072	CNAG_02072	290.19	-0.0853	0.49425	0.94853
Y_0	CNAG_02073	CNAG_02073	143.53	0.1958	0.19904	0.60762
Y_0	CNAG_02074	CNAG_02074	333.92	-0.073307	0.18575	0.85851
Y_0	CNAG_02075	CNAG_02075	101.39	-0.55506	0.25246	0.15234
Y_0	CNAG_02076	CNAG_02076	154.4	-0.22346	0.20568	0.56043
Y_0	CNAG_02077	CNAG_02077	120.32	0.18008	0.22619	0.69173
Y_0	CNAG_02078	CNAG_02078	488.75	-0.1523	0.16707	0.64104
Y_0	CNAG_02079	CNAG_02079	464.73	0.23618	0.16352	0.40165
Y_0	CNAG_02080	CNAG_02080	180.04	-0.29043	0.1539	0.23666
Y_0	CNAG_02081	CNAG_02081	161.94	-0.039028	0.19384	0.93841
Y_0	CNAG_02082	CNAG_02082	419.88	-0.29465	0.18355	0.33954
Y_0	CNAG_02083	SIT2	84.997	0.50736	0.22674	0.14149
Y_0	CNAG_02084	ERG20	330.48	0.14272	0.16923	0.67065
Y_0	CNAG_02085	HST302	375.22	0.10844	0.13781	0.69522
Y_0	CNAG_02086	CNAG_02086	596.43	-0.036365	0.17193	0.93412
Y_0	CNAG_02087	CNAG_02087	60.696	-0.59468	0.32168	0.24901
Y_0	CNAG_02088	CNAG_02088	207.52	0.13662	0.25243	0.80253
Y_0	CNAG_02089	CNAG_02089	1682.3	0.070869	0.22393	0.8896
Y_0	CNAG_02090	GPA3	100.2	-0.48899	0.1875	0.071933
Y_0	CNAG_02091	NAP1	5174.2	-0.21103	0.1473	0.40591
Y_0	CNAG_02092	CNAG_02092	235.2	0.34056	0.13334	0.080317
Y_0	CNAG_02093	CNAG_02093	2006.7	0.044256	0.10186	0.84321
Y_0	CNAG_02094	CNAG_02094	413.52	-0.22974	0.17867	0.46945
Y_0	CNAG_02095	CNAG_02095	52.672	-0.033706	0.23271	0.95449
Y_0	CNAG_02096	CNAG_02096	81.466	-0.23353	0.16292	0.40585
Y_0	CNAG_02097	CNAG_02097	105.28	-0.10236	0.1782	0.78967
Y_0	CNAG_02099	FAS1	12257	0.97593	0.33927	0.042408
Y_0	CNAG_02100	FAS2	10131	0.77643	0.31604	0.096807
Y_0	CNAG_02101	CNAG_02101	379.89	-0.11279	0.20559	0.80012
Y_0	CNAG_02102	CNAG_02102	70.282	0.0083337	0.28485	0.99062
Y_0	CNAG_02103	CNAG_02103	68.521	0.31974	0.36679	0.66051
Y_0	CNAG_02104	SFH5	857.14	-0.13015	0.11876	0.5562
Y_0	CNAG_02105	CNAG_02105	153.16	0.11297	0.16949	0.75099
Y_0	CNAG_02106	CNAG_02106	819.7	-0.10716	0.14674	0.72143
Y_0	CNAG_02107	CNAG_02107	713.28	0.14789	0.17897	0.67738
Y_0	CNAG_02108	CNAG_02108	115.78	0.35434	0.16662	0.16827
Y_0	CNAG_02109	INP5201	344.9	0.2214	0.15399	0.40377
Y_0	CNAG_02110	CNAG_02110	237.32	-0.13732	0.18041	0.70801
Y_0	CNAG_02111	CNAG_02111	308.44	-0.22297	0.13555	0.32453
Y_0	CNAG_02112	CNAG_02112	270.31	-0.35474	0.18901	0.2397
Y_0	CNAG_02113	CNAG_02113	383.21	-0.12204	0.20547	0.78242
Y_0	CNAG_02114	CNAG_02114	1295.6	0.58165	0.1605	0.0072621
Y_0	CNAG_02115	NHP6B02	1118.9	0.18202	0.13559	0.4448
Y_0	CNAG_02116	CNAG_02116	257.38	-0.45127	0.098482	2.7857e-4
Y_0	CNAG_02117	CNAG_02117	240.83	0.46681	0.19102	0.09929
Y_0	CNAG_02118	CNAG_02118	1433.4	-0.48741	0.19256	0.084107
Y_0	CNAG_02119	CNAG_02119	221.86	-0.038474	0.14199	0.90905
Y_0	CNAG_02120	CNAG_02120	462.41	-0.25789	0.21376	0.502
Y_0	CNAG_02121	CNAG_02121	157.88	-0.01389	0.1523	0.974
Y_0	CNAG_02122	CNAG_02122	1468.2	-0.15173	0.17568	0.6633
Y_0	CNAG_02123	CNAG_02123	197.24	-0.054362	0.14117	0.86258
Y_0	CNAG_02124	CNAG_02124	91.922	0.040886	0.22979	0.94701
Y_0	CNAG_02125	CNAG_02125	19.926	1.1752	0.39429	0.034678
Y_0	CNAG_02126	CNAG_02126	597.03	-0.30843	0.18579	0.31951
Y_0	CNAG_02127	CNAG_02127	473.1	0.21377	0.16899	0.47975
Y_0	CNAG_02128	CNAG_02128	853.42	-0.10711	0.13251	0.68517
Y_0	CNAG_02129	CNAG_02129	3636.1	-0.17961	0.16426	0.55718
Y_0	CNAG_02130	NSR1	890.69	0.34405	0.099325	0.010911
Y_0	CNAG_02131	ISA1	676.56	0.11084	0.21278	0.8098
Y_0	CNAG_02132	CNAG_02132	467.32	0.56244	0.2609	0.16214
Y_0	CNAG_02133	SOL3	1220.2	0.31023	0.1689	0.25289
Y_0	CNAG_02134	RSC8	1076.3	-0.14838	0.096363	0.36552
Y_0	CNAG_02135	CNAG_02135	102.83	-0.07878	0.14122	0.79687
Y_0	CNAG_02136	CNAG_02136	544.61	-0.22213	0.16048	0.42716
Y_0	CNAG_02137	CNAG_02137	248.16	0.94613	0.17089	4.5785e-6
Y_0	CNAG_02138	CNAG_02138	30.201	0.07702	0.26472	0.90163
Y_0	CNAG_02139	CNAG_02139	170.36	0.22519	0.18705	0.50365
Y_0	CNAG_02140	CNAG_02140	544.83	-0.16196	0.17321	0.62878
Y_0	CNAG_02141	CNAG_02141	133.38	0.13795	0.15611	0.65474
Y_0	CNAG_02143	CNAG_02143	138.93	0.17529	0.21671	0.68517
Y_0	CNAG_02144	CNAG_02144	7920.8	-0.019193	0.13813	0.95571
Y_0	CNAG_02145	CNAG_02145	888.77	-0.31251	0.14181	0.15141
Y_0	CNAG_02146	CNAG_02146	0.36002	0.26109	3.0969	0.97613
Y_0	CNAG_02147	CNAG_02147	169.61	0.26689	0.18477	0.40165
Y_0	CNAG_02148	CNAG_02148	574.55	0.22424	0.10365	0.16008
Y_0	CNAG_02149	CNAG_02149	208.7	-0.40794	0.17821	0.12989
Y_0	CNAG_02150	CNAG_02150	52.713	-0.095409	0.19566	0.82233
Y_0	CNAG_02151	CNAG_02151	152.52	-0.1636	0.19161	0.6666
Y_0	CNAG_02152	CNAG_02152	62.978	0.2335	0.18093	0.46771
Y_0	CNAG_02153	TUP1	480.67	0.22002	0.11888	0.24816
Y_0	CNAG_02154	CNAG_02154	80.059	0.26809	0.19237	0.42296
Y_0	CNAG_02155	CNAG_02155	6.4122	0.046855	0.87243	0.98596
Y_0	CNAG_02156	CNAG_02156	1002.1	1.0778	0.15818	4.976e-9
Y_0	CNAG_02157	CNAG_02157	96.489	-0.20227	0.1914	0.57353
Y_0	CNAG_02159	CNAG_02159	81.618	0.41586	0.27962	0.38722
Y_0	CNAG_02160	CNAG_02160	26.667	-0.32049	0.27265	0.51462
Y_0	CNAG_02161	ASP1	386.2	0.021933	0.14134	0.95301
Y_0	CNAG_02162	CNAG_02162	1010	0.0099589	0.11835	0.97613
Y_0	CNAG_02163	CNAG_02163	126.38	0.1003	0.26361	0.86488
Y_0	CNAG_02164	CNAG_02164	2237.3	0.24709	0.20029	0.49253
Y_0	CNAG_02165	CNAG_02165	568.84	0.17022	0.21952	0.70028
Y_0	CNAG_02166	CNAG_02166	1963.1	0.45558	0.15383	0.035754
Y_0	CNAG_02167	CNAG_02167	178.6	0.20835	0.15121	0.42947
Y_0	CNAG_02168	CNAG_02168	316.4	0.46962	0.19859	0.11381
Y_0	CNAG_02169	CNAG_02169	30.674	0.35668	0.36547	0.61067
Y_0	CNAG_02170	CNAG_02170	142.3	-0.32625	0.51291	0.76713
Y_0	CNAG_02171	CNAG_02171	143.06	-0.055401	0.20219	0.90807
Y_0	CNAG_02172	CNAG_02172	202.2	0.022246	0.12577	0.94746
Y_0	CNAG_02173	CNAG_02173	81.702	-0.061628	0.16446	0.86607
Y_0	CNAG_02174	CNAG_02174	593.63	0.01833	0.13647	0.95739
Y_0	CNAG_02175	CNAG_02175	43.647	0.85572	0.35917	0.1113
Y_0	CNAG_02176	CNAG_02176	1149	0.14938	0.16027	0.63025
Y_0	CNAG_02177	PPH22	461.91	-0.16315	0.118	0.42784
Y_0	CNAG_02178	CNAG_02178	102.84	0.1576	0.21549	0.72125
Y_0	CNAG_02179	CNAG_02179	215.47	-0.18549	0.1381	0.4448
Y_0	CNAG_02180	CNAG_02180	292.97	0.10906	0.12988	0.67255
Y_0	CNAG_02181	CNAG_02181	202.08	0.037282	0.14912	0.91748
Y_0	CNAG_02182	GRE2	490.31	-0.11405	0.24688	0.83439
Y_0	CNAG_02183	CNAG_02183	329.65	-0.10871	0.15414	0.73454
Y_0	CNAG_02184	CNAG_02184	27.036	-0.41765	0.23794	0.28427
Y_0	CNAG_02185	CNAG_02185	599.53	0.087197	0.14651	0.78196
Y_0	CNAG_02186	CNAG_02186	51.111	0.52277	0.28623	0.25701
Y_0	CNAG_02187	CNAG_02187	194.12	-0.048722	0.14566	0.88343
Y_0	CNAG_02188	CNAG_02188	789.41	0.48409	0.16072	0.032653
Y_0	CNAG_02189	CNAG_02189	2652.2	0.29791	0.1062	0.04979
Y_0	CNAG_02190	CNAG_02190	773.85	-0.31752	0.12042	0.068637
Y_0	CNAG_02191	CNAG_02191	655.66	-0.15943	0.1227	0.46378
Y_0	CNAG_02192	CNAG_02192	223.57	-0.2887	0.15291	0.23631
Y_0	CNAG_02193	CNAG_02193	91.253	0.44219	0.30099	0.392
Y_0	CNAG_02194	CNAG_02194	16.356	1.599	0.33179	1.051e-4
Y_0	CNAG_02195	CNAG_02195	134.04	0.31696	0.20459	0.36207
Y_0	CNAG_02196	CDC11	211.32	0.11089	0.21205	0.80864
Y_0	CNAG_02197	CNAG_02197	916.87	0.63364	0.13286	1.3061e-4
Y_0	CNAG_02198	CNAG_02198	254.46	-0.24493	0.16495	0.38783
Y_0	CNAG_02199	CNAG_02199	158.72	-0.1665	0.34407	0.8242
Y_0	CNAG_02200	CNAG_02200	1669.4	0.40753	0.14988	0.059306
Y_0	CNAG_02201	CNAG_02201	167.3	0.22216	0.17583	0.48015
Y_0	CNAG_02202	CNAG_02202	1301.6	-0.017585	0.15549	0.96547
Y_0	CNAG_02203	CNAG_02203	347.42	-0.24473	0.153	0.34149
Y_0	CNAG_02204	CNAG_02204	249.93	0.5808	0.29949	0.22146
Y_0	CNAG_02205	CNAG_02205	172.24	0.13332	0.11915	0.5437
Y_0	CNAG_02206	CNAG_02206	26.408	0.66656	0.48283	0.42875
Y_0	CNAG_02207	CNAG_02207	375.74	-0.17488	0.45942	0.86488
Y_0	CNAG_02208	CNAG_02208	283.9	0.21111	0.16346	0.46763
Y_0	CNAG_02209	NOP56	3897.6	0.31598	0.15355	0.18789
Y_0	CNAG_02210	CNAG_02210	104.73	-0.32927	0.19316	0.30269
Y_0	CNAG_02211	CNAG_02211	116.16	0.32323	0.16762	0.22452
Y_0	CNAG_02212	CNAG_02212	1503.6	0.232	0.13019	0.273
Y_0	CNAG_02213	CNAG_02213	558.4	-0.13803	0.093434	0.39012
Y_0	CNAG_02214	UBC6-2	429.76	0.088893	0.13199	0.7476
Y_0	CNAG_02215	HAP3	554.64	-0.16954	0.16817	0.59703
Y_0	CNAG_02216	CNAG_02216	185.4	0.20563	0.20594	0.60144
Y_0	CNAG_02217	CHS7	308.28	0.33951	0.12365	0.056046
Y_0	CNAG_02218	CNAG_02218	155.26	0.5949	0.16958	0.0097211
Y_0	CNAG_02219	CNAG_02219	93.436	-0.055896	0.17671	0.8896
Y_0	CNAG_02220	CNAG_02220	1168.8	0.13135	0.13985	0.62624
Y_0	CNAG_02221	ZIP3	176.86	0.045711	0.15837	0.9023
Y_0	CNAG_02222	CNAG_02222	147.8	0.074994	0.15362	0.82214
Y_0	CNAG_02223	CNAG_02223	342.32	0.18862	0.13856	0.43609
Y_0	CNAG_02224	CNAG_02224	46.727	0.3569	0.21303	0.31351
Y_0	CNAG_02225	EXG104	160.59	-1.7187	0.25464	6.9514e-9
Y_0	CNAG_02226	CNAG_02226	112.02	-1.244	0.23802	2.0925e-5
Y_0	CNAG_02227	CNAG_02227	268.15	0.019391	0.15267	0.95963
Y_0	CNAG_02228	CNAG_02228	145.59	-0.22884	0.17882	0.47251
Y_0	CNAG_02229	PFT1	217.22	-0.011107	0.14539	0.97797
Y_0	CNAG_02230	CNAG_02230	597.48	-0.10688	0.20646	0.81024
Y_0	CNAG_02231	CNAG_02231	779.7	-0.066143	0.11056	0.78099
Y_0	CNAG_02232	CNAG_02232	226.62	-0.2201	0.16748	0.45729
Y_0	CNAG_02233	MEC1	338.22	0.12506	0.19737	0.76758
Y_0	CNAG_02234	CNAG_02234	7418.7	0.054332	0.14675	0.86875
Y_0	CNAG_02235	CNAG_02235	125.46	0.64745	0.65134	0.60362
Y_0	CNAG_02236	PPG1	255.22	0.20993	0.13541	0.36142
Y_0	CNAG_02237	SLA2	661.68	-0.01703	0.13884	0.96134
Y_0	CNAG_02238	CNAG_02238	181.28	-0.22048	0.18484	0.50709
Y_0	CNAG_02239	CNAG_02239	290.43	-0.10079	0.11259	0.64881
Y_0	CNAG_02240	CNAG_02240	1736.6	-0.22519	0.136	0.32071
Y_0	CNAG_02253	CNAG_02253	1.438	0.41626	0.82836	0.81532
Y_0	CNAG_02254	LPI12	241.05	0.15728	0.15743	0.60143
Y_0	CNAG_02255	CNAG_02255	132.46	-0.47868	0.16086	0.035016
Y_0	CNAG_02257	CNAG_02257	4661.9	-0.34344	0.10998	0.025046
Y_0	CNAG_02258	CNAG_02258	352.1	-0.24017	0.11564	0.1821
Y_0	CNAG_02259	CNAG_02259	575.35	-0.1477	0.17738	0.67476
Y_0	CNAG_02260	CRG1	863.12	0.1032	0.21677	0.8278
Y_0	CNAG_02261	CNAG_02261	351.16	-0.10372	0.18517	0.79588
Y_0	CNAG_02262	CNAG_02262	524.51	0.039812	0.18221	0.93093
Y_0	CNAG_02263	CNAG_02263	1507.7	-0.39687	0.13407	0.035801
Y_0	CNAG_02264	CNAG_02264	555.33	0.1909	0.20539	0.63169
Y_0	CNAG_02265	CNAG_02265	545.94	0.33281	0.17185	0.22211
Y_0	CNAG_02266	CNAG_02266	3450.7	0.16066	0.13722	0.51746
Y_0	CNAG_02267	CNAG_02267	225.95	0.21857	0.16334	0.44672
Y_0	CNAG_02268	CNAG_02268	32.825	1.3528	0.61907	0.15433
Y_0	CNAG_02269	CNAG_02269	301.34	0.046312	0.16442	0.90525
Y_0	CNAG_02270	MET2	138.7	0.14559	0.23908	0.77766
Y_0	CNAG_02280	CNAG_02280	258.72	-0.38813	0.16523	0.11746
Y_0	CNAG_02281	CNAG_02281	369.12	0.064797	0.13379	0.82396
Y_0	CNAG_02282	CNAG_02282	264.44	-0.16466	0.28452	0.78836
Y_0	CNAG_02283	CNAG_02283	125.86	-0.15439	0.15415	0.60081
Y_0	CNAG_02284	CNAG_02284	129.89	0.01317	0.18931	0.98068
Y_0	CNAG_02285	CNAG_02285	2109.5	-0.59271	0.24611	0.10619
Y_0	CNAG_02286	CNAG_02286	252.76	0.068861	0.16595	0.85062
Y_0	CNAG_02287	CNAG_02287	193.01	-3.3217e-4	0.15725	0.9989
Y_0	CNAG_02288	CNAG_02288	346.61	0.53679	0.49686	0.56287
Y_0	CNAG_02289	CNAG_02289	161.75	0.070954	0.13872	0.81167
Y_0	CNAG_02290	CNAG_02290	511.37	-0.059787	0.088542	0.74675
Y_0	CNAG_02291	CNAG_02291	237.16	0.073241	0.19063	0.8632
Y_0	CNAG_02292	CNAG_02292	511.93	-0.40711	0.13796	0.036384
Y_0	CNAG_02293	CNAG_02293	264.21	-0.078766	0.15834	0.817
Y_0	CNAG_02294	ADE2	354.16	0.03123	0.14599	0.9331
Y_0	CNAG_02295	CNAG_02295	114.67	0.0041286	0.17267	0.9916
Y_0	CNAG_02296	RBK1	147.3	-0.59122	0.19964	0.035754
Y_0	CNAG_02297	CNAG_02297	608.66	-0.37538	0.1729	0.15858
Y_0	CNAG_02298	CNAG_02298	222.01	-0.22087	0.20365	0.56094
Y_0	CNAG_02299	CNAG_02299	1064.9	-0.18533	0.16634	0.54697
Y_0	CNAG_02300	CNAG_02300	617.5	-0.0066884	0.1491	0.98651
Y_0	CNAG_02301	CNAG_02301	1459.9	-0.2708	0.1318	0.18876
Y_0	CNAG_02302	CNAG_02302	56.013	-0.42058	0.401	0.57721
Y_0	CNAG_02303	CNAG_02303	438.88	-0.11288	0.14648	0.70293
Y_0	CNAG_02304	MDM34	198.69	-0.091574	0.15059	0.7778
Y_0	CNAG_02305	FZC45	85.287	-0.44441	0.19396	0.12936
Y_0	CNAG_02306	CNAG_02306	128.83	-0.24272	0.16945	0.40591
Y_0	CNAG_02307	CNAG_02307	190.37	-0.39067	0.16509	0.11377
Y_0	CNAG_02308	CNAG_02308	244.53	-0.1185	0.13945	0.66746
