Condition_Time	gene	geneName	baseMean	log2FC	stderror	padj
R_30	CNAG_01483	HPI1	167.79	-0.35634	0.13639	0.088481
R_30	CNAG_01485	CNAG_01485	320.85	-0.55583	0.23846	0.13913
R_30	CNAG_01486	CNAG_01486	4823.4	0.12921	0.10824	0.531
R_30	CNAG_01487	CNAG_01487	7.1321	-0.2665	0.77645	0.88812
R_30	CNAG_01489	CAS9	77.271	0.41078	0.19704	0.20012
R_30	CNAG_01490	CNAG_01490	234.64	0.47356	0.19527	0.12054
R_30	CNAG_01491	CNAG_01491	157.33	0.027882	0.28398	0.97681
R_30	CNAG_01492	CNAG_01492	717.54	-0.16856	0.19935	0.6831
R_30	CNAG_01493	CNAG_01493	2108.6	0.2447	0.19518	0.50436
R_30	CNAG_01494	CNAG_01494	59.587	-0.19048	0.20473	0.64509
R_30	CNAG_01495	CNAG_01495	48.213	0.82008	0.54535	0.39916
R_30	CNAG_01496	PPT1	313.52	0.29391	0.16632	0.29858
R_30	CNAG_01497	CNAG_01497	100.84	0.28677	0.20941	0.45491
R_30	CNAG_01498	AKP2	101.62	-0.066325	0.19185	0.88733
R_30	CNAG_01499	CNAG_01499	118.16	0.33299	0.21808	0.39091
R_30	CNAG_01500	CNAG_01500	9.4186	-0.63836	0.61625	0.60306
R_30	CNAG_01501	CNAG_01501	88.349	-0.078437	0.2309	0.88947
R_30	CNAG_01502	CNAG_01502	278.1	-0.16299	0.1811	0.6596
R_30	CNAG_01504	CNAG_01504	289.74	-0.13652	0.17108	0.70378
R_30	CNAG_01506	CNAG_01506	72.504	0.068013	0.18094	0.87546
R_30	CNAG_01507	CNAG_01507	86.961	0.06146	0.22144	0.91489
R_30	CNAG_01508	CNAG_01508	447.77	-0.062529	0.11369	0.81012
R_30	CNAG_01509	CNAG_01509	129.11	-0.02443	0.16122	0.96066
R_30	CNAG_01510	CNAG_01510	231.33	-0.062669	0.17476	0.88253
R_30	CNAG_01511	CNAG_01511	34.746	0.26573	0.30904	0.67636
R_30	CNAG_01512	CNAG_01512	53.005	-0.578	0.27578	0.19698
R_30	CNAG_01513	CNAG_01513	206.84	0.05487	0.13099	0.85816
R_30	CNAG_01518	PMU1	279.63	-0.33609	0.1247	0.07457
R_30	CNAG_01519	EEP1	18.946	-0.17949	0.68711	0.92023
R_30	CNAG_01520	CNAG_01520	113.15	-1.3902	0.33182	0.0018226
R_30	CNAG_01521	CNAG_01521	142.62	0.062593	0.73527	0.97984
R_30	CNAG_01522	CNAG_01522	667.14	0.058833	0.39038	0.9608
R_30	CNAG_01523	HOG1	146.92	-0.63037	0.32688	0.24524
R_30	CNAG_01524	CNAG_01524	275.27	-1.7524	0.50266	0.013395
R_30	CNAG_01525	CNAG_01525	88.489	-1.2876	0.3708	0.01388
R_30	CNAG_01526	CNAG_01526	1113	-0.31991000000000003	0.22481	0.43279
R_30	CNAG_01527	CNAG_01527	24.583	-0.16598	0.33606	0.83184
R_30	CNAG_01528	CNAG_01528	232.53	-0.16471	0.22492	0.73125
R_30	CNAG_01529	CNAG_01529	551.87	0.3385	0.17005	0.22864
R_30	CNAG_01530	MGA2	1546.5	-0.35163	0.19076	0.27484
R_30	CNAG_01531	CNAG_01531	176.02	0.30821	0.16136	0.25184
R_30	CNAG_01532	INP52	149.14	-0.76424	0.26244	0.04861
R_30	CNAG_01533	CNAG_01533	92.807	-1.0733	0.38401	0.060485
R_30	CNAG_01534	CNAG_01534	1699.3	-0.25032	0.25402	0.62395
R_30	CNAG_01535	CNAG_01535	401.72	0.23344	0.18525	0.50235
R_30	CNAG_01536	CNAG_01536	111.59	0.39481	0.29319	0.46251
R_30	CNAG_01537	VAD1	223.54	-4.586e-4	0.33469	0.99979
R_30	CNAG_01538	CNAG_01538	12.667	0.54034	0.56805	0.63724
R_30	CNAG_01539	CNAG_01539	455.45	-0.53122	0.4664	0.55589
R_30	CNAG_01540	CNAG_01540	43.125	-0.023018	0.4591	0.99036
R_30	CNAG_01541	CNAG_01541	12.412	-1.897	0.79069	0.12554
R_30	CNAG_01542	CNAG_01542	183.15	0.14426	0.22345	0.76747
R_30	CNAG_01543	CNAG_01543	153.54	-0.37827	0.26934	0.44078
R_30	CNAG_01544	CNAG_01544	866.44	-0.26192	0.15744	0.33631
R_30	CNAG_01545	CNAG_01545	384.64	-0.31416	0.1139	0.065699
R_30	CNAG_01546	CNAG_01546	126.92	-0.10001	0.22924	0.85429
R_30	CNAG_01547	CNAG_01547	362.72	-0.25067	0.18624	0.46257
R_30	CNAG_01548	CNAG_01548	814.25	0.032068	0.17777	0.94983
R_30	CNAG_01549	CNAG_01549	402.28	-0.013291	0.097742	0.96615
R_30	CNAG_01550	CNAG_01550	183.32	-0.28013	0.15973	0.30334
R_30	CNAG_01551	GAT201	1471.9	4.0223	0.43722	1.217e-16
R_30	CNAG_01552	CNAG_01552	1005	-0.9425	0.21188	7.0726e-4
R_30	CNAG_01553	CNAG_01553	855.94	-0.23127	0.16623	0.44516
R_30	CNAG_01554	CNAG_01554	128.6	-0.57404	0.31258	0.27688
R_30	CNAG_01555	CNAG_01555	124.92	0.36471	0.20762	0.3022
R_30	CNAG_01556	CNAG_01556	335.49	0.17523	0.21943	0.70378
R_30	CNAG_01557	CAM1	921.15	-0.040147	0.21887	0.94824
R_30	CNAG_01558	CNAG_01558	7739.2	-0.61027	0.33724	0.28629
R_30	CNAG_01559	CNAG_01559	133.15	-0.28244	0.19236	0.41115
R_30	CNAG_01560	CNAG_01560	40.627	-2.7297	0.88101	0.033922
R_30	CNAG_01561	CNAG_01561	223.32	0.97622	0.23271	0.0017969
R_30	CNAG_01562	BLP4	804.51	-0.58502	0.57314	0.61002
R_30	CNAG_01563	HDA1	351.14	0.3623	0.20768	0.30665
R_30	CNAG_01564	CNAG_01564	346.14	-0.59649	0.51983	0.55222
R_30	CNAG_01565	CNAG_01565	414.81	-0.26992	0.2778	0.62758
R_30	CNAG_01566	CNAG_01566	115.61	0.26493	0.20709	0.49438
R_30	CNAG_01567	CNAG_01567	28.364	-0.62258	0.44317	0.44074
R_30	CNAG_01568	CNAG_01568	1086.9	-0.21167	0.17404	0.52173
R_30	CNAG_01569	CNAG_01569	48.11	-0.42364	0.51101	0.6893
R_30	CNAG_01570	CNAG_01570	224.86	0.13719	0.21097	0.76514
R_30	CNAG_01571	CNAG_01571	330.46	-1.6513	0.49478	0.019208
R_30	CNAG_01572	CDC25	34.822	-1.089	0.55164	0.23217
R_30	CNAG_01573	RIF2	202.46	-0.1268	0.2084	0.78262
R_30	CNAG_01574	CNAG_01574	1898.1	-0.19165	0.12137	0.36905
R_30	CNAG_01575	CNAG_01575	155.14	0.0076433	0.23722	0.99376
R_30	CNAG_01576	CNAG_01576	755.14	-0.37626	0.16934	0.16579
R_30	CNAG_01577	CNAG_01577	3753.5	0.27191	0.14809	0.27688
R_30	CNAG_01578	CNAG_01578	314.05	0.31447	0.29324	0.58606
R_30	CNAG_01579	CNAG_01579	152.12	-0.12646	0.1816	0.74628
R_30	CNAG_01580	SCP1	159.01	-1.1762	0.23914	1.0763e-4
R_30	CNAG_01581	CNAG_01581	1.9702	0.35578	1.2163	0.90853
R_30	CNAG_01582	CNAG_01582	50.904	0.38184	0.31648	0.5259
R_30	CNAG_01583	CNAG_01583	883.36	-0.13631	0.15416	0.66572
R_30	CNAG_01584	CNAG_01584	215.83	-0.49345	0.37068	0.46963
R_30	CNAG_01585	CNAG_01585	959.37	-0.59721	0.25625	0.13913
R_30	CNAG_01586	CNAG_01586	1969.9	0.050334	0.086384	0.79291
R_30	CNAG_01587	CNAG_01587	323.2	-0.23382	0.15804	0.40675
R_30	CNAG_01588	CNAG_01588	4144.4	-0.15596	0.24881	0.77433
R_30	CNAG_01590	CNAG_01590	387.83	0.28743	0.188	0.39028
R_30	CNAG_01591	CNAG_01591	157.45	-0.43122	0.21043	0.21035
R_30	CNAG_01592	STE14	53.181	0.627	0.38022	0.3429
R_30	CNAG_01593	CNAG_01593	689.73	-0.18575	0.23579	0.70859
R_30	CNAG_01594	CNAG_01594	173.45	0.44657	0.22647	0.23268
R_30	CNAG_01595	CNAG_01595	157.93	-0.67491	0.32434	0.20123
R_30	CNAG_01596	CNAG_01596	1049.9	-0.15722	0.48731	0.89654
R_30	CNAG_01597	CNAG_01597	161.64	-0.2701	0.208	0.48463
R_30	CNAG_01598	CNAG_01598	344.06	-0.43665	0.30891	0.43711
R_30	CNAG_01599	CNAG_01599	403.09	-0.16107	0.20605	0.71167
R_30	CNAG_01600	CNAG_01600	392.83	-0.57021	0.53707	0.58948
R_30	CNAG_01601	CNAG_01601	437.67	-1.0263	0.49892	0.20767
R_30	CNAG_01602	CNAG_01602	518.72	-0.30536	0.20722	0.40923
R_30	CNAG_01603	CNAG_01603	1749.8	-0.65077	0.19704	0.021155
R_30	CNAG_01604	CNAG_01604	127.98	-1.1957	0.58323	0.21028
R_30	CNAG_01605	CNAG_01605	62.537	-1.4605	0.71568	0.21279
R_30	CNAG_01606	CNAG_01606	2.1953	-2.2376	1.2247	0.28019
R_30	CNAG_01607	TRX2	325.7	-1.2986	0.34138	0.0059632
R_30	CNAG_01608	CNAG_01608	571.23	0.14072	0.15398	0.6523
R_30	CNAG_01609	CNAG_01609	451.52	-0.96546	0.18385	2.7444e-5
R_30	CNAG_01610	CNAG_01610	226.4	-0.0012111	0.27092	0.99941
R_30	CNAG_01611	LIV8	166.14	-0.6502	0.33024	0.23317
R_30	CNAG_01612	PSK202	91.541	0.98663	0.36066	0.068343
R_30	CNAG_01613	CNAG_01613	188.13	-0.087259	0.22973	0.87435
R_30	CNAG_01614	UBP10	319.42	0.32033	0.2427	0.47405
R_30	CNAG_01615	CNAG_01615	252.64	0.072403	0.30405	0.92704
R_30	CNAG_01616	CNAG_01616	386.18	0.6136	0.24654	0.10996
R_30	CNAG_01619	CNAG_01619	260.06	-1.0223	0.23192	8.3365e-4
R_30	CNAG_01620	CNAG_01620	466.93	-0.68603	0.28672	0.12662
R_30	CNAG_01621	CNAG_01621	13137	-1.4069	0.33021	0.0013822
R_30	CNAG_01622	CNAG_01622	69.566	-0.43492	0.35932	0.52404
R_30	CNAG_01623	CNAG_01623	574.48	-0.058655	0.17113	0.88812
R_30	CNAG_01624	CNAG_01624	75.389	-0.23649	0.24224	0.62652
R_30	CNAG_01625	CNAG_01625	198.31	-0.22161	0.13118	0.32623
R_30	CNAG_01626	ADA2	1695.5	0.21633	0.15785	0.45471
R_30	CNAG_01627	CNAG_01627	161.99	-0.26582	0.35534	0.72597
R_30	CNAG_01628	CNAG_01628	4659.7	0.32187	0.16753	0.24769
R_30	CNAG_01629	CNAG_01629	881.72	0.24253	0.24906	0.62722
R_30	CNAG_01630	CNAG_01630	98.315	-0.07962	0.23685	0.88969
R_30	CNAG_01631	CNAG_01631	552.56	0.37142	0.13046	0.054433
R_30	CNAG_01632	CNAG_01632	335.8	-1.0446	0.54294	0.2467
R_30	CNAG_01633	CNAG_01633	104.15	-0.21535	0.20721	0.60167
R_30	CNAG_01634	CNAG_01634	420.87	0.082913	0.16254	0.82688
R_30	CNAG_01635	CNAG_01635	95.606	0.12413	0.22674	0.81052
R_30	CNAG_01636	CNAG_01636	269.47	0.0066328	0.098611	0.985
R_30	CNAG_01637	CNAG_01637	233.91	0.047629	0.17348	0.91621
R_30	CNAG_01638	CNAG_01638	114.85	0.20664	0.25083	0.69213
R_30	CNAG_01639	CNAG_01639	806.15	0.19349	0.16295	0.53384
R_30	CNAG_01640	CSF1	483.42	-0.10763	0.12398	0.67312
R_30	CNAG_01641	CNAG_01641	879.99	0.14589	0.11861	0.51613
R_30	CNAG_01642	CNAG_01642	714.8	-0.047889	0.19453	0.92507
R_30	CNAG_01643	CNAG_01643	253.6	0.16279	0.21302	0.71897
R_30	CNAG_01644	MLN4	260.68	-0.06864	0.1644	0.85871
R_30	CNAG_01645	CNAG_01645	86.784	0.33967	0.18845	0.2885
R_30	CNAG_01646	CNAG_01646	115.41	0.27476	0.20196	0.4564
R_30	CNAG_01647	CNAG_01647	334.49	-0.076295	0.13166	0.79421
R_30	CNAG_01648	H4	8881.7	-0.12766	0.12924	0.6238
R_30	CNAG_01649	CNAG_01649	146.15	-0.012959	0.23067	0.9895
R_30	CNAG_01650	MRPL7	328.63	-0.19855	0.12024	0.34183
R_30	CNAG_01651	CNAG_01651	39.459	-0.01127	0.30865	0.99268
R_30	CNAG_01652	PNG1	346.2	0.0040743	0.14643	0.99528
R_30	CNAG_01653	CIG1	699.26	0.20392	0.34493	0.79
R_30	CNAG_01654	CAS34	540.79	0.094144	0.11549	0.69708
R_30	CNAG_01655	CNAG_01655	425.05	0.17465	0.16778	0.60121
R_30	CNAG_01656	CNAG_01656	3.5277	-0.3822	0.78701	0.83503
R_30	CNAG_01657	CNAG_01657	698.65	0.55095	0.16854	0.023022
R_30	CNAG_01658	CNAG_01658	335.54	-0.22008	0.14218	0.38358
R_30	CNAG_01659	CNAG_01659	207.55	0.07426	0.15186	0.83352
R_30	CNAG_01660	GCN3	241.73	-0.040548	0.11563	0.8855
R_30	CNAG_01663	CNAG_01663	61.164	-0.44244	0.39815	0.5671
R_30	CNAG_01664	CNAG_01664	133.06	1.0158	0.27425	0.0077445
R_30	CNAG_01665	CNAG_01665	714.08	0.047037	0.20421	0.93025
R_30	CNAG_01666	CNAG_01666	755.35	-0.13808	0.16608	0.68859
R_30	CNAG_01667	COQ2	365.77	-0.71355	0.30039	0.13023
R_30	CNAG_01668	CNAG_01668	8.6744	-0.28322	0.56164	0.82894
R_30	CNAG_01669	CNAG_01669	105.17	-0.044507	0.199	0.93183
R_30	CNAG_01670	CNAG_01670	1047	-0.11095	0.18484	0.78636
R_30	CNAG_01671	CNAG_01671	42.133	0.21885	0.34489	0.77124
R_30	CNAG_01672	CNAG_01672	62.7	-0.3563	0.53332	0.75829
R_30	CNAG_01673	CNAG_01673	578.07	-0.28673	0.17501	0.3474
R_30	CNAG_01674	CNAG_01674	21.941	1.0551	0.28536	0.0078528
R_30	CNAG_01675	CNAG_01675	95.461	-0.58919	0.30972	0.25489
R_30	CNAG_01676	CNAG_01676	386.37	0.14419	0.099725	0.42186
R_30	CNAG_01677	CNAG_01677	332.01	0.23604	0.15647	0.39728
R_30	CNAG_01678	NHA1	585.47	-0.17078	0.12629	0.46004
R_30	CNAG_01679	CNAG_01679	999.51	0.27839	0.156	0.29403
R_30	CNAG_01680	CNAG_01680	27.889	0.77019	0.42858	0.28961
R_30	CNAG_01681	FCY2	320.73	0.059641	0.16704	0.8829
R_30	CNAG_01682	CNAG_01682	1326.6	-0.036341	0.12784	0.91144
R_30	CNAG_01683	STL1	2085.5	0.12416	0.14298	0.67312
R_30	CNAG_01686	CNAG_01686	491.12	0.34588	0.25821	0.4653
R_30	CNAG_01687	CNAG_01687	923.39	-0.019242	0.14269	0.96627
R_30	CNAG_01688	CNAG_01688	494.34	0.18007	0.08389	0.18422
R_30	CNAG_01689	CNAG_01689	419.42	0.86457	0.1607	1.6291e-5
R_30	CNAG_01690	CNAG_01690	492.57	0.32503	0.1767	0.2759
R_30	CNAG_01691	CNAG_01691	370.57	-0.34905	0.17963	0.24078
R_30	CNAG_01692	UBA3	269.41	0.2634	0.18537	0.43375
R_30	CNAG_01693	CNAG_01693	171.17	-0.21508	0.13245	0.35249
R_30	CNAG_01694	CNAG_01694	435.75	-0.26817	0.23125	0.54761
R_30	CNAG_01695	CNAG_01695	238.83	0.52487	0.27003	0.24078
R_30	CNAG_01696	CNAG_01696	2192.2	-0.032628	0.27114	0.97061
R_30	CNAG_01697	CSN1201	113.07	-0.2758	0.2017	0.45547
R_30	CNAG_01698	CNAG_01698	384.03	0.30109	0.12182	0.11262
R_30	CNAG_01699	CNAG_01699	48.915	-0.0074655	0.26496	0.99528
R_30	CNAG_01701	CNAG_01701	387.74	-0.00259	0.14709	0.99834
R_30	CNAG_01702	CNAG_01702	162.23	0.2549	0.1747	0.41512
R_30	CNAG_01703	CNAG_01703	154.73	0.45604	0.14476	0.030281
R_30	CNAG_01704	IRK6	1530	0.18294	0.12298	0.40517
R_30	CNAG_01706	CNAG_01706	29.098	0.062739	0.47755	0.96725
R_30	CNAG_01707	CRG3	286.41	0.27825	0.20622	0.46136
R_30	CNAG_01708	GAT7	272.59	-0.080628	0.17054	0.83965
R_30	CNAG_01709	CNAG_01709	1583.7	0.33346	0.13424	0.11042
R_30	CNAG_01710	CNAG_01710	25.602	-0.072757	0.5492	0.96703
R_30	CNAG_01711	CNAG_01711	508.22	0.39115	0.2405	0.35167
R_30	CNAG_01712	CNAG_01712	211.67	0.19468	0.12019	0.35375
R_30	CNAG_01713	CNAG_01713	2650.8	-0.18073	0.1699	0.58948
R_30	CNAG_01714	CNAG_01714	6.5646	0.10432	0.66818	0.95906
R_30	CNAG_01715	CNAG_01715	1207.2	0.063996	0.14226	0.8496
R_30	CNAG_01716	CNAG_01716	427.33	0.065101	0.13055	0.82995
R_30	CNAG_01717	CNAG_01717	242.16	-0.090621	0.21459	0.85655
R_30	CNAG_01718	CNAG_01718	272.23	0.22668	0.12961	0.30529
R_30	CNAG_01719	CNAG_01719	217.07	0.099222	0.14298	0.74664
R_30	CNAG_01720	VPS23	83.862	0.17538	0.28653	0.78097
R_30	CNAG_01721	HEM3	1371	-0.10907	0.13611	0.703
R_30	CNAG_01722	CNAG_01722	435.98	0.38425	0.21061	0.28125
R_30	CNAG_01723	CNAG_01723	284.4	-0.10503	0.14101	0.72762
R_30	CNAG_01725	CNAG_01725	207.8	0.080693	0.14975	0.81332
R_30	CNAG_01726	CNAG_01726	286.89	-0.12441	0.13994	0.66331
R_30	CNAG_01727	CNAG_01727	21093	0.070147	0.22126	0.89802
R_30	CNAG_01728	CNAG_01728	209.54	0.15666	0.28806	0.81156
R_30	CNAG_01729	CNAG_01729	969.79	0.20534	0.13144	0.37735
R_30	CNAG_01730	STE7	39.554	0.54249	0.35838	0.39589
R_30	CNAG_01731	CNAG_01731	168.22	-0.62862	0.2114	0.043877
R_30	CNAG_01732	CNAG_01732	164.83	1.0556	0.29064	0.0093619
R_30	CNAG_01733	CNAG_01733	600.1	0.068787	0.28955	0.92704
R_30	CNAG_01734	CNAG_01734	1054	0.11871	0.15993	0.72911
R_30	CNAG_01735	CNAG_01735	3523.5	-0.21872	0.21497	0.61103
R_30	CNAG_01736	CNAG_01736	1227.4	-0.25136	0.11834	0.18987
R_30	CNAG_01737	ERG25	2159.6	-3.832e-4	0.15268	0.99947
R_30	CNAG_01738	CNAG_01738	489.51	0.21318	0.1577	0.46029
R_30	CNAG_01739	CNAG_01739	302.77	0.012616	0.14971	0.97984
R_30	CNAG_01740	CDC12	182.75	0.48966	0.22286	0.17227
R_30	CNAG_01741	CNAG_01741	254.45	-0.28385	0.15723	0.28727
R_30	CNAG_01742	AQY1	176.31	1.1857	0.25829	4.2275e-4
R_30	CNAG_01743	CNAG_01743	957.12	-0.39078	0.22811	0.31754
R_30	CNAG_01744	HAD1	821.69	-0.92715	0.26538	0.013189
R_30	CNAG_01745	CNAG_01745	520.32	-0.109	0.30989	0.88506
R_30	CNAG_01746	CNAG_01746	854	0.34216	0.18705	0.27937
R_30	CNAG_01749	CNAG_01749	162.44	0.23273	0.21877	0.58948
R_30	CNAG_01750	CNAG_01750	18615	0.17968	0.2488	0.73469
R_30	CNAG_01751	CNAG_01751	858.42	-0.52045	0.23478	0.1667
R_30	CNAG_01752	CNAG_01752	903.8	-0.10355	0.11111	0.64455
R_30	CNAG_01753	CNAG_01753	5723.6	0.47752	0.24715	0.24417
R_30	CNAG_01754	CNAG_01754	178.69	-0.29743000000000003	0.30039	0.62319
R_30	CNAG_01755	CNAG_01755	1755.5	0.25179	0.18195	0.4483
R_30	CNAG_01756	CNAG_01756	260.74	0.34591	0.16639	0.20175
R_30	CNAG_01758	PGU1	81.573	0.48212	0.25384	0.25586
R_30	CNAG_01759	CNAG_01759	57.83	0.13776	0.35276	0.86968
R_30	CNAG_01760	CNAG_01760	57.149	0.17096	0.2415	0.74027
R_30	CNAG_01761	CNAG_01761	12353	0.35682	0.15148	0.13491
R_30	CNAG_01763	CNAG_01763	68.489	0.43232	0.30134	0.42714
R_30	CNAG_01764	CNAG_01764	151.65	0.18752	0.20432	0.65112
R_30	CNAG_01765	CNAG_01765	293.45	0.13944	0.11536	0.52511
R_30	CNAG_01768	CNAG_01768	726.1	-0.078187	0.12003	0.76477
R_30	CNAG_01769	CNAG_01769	191.19	-0.06378	0.19685	0.89647
R_30	CNAG_01770	CNAG_01770	742.56	0.12794	0.16227	0.70814
R_30	CNAG_01771	CNAG_01771	568.24	0.1094	0.14176	0.71601
R_30	CNAG_01772	CNAG_01772	171.73	0.32094	0.2338	0.45323
R_30	CNAG_01773	CNAG_01773	199.94	0.016895	0.19618	0.97984
R_30	CNAG_01776	CNAG_01776	24.083	0.52592	0.30549	0.31558
R_30	CNAG_01777	CNAG_01777	477.95	0.45767	0.20436000000000001	0.16127
R_30	CNAG_01778	CNAG_01778	495.2	0.22888	0.12697	0.2885
R_30	CNAG_01779	CNAG_01779	586.51	0.30279	0.14932	0.21702
R_30	CNAG_01780	CNAG_01780	587.53	0.16922	0.13428	0.50235
R_30	CNAG_01781	CNAG_01781	443.98	0.068349	0.198	0.88756
R_30	CNAG_01787	CNAG_01787	394.28	-0.13649	0.65886	0.93736
R_30	CNAG_01788	CNAG_01788	372.59	0.14157	0.1009	0.44164
R_30	CNAG_01789	CNAG_01789	433.16	0.070673	0.11328	0.77555
R_30	CNAG_01790	CNAG_01790	157.18	-0.075636	0.15679	0.83605
R_30	CNAG_01791	CNAG_01791	696.96	0.42964	0.13187	0.023708
R_30	CNAG_01792	CNAG_01792	343.23	0.45406	0.15975	0.054897
R_30	CNAG_01793	CNAG_01793	102.02	0.030268	0.19162	0.95842
R_30	CNAG_01794	CNAG_01794	86.22	-0.097266	0.25907	0.87546
R_30	CNAG_01795	CNAG_01795	391.57	-0.24524	0.17203	0.43146
R_30	CNAG_01796	CNAG_01796	2869	0.26879	0.16068	0.33246
R_30	CNAG_01797	CNAG_01797	282.29	-0.10471	0.13362	0.71081
R_30	CNAG_01798	CNAG_01798	263.04	-0.031594	0.31168	0.9758
R_30	CNAG_01799	CNAG_01799	1449.7	-0.029028	0.16849	0.95278
R_30	CNAG_01800	CNAG_01800	830.35	-0.18775	0.15276	0.51627
R_30	CNAG_01801	CNAG_01801	166.37	0.18193	0.19327	0.64067
R_30	CNAG_01802	CNAG_01802	752.47	-9.2485e-5	0.38619	0.99988
R_30	CNAG_01803	CNAG_01803	2429.9	-0.50045	0.24085	0.20205
R_30	CNAG_01806	CNAG_01806	0.56557	2.2906	1.9171	0.531
R_30	CNAG_01807	UPF1	918.82	0.033794	0.14926	0.93044
R_30	CNAG_01808	CNAG_01808	936.12	-0.33981	0.27096	0.50436
R_30	CNAG_01809	CNAG_01809	350.15	-0.13361	0.17565	0.7201
R_30	CNAG_01810	CNAG_01810	249.5	0.14021	0.19057	0.7305
R_30	CNAG_01811	CNAG_01811	989.39	-0.83498000000000006	0.35869	0.13937
R_30	CNAG_01812	CNAG_01812	1427	0.28837	0.13206	0.17521
R_30	CNAG_01813	CNAG_01813	1396.3	0.067573	0.10424	0.76609
R_30	CNAG_01814	CNAG_01814	111.76	0.29114	0.28374	0.60782
R_30	CNAG_01815	CNAG_01815	644.4	0.077372	0.19693	0.86808
R_30	CNAG_01816	CNAG_01816	1.4929	1.6502	1.1956	0.44979
R_30	CNAG_01817	CNAG_01817	218.56	0.041886	0.13352	0.8983
R_30	CNAG_01818	CNAG_01818	283.72	0.19733	0.13503	0.41455
R_30	CNAG_01819	CNAG_01819	400.3	0.17977	0.12374	0.41832
R_30	CNAG_01820	PYK1	1643.5	0.59597	0.20413	0.048473
R_30	CNAG_01821	CNAG_01821	999.28	-0.043139	0.14566	0.90661
R_30	CNAG_01822	CNAG_01822	419.33	0.4282	0.12478	0.015182
R_30	CNAG_01823	INM1	452.29	0.051763000000000003	0.12192	0.85584
R_30	CNAG_01824	CNAG_01824	213.73	0.36025	0.22893	0.37153
R_30	CNAG_01825	CNAG_01825	142.79	-0.03394	0.17329	0.94192
R_30	CNAG_01826	CNAG_01826	122.99	-0.3554	0.22478	0.36862
R_30	CNAG_01827	CNAG_01827	8.9057	-0.54001	0.92035	0.79177
R_30	CNAG_01828	CNAG_01828	163.42	0.078639	0.13415	0.7918
R_30	CNAG_01832	CNAG_01832	169.77	-0.39684	0.20869	0.25489
R_30	CNAG_01833	CNAG_01833	735.39	0.209	0.12621	0.33925
R_30	CNAG_01834	CNAG_01834	1305.6	0.086112	0.12992	0.76017
R_30	CNAG_01835	CNAG_01835	299.02	-0.33164	0.17489	0.25661
R_30	CNAG_01837	CNAG_01837	284.49	-0.2902	0.14282	0.21583
R_30	CNAG_01839	ESS1	549.81	-0.16341	0.14529	0.56208
R_30	CNAG_01840	TUB1	1087	0.54892	0.13944	0.0040609
R_30	CNAG_01841	GLN3	36.487	0.018186	0.28549	0.98674
R_30	CNAG_01842	CNAG_01842	688.66	-0.013332	0.17567	0.98192
R_30	CNAG_01843	CNAG_01843	979.17	-0.073509	0.17013	0.85433
R_30	CNAG_01844	CNAG_01844	103.1	-0.17146	0.17145	0.61982
R_30	CNAG_01845	PKC1	426.63	-0.20693	0.12401	0.33425
R_30	CNAG_01846	CNAG_01846	634.21	0.21249	0.25239	0.68402
R_30	CNAG_01847	CNAG_01847	73.57	0.22139	0.29966	0.72941
R_30	CNAG_01848	CNAG_01848	1838.9	-0.14099	0.14962	0.64052
R_30	CNAG_01849	CNAG_01849	25.732	0.36423	0.31926	0.55544
R_30	CNAG_01850	TCO1	466.48	0.13407	0.15092	0.66331
R_30	CNAG_01851	CNAG_01851	5.1941	-0.08484	0.59724	0.96454
R_30	CNAG_01852	CNAG_01852	570.34	-0.11954	0.11397	0.59628
R_30	CNAG_01853	CNAG_01853	520.11	-0.2479	0.14028	0.29858
R_30	CNAG_01854	CNAG_01854	3140	0.07467	0.11175	0.75829
R_30	CNAG_01855	CNAG_01855	479.63	0.13367	0.12874	0.60226
R_30	CNAG_01856	CNAG_01856	127.35	0.31477	0.16512	0.25358
R_30	CNAG_01857	CNAG_01857	14.51	-0.17029	0.42026	0.86357
R_30	CNAG_01858	HOB2	27.718	-0.031385	0.28188	0.97318
R_30	CNAG_01859	CNAG_01859	1491.2	-0.082613	0.12648	0.7639
R_30	CNAG_01860	CNAG_01860	192.67	-0.46195	0.16058	0.051819
R_30	CNAG_01861	CNAG_01861	174.14	-0.097765	0.16781	0.79291
R_30	CNAG_01862	CNAG_01862	87.504	-0.32064	0.19681	0.35081
R_30	CNAG_01863	SNF2	1370.3	-0.35004	0.13057	0.076989
R_30	CNAG_01864	NDX5	312.74	0.086944	0.21242	0.86185
R_30	CNAG_01865	CNAG_01865	843.46	0.96568	0.23596	0.0023922
R_30	CNAG_01866	CNAG_01866	195.09	0.32385	0.14394	0.15912
R_30	CNAG_01867	CNAG_01867	243.84	-0.14426	0.13869	0.60153
R_30	CNAG_01868	CNAG_01868	193.29	-0.19002	0.16635	0.55466
R_30	CNAG_01869	CNAG_01869	197.66	-0.036099	0.15059	0.92704
R_30	CNAG_01870	CNAG_01870	416.64	-0.40942	0.15106	0.072148
R_30	CNAG_01871	CNAG_01871	389.69	-0.32521	0.18502	0.30176
R_30	CNAG_01872	CTR2	196.07	-0.15601	0.18461	0.6831
R_30	CNAG_01873	CNAG_01873	3.5726	-0.53211	1.0006	0.81668
R_30	CNAG_01874	CNAG_01874	180.24	0.12904	0.2003	0.76814
R_30	CNAG_01875	CNAG_01875	149.85	0.39637	0.22287	0.29577
R_30	CNAG_01876	CNAG_01876	80.59	0.45493	0.22893	0.22899
