gene	geneName	baseMean	log2FC	stderror	padj
CNAG_01191	NA	99.234	-0.806	0.198	8.265e-5
CNAG_01192	NA	41.262	0.643	0.27	0.02357
CNAG_01193	NA	148.02	0.289	0.344	0.4488
CNAG_01194	NA	60.627	-2.769	0.303	2.271e-19
CNAG_01195	NA	317.48	-0.453	0.145	0.002845
CNAG_01196	NA	123.416	-1.118	0.208	1.67e-7
CNAG_01197	NA	179.399	1.79	0.203	4.051e-18
CNAG_01198	NA	408.144	0.33	0.17	0.0677
CNAG_01199	NA	191.607	-0.273	0.181	0.1602
CNAG_01200	NA	57.947	0.704	0.225	0.002679
CNAG_01201	NA	134.367	-0.133	0.221	0.5914
CNAG_01202	NA	47.893	1.386	0.278	1.301e-6
CNAG_01203	YVH1	213.801	1.107	0.177	1.023e-9
CNAG_01204	NA	886.372	1.778	0.186	4.527e-21
CNAG_01207	NA	314.929	0.279	0.166	0.1155
CNAG_01208	CCH1	308.446	0.547	0.176	0.002988
CNAG_01209	FAB1	102.605	0.097	0.186	0.646
CNAG_01210	NA	35.387	-0.522	0.271	0.06978
CNAG_01211	NA	262.71	1.679	0.21	4.984e-15
CNAG_01212	NA	1913.841	-3.283	0.145	1.2589999999999996e-111
CNAG_01213	NA	101.104	0.161	0.192	0.4497
CNAG_01214	HOC2	150.691	-0.822	0.2	7.045e-5
CNAG_01215	NA	493.325	-0.147	0.144	0.3533
CNAG_01216	NA	1509.584	-0.791	0.151	3.474e-7
CNAG_01217	NA	748.465	-0.902	0.162	5.442e-8
CNAG_01220	NA	257.058	0.658	0.143	8.268e-6
CNAG_01221	NA	394.012	-1.789	0.2	1.541e-18
CNAG_01222	NA	316.899	-1.027	0.16	3.25e-10
CNAG_01223	NA	565.333	-3.245	0.14	4.6419999999999985e-117
CNAG_01224	NA	6824.302	3.132	0.193	3.142e-58
CNAG_01228	NA	125.764	-0.573	0.196	0.005253
CNAG_01229	NA	46.325	-0.319	0.253	0.2452
CNAG_01230	MP98	1159.889	-0.64	0.174	4.056e-4
CNAG_01231	NA	43.527	2.368	0.392	3.762e-9
CNAG_01232	PMC1	2129.736	-0.278	0.111	0.0177
CNAG_01233	NA	157.126	-0.429	0.177	0.02155
CNAG_01234	NA	141.858	-0.868	0.257	0.001171
CNAG_01235	NA	447.755	-0.267	0.153	0.103
CNAG_01236	NA	519.797	1.746	0.126	4.936e-43
CNAG_01237	NA	565.292	-0.405	0.156	0.01325
CNAG_01238	NA	146.562	2.968	0.21	2.225e-44
CNAG_01239	CDA3	37.163	0.636	0.289	0.03729
CNAG_01240	NA	391.292	-0.563	0.177	0.002366
CNAG_01241	NA	216.723	-1.022	0.151	3.793e-11
CNAG_01242	HAPX	1529.536	-0.284	0.164	0.1055
CNAG_01243	SET101	613.899	-0.549	0.146	2.861e-4
CNAG_01244	NA	129.668	-2.119	0.224	1.1570000000000001e-20
CNAG_01245	NA	102.596	1.927	0.203	1.132e-20
CNAG_01246	NA	82.429	1.674	0.232	1.496e-12
CNAG_01247	NA	359.339	-1.066	0.18	8.171e-9
CNAG_01248	NA	285.983	0.134	0.154	0.4337
CNAG_01249	NA	79.296	1.421	0.226	7.854e-10
CNAG_01250	TRL1	222.768	2.429	0.219	7.739e-28
CNAG_01251	UFD4	1033.244	-0.917	0.205	1.368e-5
CNAG_01252	NA	93.368	-3.614	0.287	1.77e-35
CNAG_01253	NA	1022.944	-1.237	0.196	6.512e-10
CNAG_01254	OCA101	68.413	-0.186	0.316	0.6005
CNAG_01255	NA	348.969	1.149	0.199	1.869e-8
CNAG_01256	NA	28.755	-2.881	0.437	1.172e-10
CNAG_01257	NA	277.183	-2.884	0.181	3.7349999999999996e-56
CNAG_01258	NA	244.274	-0.678	0.16	3.946e-5
CNAG_01261	NA	2068.143	-1.577	0.18	7.873e-18
CNAG_01262	GPB1	215.113	-2.487	0.225	9.906e-28
CNAG_01263	NA	756.514	-1.629	0.139	6.043e-31
CNAG_01264	NA	291.075	1.528	0.148	2.75e-24
CNAG_01265	NA	311.534	-2.15	0.207	1.3359999999999999e-24
CNAG_01266	NA	756.844	-0.903	0.129	6.765e-12
CNAG_01267	NA	42.597	0.332	0.321	0.3456
CNAG_01268	NA	11.735	1.12	0.461	0.02099
CNAG_01270	NA	430.272	1.402	0.139	2.8969999999999996e-23
CNAG_01271	NA	137.116	0.514	0.175	0.005007
CNAG_01272	NA	224.765	-1.217	0.193	6.73e-10
CNAG_01273	NA	533.55	1.221	0.155	1.257e-14
CNAG_01274	NA	252.863	1.229	0.154	5.584e-15
CNAG_01275	NA	86.156	1.156	0.247	5.579e-6
CNAG_01276	NA	214.438	1.559	0.172	5.437e-19
CNAG_01277	NA	264.519	1.74	0.17	8.333e-24
CNAG_01278	APT2	225.257	1.364	0.176	3.254e-14
CNAG_01279	NA	78.89	2.417	0.251	3.087e-21
CNAG_01281	NA	181.286	1.197	0.177	3.878e-11
CNAG_01282	NA	258.004	0.044	0.212	0.8632
CNAG_01283	CAP5	174.78	1.917	0.627	0.003429
CNAG_01284	NA	357.077	-0.153	0.16	0.3819
CNAG_01285	NA	16.616	-0.041	0.425	0.9376
CNAG_01286	NA	65.569	-0.547	0.235	0.02731
CNAG_01287	NA	681.887	0.621	0.124	1.04e-6
CNAG_01288	NA	296.042	2.564	0.167	2.194e-52
CNAG_01289	NA	159.118	-0.532	0.172	0.002973
CNAG_01290	NA	98.122	2.952	0.249	1.0699999999999999e-31
CNAG_01291	NA	246.131	0.864	0.151	2.397e-8
CNAG_01292	NA	1100.845	-1.243	0.264	4.835e-6
CNAG_01293	NA	192.246	0.943	0.154	2.366e-9
CNAG_01294	IPK1	56.224	-0.208	0.286	0.5139
CNAG_01295	NA	247.839	-0.016	0.154	0.9316
CNAG_01296	NA	288.066	-0.353	0.162	0.03922
CNAG_01297	NA	61.074	0.378	0.24	0.1413
CNAG_01298	NA	411.511	0.132	0.178	0.5045
CNAG_01299	NA	1.377	-1.451	1.529	0.3885
CNAG_01300	NA	2189.894	2.995	0.15	8.012999999999999e-87
CNAG_01301	NA	1065.131	-1.719	0.155	8.203e-28
CNAG_01302	NA	356.974	-0.803	0.167	2.951e-6
CNAG_01303	NA	127.042	0.266	0.183	0.1761
CNAG_01304	NA	106.896	1.638	0.24	2.295e-11
CNAG_01305	NA	251.221	1.665	0.154	1.1850000000000001e-26
CNAG_01306	NA	174.439	-0.238	0.174	0.2072
CNAG_01307	NA	814.001	-2.849	0.169	6.416999999999999e-63
CNAG_01308	NA	1589.074	-1.428	0.183	1.998e-14
CNAG_01309	NA	262.92	-0.002	0.18	0.9936
CNAG_01310	NA	380.254	0.891	0.188	4.231e-6
CNAG_01313	NA	253.365	-0.469	0.16	0.005086
CNAG_01314	PPP1	824.16	-2.484	0.133	4.9169999999999996e-77
CNAG_01315	NA	240.495	-0.581	0.15	1.935e-4
CNAG_01316	RPA32	172.215	-0.729	0.184	1.343e-4
CNAG_01317	NA	666.724	-1.816	0.136	1.642e-39
CNAG_01318	NA	252.297	0.575	0.168	0.001041
CNAG_01319	PAC2	159.086	0.015	0.256	0.9617
CNAG_01320	NA	267.82	1.004	0.149	5.12e-11
CNAG_01321	NA	1648.784	-0.952	0.125	9.49e-14
CNAG_01322	NA	305.786	-0.41	0.186	0.03725
CNAG_01323	NA	1162.915	1.108	0.169	1.447e-10
CNAG_01324	NA	25.677	2.201	0.389	3.642e-8
CNAG_01325	NA	86.902	0.679	0.318	0.04347
CNAG_01330	NA	164.116	0.401	0.176	0.03025
CNAG_01331	NA	262.976	-1.395	0.157	2.649e-18
CNAG_01332	NA	3266.889	1.785	0.144	1.7389999999999999e-34
CNAG_01333	ALK1	13.486	-2.339	0.622	2.885e-4
CNAG_01334	NA	96.891	-3.738	0.31	1.064e-32
CNAG_01335	NA	40.054	0.698	0.29	0.02242
CNAG_01336	NA	75.508	-0.28	0.252	0.3086
CNAG_01337	NA	248.065	-2.472	0.165	1.251e-49
CNAG_01338	NA	480.394	0.123	0.134	0.4027
CNAG_01339	NA	232.181	0.969	0.161	3.908e-9
CNAG_01340	NA	364.797	-0.021	0.175	0.9229
CNAG_01341	ISP3	634.489	-1.328	0.185	2.183e-12
CNAG_01342	NA	258.372	-1.129	0.153	5.585e-13
CNAG_01343	NA	194.822	-1.225	0.178	1.62e-11
CNAG_01344	NA	85.61	0.151	0.232	0.559
CNAG_01345	NA	162.722	2.817	0.197	2.316e-45
CNAG_01346	HPP2	89.257	0.175	0.197	0.4212
CNAG_01347	NA	393.157	1.319	0.151	7.631e-18
CNAG_01348	NA	1099.546	-2.719	0.151	4.285999999999999e-71
CNAG_01349	NA	81.414	0.128	0.228	0.6198
CNAG_01350	RMD5	234.126	-1.083	0.157	1.311e-11
CNAG_01351	NA	538.937	-1.438	0.122	1.8819999999999998e-31
CNAG_01352	NA	243.495	0.339	0.189	0.09168
CNAG_01353	NA	409.964	-0.994	0.195	6.78e-7
CNAG_01354	NA	1378.419	-0.9	0.174	4.767e-7
CNAG_01355	NA	292.463	-0.95	0.186	7.188e-7
CNAG_01356	NA	108.487	-0.468	0.19	0.01946
CNAG_01357	SDP101	167.455	-0.142	0.152	0.3971
CNAG_01358	NA	247.885	-1.345	0.155	1.411e-17
CNAG_01359	NA	2683.406	-0.161	0.208	0.4879
CNAG_01360	NA	522.592	0.936	0.123	8.502e-14
CNAG_01361	NA	2932.987	-0.21	0.125	0.1177
CNAG_01362	NA	421.783	-1.355	0.125	1.2740000000000001e-26
CNAG_01363	NA	227.774	0.088	0.153	0.6085
CNAG_01364	NA	313.827	2.741	0.171	7.419e-57
CNAG_01365	NA	367.888	-3.121	0.167	3.4809999999999995e-76
CNAG_01367	NA	1.811	-0.25	1.074	0.8441
CNAG_01368	NA	303.525	5.13	0.241	5.458e-99
CNAG_01369	NA	49.832	1.655	0.262	6.559e-10
CNAG_01370	NA	53.768	0.698	0.271	0.01436
CNAG_01371	CRG2	144.44	0.068	0.242	0.8109
CNAG_01372	NA	153.642	-0.021	0.182	0.924
CNAG_01373	CDC10	562.108	0.012	0.264	0.9701
CNAG_01375	ABP1	373.739	-1.671	0.198	1e-16
CNAG_01376	NA	2493.697	0.624	0.19	0.001593
CNAG_01377	UBP13	272.724	0.431	0.204	0.04585
CNAG_01378	STE24	120.823	0.232	0.21	0.3117
CNAG_01379	NA	245.532	3.636	0.207	1.3259999999999997e-67
CNAG_01380	NA	641.025	-3.533	0.223	3.497e-55
CNAG_01381	NA	277.513	-0.543	0.16	0.001075
CNAG_01382	NA	58.478	-0.603	0.228	0.0118
CNAG_01384	NA	464.919	-1.271	0.186	2.359e-11
CNAG_01385	GGT1	241.96	0.385	0.227	0.1123
CNAG_01386	NA	93.737	-0.031	0.229	0.9097
CNAG_01387	NA	597.958	0.165	0.19	0.4335
CNAG_01388	NA	107.758	-0.08	0.195	0.7201
CNAG_01389	NA	83.025	0.439	0.995	0.6995
CNAG_01390	NA	493.777	3.478	0.161	2.4999999999999993e-102
CNAG_01391	NA	725.024	1.449	0.141	4.915e-24
CNAG_01392	NA	42.769	1.064	0.287	3.532e-4
CNAG_01395	NA	205.785	0.819	0.202	9.267e-5
CNAG_01396	NA	176.894	0.663	0.164	9.36e-5
CNAG_01397	NA	611.287	1.413	0.199	3.434e-12
CNAG_01398	NA	279.346	0.474	0.142	0.001357
CNAG_01399	NA	224.106	-0.927	0.151	2.053e-9
CNAG_01400	NA	384.195	2.269	0.156	3.9679999999999995e-47
CNAG_01401	NA	111.784	-0.634	0.235	0.01008
CNAG_01402	NA	631.597	-1.835	0.198	7.84e-20
CNAG_01403	NA	242.629	0.552	0.168	0.001553
CNAG_01404	NA	696.725	2.541	0.188	6.969999999999999e-41
CNAG_01405	NA	862.134	-0.957	0.158	3.417e-9
CNAG_01406	NA	157.687	-0.834	0.299	0.0078
CNAG_01408	NA	191.208	0.714	0.154	6.879e-6
CNAG_01411	NA	41.087	1.335	0.305	2.197e-5
CNAG_01412	PAH1	487.983	-1.582	0.163	1.278e-21
CNAG_01413	PUB1	927.981	0.902	0.173	3.586e-7
CNAG_01414	NA	262.845	0.97	0.139	9.642e-12
CNAG_01415	NA	177.491	1.286	0.198	2.282e-10
CNAG_01416	NA	147.045	4.681	0.281	3.3609999999999995e-61
CNAG_01417	NA	723.868	-3.359	0.175	8.506999999999997e-81
CNAG_01418	NA	163.473	-0.681	0.163	5.4e-5
CNAG_01419	NA	191.563	-0.355	0.145	0.02023
CNAG_01420	NA	117.207	-0.977	0.195	1.135e-6
CNAG_01421	NA	391.939	-3.652	0.219	2.0189999999999997e-61
CNAG_01422	NA	811.553	-2.442	0.162	1.729e-50
CNAG_01423	NA	544.892	-0.352	0.204	0.1054
CNAG_01424	NA	409.306	-1.453	0.184	9.422e-15
CNAG_01425	NA	47.367	-0.155	0.317	0.6666
CNAG_01426	NA	158.736	0.21	0.211	0.3665
CNAG_01428	NA	3101.85	3.012	0.187	4.014e-57
CNAG_01429	NA	147.956	-0.924	0.175	2.543e-7
CNAG_01430	NA	68.315	0.532	0.235	0.03211
CNAG_01431	HOB1	110.362	0.069	0.199	0.7667
CNAG_01432	NA	127.115	2.772	0.22	1.949e-35
CNAG_01435	NA	336.553	2.731	0.161	3.828999999999999e-63
CNAG_01436	SIT4	133.315	0.771	0.166	6.824e-6
CNAG_01437	NA	338.084	0.729	0.157	6.501e-6
CNAG_01438	SWI6	51.548	-0.378	0.348	0.3203
CNAG_01439	NA	204.037	0.711	0.152	5.482e-6
CNAG_01440	NA	286.019	-2.497	0.267	3.8340000000000004e-20
CNAG_01441	NA	387.244	-2.775	0.227	1.333e-33
CNAG_01442	NA	668.888	-0.41	0.123	0.0013
CNAG_01443	NA	47.484	0.177	0.269	0.5561
CNAG_01444	RPB4	235.363	-0.854	0.185	7.395e-6
CNAG_01445	APG9	293.18	-1.456	0.172	9.734e-17
CNAG_01446	HSP12	8828.676	-0.605	0.191	0.00241
CNAG_01448	NA	364.946	-2.135	0.274	2.156e-14
CNAG_01451	NA	364.569	1.549	0.192	2.284e-15
CNAG_01452	MAT3	163.223	-1.681	0.624	0.01017
CNAG_01454	STE12alpha	5.275	1.289	2.412	0.6369
CNAG_01455	RPL39alpha	1921.1	1.11	1.937	0.6117
CNAG_01456	NA	21.781	-1.317	2.377	0.624
CNAG_01461	NA	191.523	-1.277	0.232	8.659e-8
CNAG_01463	NA	463.615	-1.319	0.209	6.697e-10
CNAG_01464	FHB1	2927.019	4.258	0.199	3.0059999999999994e-100
CNAG_01465	NA	268.232	-2.716	0.196	6.752e-43
CNAG_01466	NA	537.571	-1.737	0.156	5.735e-28
CNAG_01467	NA	231.086	0.236	0.236	0.3618
CNAG_01468	NA	25.463	-0.851	0.368	0.02828
CNAG_01469	NA	673.154	-1.168	0.189	1.725e-9
CNAG_01470	NA	234.316	1.64	0.19	2.159e-17
CNAG_01471	NA	134.601	-0.352	0.192	0.08567
CNAG_01472	NA	219.053	-1.226	0.147	2.184e-16
CNAG_01473	NA	58.296	-0.243	0.309	0.4781
CNAG_01474	NA	42.927	0.264	0.307	0.437
CNAG_01475	SMT1	265.797	2.031	0.166	1.633e-33
CNAG_01476	NA	746.294	-0.449	0.15	0.004188
CNAG_01477	NA	136.941	0.5	0.287	0.1025
CNAG_01478	NA	57.087	-1.269	0.254	1.213e-6
CNAG_01479	NA	300.135	3.202	0.18	3.7829999999999994e-69
CNAG_01480	NA	2173.646	3.12	0.164	7.171999999999999e-79
CNAG_01481	NA	1375.076	-3.686	0.153	6.260999999999998e-126
CNAG_01482	NA	156.648	0.604	0.169	5.724e-4
CNAG_01483	HPI1	108.603	0.32	0.201	0.137
CNAG_01485	NA	216.739	0.392	0.16	0.01977
CNAG_01486	NA	2379.237	3.928	0.146	6.430999999999998e-157
CNAG_01487	NA	12.095	-2.292	0.566	9.164e-5
CNAG_01489	CAS9	38.672	2.16	0.383	3.991e-8
CNAG_01490	NA	86.049	0.693	0.242	0.006334
CNAG_01491	NA	94.599	0.523	0.21	0.01785
CNAG_01492	NA	684.143	-0.984	0.147	6.536e-11
CNAG_01493	NA	1739.684	1.84	0.157	5.4349999999999995e-31
CNAG_01494	NA	25.745	1.093	0.355	0.003228
CNAG_01495	NA	27.957	-0.911	0.373	0.02023
CNAG_01496	PPT1	218.675	1.574	0.165	7.117e-21
CNAG_01497	NA	61.202	0.398	0.225	0.09736
CNAG_01498	AKP2	51.753	1.139	0.234	2.36e-6
CNAG_01499	NA	131.609	-1.697	0.199	6.513e-17
CNAG_01500	NA	4.653	-1.167	0.773	0.1607
CNAG_01501	NA	78.696	-0.431	0.286	0.1603
CNAG_01502	NA	177.519	1.057	0.196	1.465e-7
CNAG_01504	NA	319.39	-1.416	0.164	2.398e-17
CNAG_01506	NA	70.488	-0.324	0.219	0.1687
CNAG_01507	NA	65.377	0.404	0.233	0.104
CNAG_01508	NA	311.614	0.804	0.172	5.37e-6
CNAG_01509	NA	60.779	2.349	0.267	4.681e-18
CNAG_01510	NA	198.861	-0.031	0.171	0.8801
CNAG_01511	NA	39.9	-0.651	0.312	0.04895
CNAG_01512	NA	67.391	-1.757	0.288	2.662e-9
CNAG_01513	NA	141.81	-0.628	0.166	2.601e-4
CNAG_01518	PMU1	108.129	0.485	0.216	0.03366
CNAG_01519	EEP1	16.348	-1.307	0.419	0.002831
CNAG_01520	NA	95.05	0.181	0.361	0.6588
CNAG_01521	NA	156.585	-1.578	0.805	0.06481
CNAG_01522	NA	559.169	-0.936	0.581	0.1327
CNAG_01523	HOG1	49.15	2.019	0.328	1.77e-9
CNAG_01524	NA	152.509	-0.854	0.202	4.383e-5
CNAG_01525	NA	52.734	0.557	0.279	0.05959
CNAG_01526	NA	755.831	0.648	0.233	0.008039
CNAG_01527	NA	15.904	1.323	0.403	0.001651
CNAG_01528	NA	73.367	1.967	0.287	2.114e-11
CNAG_01529	NA	253.495	1.016	0.155	1.443e-10
CNAG_01530	MGA2	618.522	0.16	0.147	0.3185
CNAG_01531	NA	139.825	0.001	0.182	0.9943
CNAG_01532	INP52	118.574	0.342	0.186	0.08455
CNAG_01533	NA	52.57	-0.116	0.243	0.6768
CNAG_01534	NA	3299.999	-6.675	0.204	1.2139999999999994e-231
CNAG_01535	NA	166.174	1.154	0.17	2.821e-11
CNAG_01536	NA	91.026	-1.261	0.252	1.104e-6
CNAG_01537	VAD1	236.826	-0.878	0.218	9.873e-5
CNAG_01538	NA	4.518	0.75	0.733	0.351
CNAG_01539	NA	145.862	0.547	0.186	0.00506
CNAG_01540	NA	64.626	-4.133	0.351	3.296e-31
CNAG_01541	NA	5.913	0.282	0.663	0.7113
CNAG_01542	NA	299.441	-4.784	0.229	1.8559999999999993e-95
CNAG_01543	NA	113.561	-0.296	0.213	0.1987
CNAG_01544	NA	366.393	1.317	0.179	5.867e-13
CNAG_01545	NA	324.154	-0.932	0.172	1.354e-7
CNAG_01546	NA	61.841	0.343	0.231	0.1673
CNAG_01547	NA	223.747	0.517	0.211	0.01976
CNAG_01548	NA	550.459	-0.453	0.152	0.004308
CNAG_01549	NA	184.394	1.224	0.152	3.243e-15
CNAG_01550	NA	88.314	0.903	0.253	5.841e-4
CNAG_01551	GAT201	1411.976	4.613	0.18	4.488999999999999e-142
CNAG_01552	NA	437.644	1.222	0.148	5.466e-16
CNAG_01553	NA	448.977	3.301	0.159	1.2989999999999997e-94
CNAG_01554	NA	84.991	-0.164	0.236	0.5347
CNAG_01555	NA	74.075	0.868	0.243	5.991e-4
CNAG_01556	NA	444.375	-1.277	0.159	3.029e-15
CNAG_01557	CAM1	557.578	-0.35	0.197	0.0948
CNAG_01558	NA	6321.043	2.636	0.15	2.6959999999999996e-68
CNAG_01559	NA	72.26	1.646	0.26	6.123e-10
CNAG_01560	NA	6.769	1.04	0.586	0.09612
CNAG_01561	NA	357.302	-2.275	0.17	4.133e-40
CNAG_01562	BLP4	229.985	-1.432	0.176	1.46e-15
CNAG_01563	HDA1	200.782	0.748	0.161	6.311e-6
CNAG_01564	NA	114.281	4.345	0.313	6.408e-43
CNAG_01565	NA	109.498	1.672	0.222	1.778e-13
CNAG_01566	NA	96.175	0.145	0.217	0.5495
CNAG_01567	NA	29.651	-2.521	0.36	7.63e-12
CNAG_01568	NA	717.618	0.86	0.238	4.989e-4
CNAG_01569	NA	43.345	-1.461	0.343	3.709e-5
CNAG_01570	NA	216.864	-0.477	0.181	0.01215
CNAG_01571	NA	164.705	0.549	0.172	0.00215
CNAG_01572	CDC25	20.239	-0.597	0.367	0.1287
CNAG_01573	RIF2	161.167	1.245	0.224	6.5e-8
CNAG_01574	NA	521.267	2.79	0.163	2.1539999999999998e-64
CNAG_01575	NA	95.389	0.421	0.195	0.04185
CNAG_01576	NA	853.339	-2.144	0.129	1.574e-60
CNAG_01577	NA	705.191	0.24	0.12	0.05868
CNAG_01578	NA	205.275	1.116	0.204	1.048e-7
CNAG_01579	NA	112.202	-0.913	0.187	2.156e-6
CNAG_01580	SCP1	125.433	-0.211	0.178	0.2759
CNAG_01581	NA	0.661	2.646	2.017	0.2251
CNAG_01582	NA	78.625	-2.71	0.264	5.156e-24
CNAG_01583	NA	869.863	-1.137	0.143	5.318e-15
CNAG_01584	NA	291.386	-3.242	0.224	1.793e-46
CNAG_01585	NA	1445.53	-3.5	0.2	1.9089999999999995e-67
CNAG_01586	NA	1152.44	1.321	0.133	1.6239999999999998e-22
CNAG_01587	NA	241.17	0.847	0.21	9.49e-5
CNAG_01588	NA	4849.922	-2.245	0.222	1.829e-23
CNAG_01590	NA	291.267	0.313	0.139	0.0323
CNAG_01591	NA	78.27	0.789	0.231	0.00102
CNAG_01592	STE14	31.28	0.941	0.393	0.023
CNAG_01593	NA	267.778	1.291	0.213	3.102e-9
CNAG_01594	NA	51.626	1.803	0.285	6.12e-10
CNAG_01595	NA	87.107	-0.166	0.209	0.4754
CNAG_01596	NA	783.422	-0.375	0.279	0.2128
CNAG_01597	NA	165.829	-0.448	0.167	0.01066
CNAG_01598	NA	131.985	1.606	0.228	5.097e-12
CNAG_01599	NA	341.121	-0.893	0.24	3.395e-4
CNAG_01600	NA	130.971	1.265	0.333	2.508e-4
CNAG_01601	NA	285.534	-1.394	0.223	1.111e-9
CNAG_01602	NA	574.393	-2.205	0.139	2.649e-55
CNAG_01603	NA	358.763	0.212	0.162	0.2254
CNAG_01604	NA	98.293	-0.625	0.207	0.003817
CNAG_01605	NA	41.587	-1.684	0.278	3.46e-9
CNAG_01606	NA	1.74	-2.353	1.314	0.09302
CNAG_01607	TRX2	225.26	0.115	0.179	0.5651
CNAG_01608	NA	262.7	1.221	0.179	2.214e-11
CNAG_01609	NA	134.601	0.089	0.223	0.7288
CNAG_01610	NA	169.72	-0.936	0.193	2.317e-6
CNAG_01611	LIV8	94.946	0.982	0.204	2.955e-6
CNAG_01612	PSK202	72.381	-0.285	0.204	0.1959
CNAG_01613	NA	170.779	-0.049	0.197	0.8324
CNAG_01614	UBP10	194.26	0.558	0.169	0.001584
CNAG_01615	NA	266.076	-1.659	0.195	6.826e-17
CNAG_01616	NA	266.856	0.622	0.183	0.001101
CNAG_01619	NA	175.916	-0.606	0.165	4.172e-4
CNAG_01620	NA	333.002	1.141	0.194	9.206e-9
CNAG_01621	NA	5735.577	0.778	0.132	9.126e-9
CNAG_01622	NA	59.662	-0.603	0.221	0.009078
CNAG_01623	NA	253.686	0.507	0.168	0.003956
CNAG_01624	NA	64.966	-0.419	0.232	0.09025
CNAG_01625	NA	110.528	0.655	0.194	0.001158
CNAG_01626	ADA2	599.397	1.451	0.195	3.216e-13
CNAG_01627	NA	99.075	-0.057	0.281	0.8648
CNAG_01628	NA	2104.766	4.482	0.159	1.5699999999999995e-172
CNAG_01629	NA	576.39	0.775	0.287	0.009963
CNAG_01630	NA	65.5	0.597	0.261	0.02992
CNAG_01631	NA	266.23	0.664	0.165	1.057e-4
CNAG_01632	NA	449.468	-0.431	0.476	0.4122
CNAG_01633	NA	105.407	-0.588	0.195	0.003845
CNAG_01634	NA	212.94	1.758	0.184	4.561e-21
CNAG_01635	NA	92.085	0.805	0.203	1.326e-4
CNAG_01636	NA	156.606	0.106	0.179	0.6008
CNAG_01637	NA	169.434	0.413	0.168	0.01956
CNAG_01638	NA	150.286	-2.707	0.22	5.431999999999999e-34
CNAG_01639	NA	265.989	3.368	0.176	2.5609999999999995e-80
CNAG_01640	CSF1	380.598	0.014	0.141	0.9325
CNAG_01641	NA	326.251	2.439	0.195	6.013e-35
CNAG_01642	NA	739.005	-0.278	0.171	0.1289
CNAG_01643	NA	105.2	1.628	0.22	3.754e-13
CNAG_01644	MLN4	130.95	0.526	0.204	0.01393
CNAG_01645	NA	78.7	-0.229	0.223	0.3472
CNAG_01646	NA	77.986	1.084	0.261	5.873e-5
CNAG_01647	NA	194.974	0.702	0.172	8.232e-5
CNAG_01648	H4	7089.336	-1.779	0.15	1.3239999999999998e-31
CNAG_01649	NA	124.658	0.328	0.209	0.1437
CNAG_01650	MRPL7	179.577	1.805	0.179	3.735e-23
CNAG_01651	NA	55.272	-3.668	0.326	1.546e-28
CNAG_01652	PNG1	185.249	0.594	0.216	0.00871
CNAG_01653	CIG1	733.755	-0.288	0.23	0.247
CNAG_01654	CAS34	266.386	0.511	0.176	0.005565
CNAG_01655	NA	286.352	0.476	0.214	0.03476
CNAG_01656	NA	4.652	-3.24	0.95	0.001051
CNAG_01657	NA	385.771	0.147	0.16	0.4064
CNAG_01658	NA	275.003	0.497	0.138	5.235e-4
CNAG_01659	NA	159.628	-0.139	0.161	0.4356
CNAG_01660	GCN3	169.329	-0.067	0.16	0.7154
CNAG_01663	NA	57.228	0.35	0.318	0.3141
CNAG_01664	NA	92.82	0.956	0.213	1.404e-5
CNAG_01665	NA	553.23	-0.6	0.151	1.303e-4
CNAG_01666	NA	650.113	-0.309	0.213	0.1777
CNAG_01667	COQ2	341.248	0.827	0.276	0.004137
CNAG_01668	NA	7.247	-1.566	0.596	0.01226
CNAG_01669	NA	70.064	0.228	0.288	0.4777
CNAG_01670	NA	1165.55	-2.846	0.149	1.8819999999999996e-79
CNAG_01671	NA	90.38	-4.664	0.318	9.809e-48
CNAG_01672	NA	71.563	0.986	0.366	0.01032
CNAG_01673	NA	354.743	1.179	0.207	2.646e-8
CNAG_01674	NA	7.263	2.395	0.721	0.001438
CNAG_01675	NA	90.705	-2.616	0.25	6.181e-25
CNAG_01676	NA	191.738	1.377	0.162	6.885e-17
CNAG_01677	NA	218.098	0.948	0.195	2.314e-6
CNAG_01678	NHA1	613.084	-1.675	0.184	4.263e-19
CNAG_01679	NA	905.206	-0.979	0.197	1.289e-6
CNAG_01680	NA	59.436	-4.7	0.402	8.111e-31
CNAG_01681	FCY2	115.914	3.808	0.266	2.508e-45
CNAG_01682	NA	1081.145	1.594	0.147	8.267e-27
CNAG_01683	STL1	654.548	1.495	0.197	9.38e-14
CNAG_01686	NA	553.773	-1.457	0.154	1.4100000000000002e-20
CNAG_01687	NA	396.045	1.614	0.15	2.5180000000000003e-26
CNAG_01688	NA	252.486	0.853	0.158	1.553e-7
CNAG_01689	NA	424.086	-0.803	0.16	1.008e-6
CNAG_01690	NA	963.671	-3.495	0.145	3.062999999999999e-126
CNAG_01691	NA	376.959	-0.282	0.145	0.06708
CNAG_01692	UBA3	321.816	-2.653	0.155	4.555999999999999e-64
CNAG_01693	NA	93.645	1.371	0.205	6.87e-11
CNAG_01694	NA	309.261	1.087	0.243	1.493e-5
CNAG_01695	NA	244.77	1.311	0.245	1.87e-7
CNAG_01696	NA	2087.629	2.872	0.165	1.9189999999999998e-66
CNAG_01697	CSN1201	76.443	0.104	0.228	0.6905
CNAG_01698	NA	160.552	1.165	0.173	4.85e-11
CNAG_01699	NA	32.757	-0.315	0.286	0.3128
