"","x"
"1","CNAG_00442"
"2","CNAG_00765"
"3","CNAG_01119"
"4","CNAG_01275"
"5","CNAG_01552"
"6","CNAG_01562"
"7","CNAG_01621"
"8","CNAG_02225"
"9","CNAG_03346"
"10","CNAG_04025"
"11","CNAG_04103"
"12","CNAG_04104"
"13","CNAG_06190"
"14","CNAG_06191"
"15","CNAG_06347"
