"","x"
"1","CNAG_00598"
"2","CNAG_00674"
"3","CNAG_00883"
"4","CNAG_01551"
"5","CNAG_01983"
"6","CNAG_02225"
"7","CNAG_02226"
"8","CNAG_02323"
"9","CNAG_03143"
"10","CNAG_03438"
"11","CNAG_03705"
"12","CNAG_03727"
"13","CNAG_04756"
"14","CNAG_05229"
"15","CNAG_05312"
"16","CNAG_05313"
"17","CNAG_05835"
"18","CNAG_06200"
"19","CNAG_06241"
"20","CNAG_06242"
"21","CNAG_06336"
"22","CNAG_06346"
"23","CNAG_06762"
"24","CNAG_07626"
"25","CNAG_07869"
