"","x"
"1","CNAG_04807"
"2","CNAG_00399"
"3","CNAG_00765"
"4","CNAG_01119"
"5","CNAG_01275"
"6","CNAG_01562"
"7","CNAG_01965"
"8","CNAG_03346"
"9","CNAG_04025"
"10","CNAG_04837"
"11","CNAG_05662"
"12","CNAG_05833"
"13","CNAG_06347"
"14","CNAG_06541"
"15","CNAG_06698"
"16","CNAG_07491"
"17","CNAG_07984"
