"","1","5b","15","19","29b","33","43","47"
"CNAG_01569",-0.133441442560542,-0.256188896497387,-0.0978294653394682,-0.529087533854626,0.702615539258113,0.648253343190587,-0.172239746116564,-0.162081798080115
"CNAG_05932",0.108329428517054,0.106595997494583,0.219757464860917,0.434498956467776,-0.591331164519265,-0.392340526853217,-0.476102917894904,0.590592761927054
"CNAG_03007",0.228990515654905,0.125574069786461,0.498431758890842,0.630976107130081,-0.412513006030867,-0.315398148025078,-0.553316248763077,-0.202745048643266
"CNAG_03754",-0.0875846285229924,-0.298605972293538,-0.569851456594991,-0.511766303712195,0.383973442332859,0.159427117795345,0.602853936526356,0.321553864469156
"CNAG_04986",0.520139457953347,-0.390274022736802,0.156569628994076,0.502091893359569,-0.101377115201473,0.307014615858906,-0.543682888804902,-0.450481569422715
"CNAG_04806",-0.27440984796204,-0.3217468677694,0.459315767201616,-0.223957633413077,0.220205273263517,0.606343385873691,-0.624386492793922,0.158636415599618
"CNAG_01578",-0.398051009018559,-0.219113600623278,0.0279267702000388,-0.252516756171226,0.621469474246779,0.701476627625108,-0.287582463957301,-0.193609042301564
"CNAG_07784",0.0722386014513052,0.446123954347842,0.409193491366073,0.363943727206754,-0.0731160575723226,-0.0535701770531087,-0.750160078954709,-0.41465346079184
"CNAG_06658",0.468838019596883,0.0239037788855399,0.107657043583338,0.339283480660359,-0.094712511203654,0.317583605066932,-0.810579545919056,-0.351973870670339
"CNAG_01526",-0.00621402871430909,0.767836766771991,0.280241531705546,0.173048919417779,-0.28246840959506,-0.166201752836916,-0.636658922522097,-0.129584104226931
"CNAG_01629",-0.351000434834582,0.196880777319871,0.483729028262028,-0.424213473764169,0.283578557742183,0.48003345616565,-0.567025346761557,-0.101982564129425
"CNAG_01997",-0.359807330362457,0.0199566563987705,0.470878107201125,-0.271128265737145,0.223897763249564,0.592390542800056,-0.622315884660489,-0.0538715888894199
"CNAG_04355",-0.436552669018698,0.532638936648434,0.284754545955967,-0.259733688003648,0.328217857121262,0.343685930995933,-0.538764439984425,-0.254246473714822
"CNAG_05799",-0.143750108187575,0.974988951729072,0.0660038054026924,-0.208653206786469,0.0060711863045757,-0.154144688528497,-0.342518777561271,-0.197997162372531
"CNAG_05962",0.528204878652282,0.66654698420002,-0.0315513802563023,0.145946760522174,-0.32853484204445,-0.360065555817379,-0.412222489062869,-0.208324356193477
"CNAG_04525",-0.22435788874343,0.0843650983795943,0.355568757787484,-0.30277722905506,0.241272374603083,0.54832361418087,-0.746998039601626,0.0446033124490839
"CNAG_07324",-0.55600722220177,-0.135057610003278,0.183299882600043,-0.265903855676624,0.209730530234525,0.709029223114667,-0.386560070026801,0.24146912195924
"CNAG_03850",0.10000151322914,-0.863593331240404,-0.124379751270967,0.183839173081783,-0.239928494154801,0.320110905723865,0.424986578090257,0.198963406541125
"CNAG_01310",0.365033198736337,0.0434736565257152,0.177679466904312,0.386827360622128,0.155116448455752,0.118782218307932,-0.782091665071929,-0.464820684480244
"CNAG_07440",-0.0453768709278553,0.439150427572256,0.0215025412025751,-0.887695600304679,0.27897567550316,-0.156775730600641,0.303323607756443,0.0468959497987402
"CNAG_05144",0.0313043286490062,0.196722669758125,0.435739185162276,0.648073006813363,-0.187825453544877,-0.425111734149675,-0.528065961348094,-0.170836041340125
"CNAG_04171",0.550513314864119,0.469785776764088,-0.145090996348795,0.421037348732469,-0.382394614061612,-0.425600526109467,-0.195527588793692,-0.292722715047109
"CNAG_00407",0.139440113194865,0.319242670634967,0.446021336232128,0.534132055178238,-0.24989241979767,-0.306151178242558,-0.543976610036921,-0.338815967163052
"CNAG_06388",-0.0407123101862572,0.335470196124421,0.246575108103541,0.67245009728253,-0.0699279055399789,-0.300620375088438,-0.638430190286283,-0.204804620409536
"CNAG_02510",-0.0494280778641834,0.78367448388072,0.323657657655215,0.0461884774032493,-0.00818770318200013,-0.200784175291581,-0.48176674280422,-0.413353919797198
"CNAG_06163",0.364402233615188,0.222296578731946,0.27366357702904,0.379960192870632,-0.638416940609195,-0.561694980525504,-0.158619620704321,0.118408959592216
"CNAG_00419",-0.226635089259833,0.242902773955286,0.239460468296119,-0.151440643386677,0.219595031068471,0.578718358500072,-0.739222488815988,-0.16337841035745
"CNAG_01598",-0.195601589253037,-0.277111101808562,-0.235702083297854,-0.368516845608805,0.579328859017696,0.678414881461853,-0.119890514119201,-0.060921606392089
"CNAG_05746",0.127338040100048,-0.755678483235245,-0.117920586458565,-0.034120783484985,-0.25692176901258,0.197142045218177,0.586742613943256,0.253418922929896
"CNAG_05303",0.0519865021768435,0.263127541371718,0.463303770428899,0.407270910136903,-0.317821830064389,-0.304567786767926,-0.672724094782637,0.109424987500596
"CNAG_00827",-0.0685447699279154,-0.559133947464514,-0.245481955370637,-0.3754718992517,0.167376527836096,0.197652948937091,0.68502665087957,0.19857644436201
"CNAG_02099",0.255509700659481,0.180864979857436,0.315199307854314,0.43594399218893,-0.489243915578163,-0.656758193283595,-0.148825195069548,0.107309323371148
"CNAG_03223",0.0785585454115818,0.300841493811399,0.481447670845354,0.468854883396169,-0.202042538987918,-0.267947833269602,-0.599132175327871,-0.260580045879109
"CNAG_03433",-0.295881811407931,-0.397220235302326,-0.162609934448108,-0.497560639474273,0.560616759348761,0.245096859991641,0.395022613104429,0.15253638818781
"CNAG_04380",0.171857402975458,0.406518650600892,0.268186200812318,0.409576420413137,-0.234276301845767,0.0425435857145047,-0.591025975085524,-0.47337998358502
"CNAG_07770",0.201076591319241,0.361259069219798,0.477657854814499,0.259243721211728,-0.228970047367736,-0.110365202657285,-0.666316567734763,-0.293585418805485
"CNAG_03525",0.0472017314040887,-0.367372154318776,-0.366661485261473,-0.484829295090242,0.187563696474422,-0.0134250217516731,0.589156940738979,0.408365587804678
"CNAG_02907",-0.432459263506506,0.403670352256806,0.248962066270987,-0.344193348074365,0.523172011055879,0.223635161105232,-0.366543764772177,-0.256243214335859
"CNAG_01283",-0.232450662232137,0.633756075898131,-0.055233809787171,-0.462136182710439,-0.0774704046904473,0.386705431291761,-0.411007853175192,0.217837405405492
"CNAG_03246",-0.386204569837649,0.279496663613067,0.164177064356339,-0.278397399495424,0.265693053128485,0.562298188305016,-0.567402158814761,-0.0396608412550687
"CNAG_01808",-0.212756553736167,-0.0547747325791459,0.0643850681134719,0.171599527619765,0.141917949422993,0.70737863406203,-0.632656167684038,-0.185093725218902
"CNAG_05312",0.172294842235502,0.0846495199107054,0.17444331497973,0.726836165477332,-0.417342075810104,-0.328485360234545,-0.0287480623238894,-0.383648344234731
"CNAG_06208",0.212777547046638,-0.00947651979685027,0.0325626190653097,0.467140762124977,-0.540344324731556,-0.410609604044019,-0.243122864952975,0.491072385288483
"CNAG_06416",-0.376736768469943,-0.0195216591464007,0.565581026975051,-0.15175592131378,0.137445338384214,0.469578634156203,-0.535818720944082,-0.0887719296412666
"CNAG_01292",0.160437752143229,-0.707304765450198,-0.155208418052673,-0.0112165503820343,-0.299727174885128,0.273211957523463,0.4654800355774,0.274327163525948
"CNAG_00679",0.24158837892505,-0.656189728871299,-0.277211570778544,-0.10674722755182,-0.0179593451029891,0.0664121496738996,0.6400830246768,0.110024319028899
"CNAG_03509",0.13051705730766,-0.719671397589902,-0.195683991401705,0.24647133879102,-0.322778214879163,0.3539348854321,0.238658542495502,0.26855177984449
"CNAG_02032",0.0327268833308043,-0.694117070591702,-0.115248788031028,-0.0278472390250339,-0.261185962924824,0.274196024227869,0.524897101323573,0.266579051690339
"CNAG_01802",-0.109283144588806,0.659114622698949,0.174701317578249,-0.31384646181527,0.413765669434323,-0.25829424270699,-0.349746834818712,-0.216410925781748
"CNAG_00315",-0.202300410403428,-0.176227308841787,-0.210855139951368,-0.261275561060845,0.480704629308008,-0.0324406720555963,0.690925388046436,-0.288530925041417
"CNAG_05411",0.254407589050736,0.425987481270619,0.254606835555006,0.430418203793112,-0.34625642944027,-0.349520520700986,-0.252473859669699,-0.417169299858523
"CNAG_05731",0.222142420964371,0.259867318458806,0.408347924406042,0.441640034631499,-0.257354855230146,-0.21274696720452,-0.503361381445156,-0.358534494580891
"CNAG_05408",0.176737268786461,0.685008199608381,0.142766690113474,0.0475164932108925,-0.291270456301666,-0.208249676968407,-0.565093267875753,0.0125847494266171
"CNAG_06836",-0.0306838072787414,-0.327054032521576,-0.411378950857962,-0.503097309589597,0.262052165281119,0.218079472214698,0.467180033365809,0.324902429386249
"CNAG_05711",-0.155037579672584,-0.0858909369704577,0.362800940174669,-0.228445231745088,0.207110038585506,0.527751209550399,-0.656985669634143,0.0286972297117014
"CNAG_02008",0.251720326286625,0.0484800122805051,0.149245092522785,0.690923891546241,-0.280546817366318,-0.311322972359651,-0.0817537188183106,-0.466745814091874
"CNAG_02884",-0.499721789018455,0.187281668102528,0.21715218258237,-0.217268973630647,0.0993994736712001,0.582861790588232,-0.465411665621297,0.0957073133260682
"CNAG_07840",0.552086281419673,-0.151888820820842,0.223467233676493,0.442924389693616,-0.343621206382963,-0.465154087767777,-0.196692311266034,-0.0611214785521685
"CNAG_03622",-0.242964469390752,0.0897332428886095,0.414579955320397,-0.342296085021969,0.27580560955635,0.414415274060334,-0.5844845430961,-0.0247889843168716
"CNAG_00755",-0.0642351195320074,-0.0413194187985351,0.324390971807674,0.239388178185212,0.0871863025031558,0.426295335184593,-0.719946514092631,-0.251759735257461
"CNAG_02885",0.266063099139284,-0.673650510349452,-0.156606089420091,0.157817313422175,-0.368076079170576,0.233782413756316,0.387840125365075,0.152829727257275
"CNAG_02495",-0.269457074781513,-0.100551890107049,0.236823306532191,0.0732933194237564,0.135343101425187,0.647044095805143,-0.576043431251414,-0.146451427046308
"CNAG_00647",0.251090120332574,0.259871424827932,0.394022555751701,0.41201525364668,-0.154153008174851,-0.37797387423335,-0.39821806989396,-0.386654402256728
"CNAG_00776",0.120177312573498,0.258569764367708,0.328158319160188,0.556449653079474,-0.328387779937612,-0.357544551094552,-0.39881393072066,-0.178608787428038
"CNAG_00024",-0.0487228876530743,0.735289400463239,0.0997677164840205,-0.203998042268678,0.00640834593485629,0.0478859000911847,-0.565359643680999,-0.0712707893705478
"CNAG_00765",-0.192821859275051,-0.337732680059342,-0.292130012934481,-0.424157708594492,0.569962519581907,0.175422933948212,0.358774818148722,0.142681989184522
"CNAG_07475",0.343189347687185,0.202396344633521,0.300580012409139,0.463966146305816,-0.243750599461608,-0.274087688545074,-0.335815016162521,-0.456478546866456
"CNAG_02775",0.14869251947137,0.134102702124617,0.308923879423043,0.630668814101577,-0.333477555082503,-0.318026252782628,-0.25608362201878,-0.314800485236692
"CNAG_02357",-0.244766212903334,-0.0283209025872182,0.334864444862657,-0.184354649764773,0.174390688849641,0.461880627656555,-0.658890448439758,0.145196452326228
"CNAG_00360",0.285890284396302,-0.0132476069234659,0.242836616706027,0.620352152418155,-0.446918797865713,-0.302605133784095,-0.138083347655778,-0.24822416729144
"CNAG_00642",0.0563371869634173,0.820909863975758,-0.0196595664676336,-0.254522684933403,-0.131528093830539,-0.194360631034129,-0.304820897358984,0.0276448226855113
"CNAG_06108",0.103930735277487,-0.709888488258057,0.138037578320873,-0.323741537775122,0.0692225802664641,0.418551497809416,0.043788761664139,0.260098872694801
"CNAG_03204",0.015973916776499,0.551935307924046,0.319472173307613,0.0815991748002372,-0.0249833360940208,0.00984879385823589,-0.564687924158056,-0.389158106414561
"CNAG_04583",0.15142156558294,0.663166003140322,0.00626315941401856,-0.167459028765526,-0.0812484487794514,-0.00872464984975174,-0.618611411212685,0.0551928104701371
"CNAG_01255",0.15777612414013,0.562510881963306,0.200093385770574,0.309700738589802,-0.208252864361604,-0.362724927409527,-0.405860333658464,-0.253243005034212
"CNAG_04962",-0.274599041435846,0.323966268508631,0.267679699797178,-0.265644768105403,0.136480108429122,0.415318276119294,-0.604798138716926,0.00159759540395132
"CNAG_01446",-0.127577503441833,-0.60300914617207,-0.103825991087321,-0.303529096063267,0.199977585521069,0.168175919454296,0.50506582478598,0.264722407003152
"CNAG_06440",-0.240597875897407,0.475826595319473,0.0751348030338157,-0.244655316013858,0.229188462004782,0.380250670616187,-0.557397815105981,-0.117749523957007
"CNAG_06106",0.18563983017288,-0.120793152156578,0.34668815895694,0.276460877059439,-0.439585908062291,-0.305031156200627,-0.382611782210711,0.439233132440952
"CNAG_06336",0.213870395978836,0.16003276143077,0.411912058889582,0.474229083911224,-0.309021899978339,-0.313426983527497,-0.282228439705772,-0.355366976998806
"CNAG_02526",0.204535093106861,0.0594684132550132,-0.236863698207308,-0.341634121407659,0.202395062798699,-0.437199364737204,0.633676738011005,-0.084378122819408
"CNAG_04866",-0.331633582986459,0.317361007088246,0.138617942239298,-0.346153880421546,0.366247326157834,0.334738968113316,-0.507817917408368,0.0286401372176774
"CNAG_06000",0.0675028519506995,0.776780007378102,0.0473051969783445,-0.29724275432862,0.00206536101987531,-0.252183952322461,-0.300472098849179,-0.0437546118267633
"CNAG_03759",-0.360402214598955,-0.375769599810234,-0.137205286751992,-0.0756688736110549,0.45625721179236,0.126134507746755,0.544803292907497,-0.178149037674374
"CNAG_06347",-0.356454698917499,0.113901307166811,-0.182377185115515,0.0817020298230631,0.38452750617849,-0.383508424263075,0.567303930388491,-0.225094465260767
"CNAG_01601",-0.135228762070753,0.319453233251195,-0.0632710681925541,-0.253446148741235,0.372156645019816,0.489543310386855,-0.447912431213755,-0.281294778439568
"CNAG_07419",0.000761556841190725,0.805771052720017,-0.0220560174740623,-0.204257803723605,-0.0340675197636475,-0.153258077717851,-0.354572483896273,-0.0383207069857718
"CNAG_01406",-0.280845631953822,0.4081534899951,0.423323596686593,-0.276620320795058,0.227932035899631,0.182324946404323,-0.419358237418365,-0.264909878818402
"CNAG_01033",0.022077486735844,-0.586729092531222,0.167715358155242,0.0553608876177698,-0.0541538765964784,0.528321945358229,-0.350312414357118,0.217719705617732
"CNAG_00261",0.0814288924451976,0.40586398010606,0.32556125563451,0.381449056869203,-0.154869284118231,-0.23331564332941,-0.429582449567578,-0.376535808039749
"CNAG_02553",-0.235430472834686,-0.379419217883222,-0.233994059018108,-0.373447517183283,0.41429268764688,0.20040286348495,0.440022464913763,0.167573250873708
"CNAG_03845",-0.106089281353571,0.0462075516957405,-0.0401997695135901,-0.101488983707444,-0.03676952360202,0.69483776131676,-0.550467707791546,0.0939699529556659
"CNAG_07790",0.428844632947624,-0.207871623490247,0.511579372403217,0.258176846711107,-0.283437857251505,-0.299966375301528,-0.125289587222574,-0.282035408796094
"CNAG_06105",0.30585410463279,0.177623995263282,0.231014881375781,0.277559257144427,-0.318039064808096,-0.382870392559481,-0.515622005138328,0.224479224089622
"CNAG_02749",-0.160277553197636,0.0540385901350042,0.455774603791671,-0.0874975538176415,0.114143280744599,0.346514390812093,-0.660617402616495,-0.0620783558515914
"CNAG_05234",0.0145580141892374,-0.226280827264336,0.371566739709644,-0.177976645912902,-0.00746505051437651,0.520795653705323,-0.56235969730545,0.0671618133928593
"CNAG_00697",-0.170036650884717,0.423838533062275,0.306187454745961,-0.363391460384467,0.323540425258711,0.174231550760339,-0.381581242811292,-0.312788609746814
"CNAG_06117",0.454773085074789,-0.161335134846247,0.114741645939403,0.253836569997444,0.0448664754139525,0.2221928051868,-0.529693807761925,-0.399381639004213
"CNAG_02156",0.226583399887197,0.179846321473637,0.456861477945465,0.357861446263417,-0.319022112179947,-0.279947062345094,-0.260902146226726,-0.361281324817945
"CNAG_06271",0.136359697987739,-0.5021498452045,-0.169387893371747,-0.0801408153909993,-0.144095922339663,0.436216176533769,-0.173884099243546,0.497082701028953
"CNAG_05581",0.184810150646488,0.577660040657145,0.137646461462049,0.261162540514361,-0.274019716394321,-0.288766718663346,-0.300456667314858,-0.298036090907518
"CNAG_05233",-0.0917217519592093,-0.237968095902383,0.448269384956101,-0.271851832273889,0.131993345240444,0.429466970035369,-0.492594586743365,0.0844065666469334
"CNAG_04762",-0.0196366292305559,0.624257476004942,0.171389250634077,-0.0421857403321919,0.212286701091962,-0.234891608574422,-0.447572087526442,-0.263647362067362
"CNAG_02071",0.224767166641964,0.289350820871094,0.290083459493834,0.421784527134827,-0.273606943190405,-0.270118436059761,-0.413989087467384,-0.268271507424171
"CNAG_05038",-0.0416295284472987,0.776132336656577,-0.104137470546954,-0.0970986817508166,0.0819039326649253,-0.0830699054679656,-0.327447074218023,-0.204653608890442
"CNAG_04457",-0.398998468172572,0.19604159354876,-0.302139152968383,-0.47906042287469,0.269244870090652,0.315608964972347,0.120066376456682,0.279236238947211
"CNAG_06802",0.57922799441088,0.338312580269856,0.0931242862401023,0.0586950761432039,-0.126546845406978,-0.350337512304952,-0.241404786499603,-0.351070792852508
"CNAG_07786",-0.137744160596474,-0.18438934259681,-0.0993506655978127,-0.0241381662816718,-0.0538018307568029,0.814350754134608,-0.145604308229055,-0.16932228007598
"CNAG_01523",-0.223672461601496,-0.278736873389302,-0.074634720744351,-0.0810012708223153,0.536517922232824,0.518387241756408,-0.205263628413675,-0.191596209018095
"CNAG_06625",-0.124623787795304,-0.57760793465888,0.16148563951268,-0.0645490052942908,0.0280246007410181,0.505141149043142,-0.221547840445496,0.293677178897136
"CNAG_01611",-0.144347328723818,-0.0871523973352053,-0.295033694975445,-0.327712364443624,0.637848085200821,0.345071573121428,-0.143496913296901,0.014823040452745
"CNAG_06823",-0.335970961329286,0.267265223467508,0.0601122879168186,-0.278217171901375,0.216244284227884,0.446272763003122,-0.489817733462591,0.114111308077915
"CNAG_06487",-0.0149169974646881,-0.594045092849282,0.047177860113079,-0.0343531960476895,-0.0612420688809543,0.510806969816537,-0.18330322812616,0.329875753439152
"CNAG_05752",0.0558088514113821,0.445794467288787,0.284791026325777,0.24634728481626,-0.0606219004700019,-0.0726908449579255,-0.481014976888492,-0.41841390752579
"CNAG_02194",-0.0633649635763893,0.415116185305182,0.330442940330161,0.386350425917707,-0.102937892315136,-0.313383661538303,-0.325297654038165,-0.326925380085053
"CNAG_01891",-0.0371238382876324,0.109926292792114,0.0597255246335795,0.0140869724761128,-0.0782971686548262,0.600382559568319,-0.60614033428471,-0.0625600082429525
"CNAG_01552",-0.274114729463292,-0.318822334720497,-0.288728423183183,-0.174211393851616,0.458155277284032,0.39792195822255,0.290989254761124,-0.0911896090491222
