"","x"
"178","CNAG_02394"
"179","CNAG_02397"
"180","CNAG_02446"
"181","CNAG_02452"
"182","CNAG_02473"
"183","CNAG_02489"
"184","CNAG_02533"
"185","CNAG_02534"
"186","CNAG_02547"
"187","CNAG_02552"
"188","CNAG_02553"
"189","CNAG_02562"
"190","CNAG_02601"
"191","CNAG_02683"
"192","CNAG_02688"
"193","CNAG_02745"
"194","CNAG_02748"
"195","CNAG_02757"
"196","CNAG_02764"
"197","CNAG_02765"
"198","CNAG_02772"
"199","CNAG_02775"
"200","CNAG_02786"
"201","CNAG_02803"
"202","CNAG_02814"
"203","CNAG_02840"
"204","CNAG_02866"
"205","CNAG_02886"
"206","CNAG_02891"
"207","CNAG_02898"
"208","CNAG_02903"
"209","CNAG_02925"
"210","CNAG_02939"
"211","CNAG_02947"
"212","CNAG_02968"
"213","CNAG_02975"
"214","CNAG_02984"
"215","CNAG_03003"
"216","CNAG_03004"
"217","CNAG_03010"
"218","CNAG_03026"
"219","CNAG_03046"
"220","CNAG_03048"
"221","CNAG_03072"
"222","CNAG_03077"
"223","CNAG_03085"
"224","CNAG_03087"
"225","CNAG_03104"
"226","CNAG_03106"
"227","CNAG_03115"
"228","CNAG_03124"
"229","CNAG_03129"
"230","CNAG_03130"
"231","CNAG_03133"
"232","CNAG_03134"
"233","CNAG_03136"
"234","CNAG_03139"
"235","CNAG_03168"
"236","CNAG_03170"
"237","CNAG_03186"
"238","CNAG_03194"
"239","CNAG_03242"
"240","CNAG_03243"
"241","CNAG_03247"
"242","CNAG_03248"
"243","CNAG_03280"
"244","CNAG_03295"
"245","CNAG_03335"
"246","CNAG_03346"
"247","CNAG_03358"
"248","CNAG_03367"
"249","CNAG_03383"
"250","CNAG_03391"
"251","CNAG_03393"
"252","CNAG_03394"
"253","CNAG_03420"
"254","CNAG_03436"
"255","CNAG_03441"
"256","CNAG_03451"
"257","CNAG_03467"
"258","CNAG_03497"
"259","CNAG_03509"
"260","CNAG_03522"
"261","CNAG_03559"
"262","CNAG_03575"
"263","CNAG_03582"
"264","CNAG_03621"
"265","CNAG_03623"
"266","CNAG_03646"
"267","CNAG_03664"
"268","CNAG_03666"
"269","CNAG_03677"
"270","CNAG_03693"
"271","CNAG_03696"
"272","CNAG_03726"
"273","CNAG_03729"
"274","CNAG_03806"
"275","CNAG_03836"
"276","CNAG_03842"
"277","CNAG_03850"
"278","CNAG_03859"
"279","CNAG_03876"
"280","CNAG_03884"
"281","CNAG_03909"
"282","CNAG_03916"
"283","CNAG_03930"
"284","CNAG_03960"
"285","CNAG_03961"
"286","CNAG_03988"
"287","CNAG_04001"
"288","CNAG_04003"
"289","CNAG_04005"
"290","CNAG_04009"
"291","CNAG_04025"
"292","CNAG_04038"
"293","CNAG_04056"
"294","CNAG_04098"
"295","CNAG_04101"
"296","CNAG_04110"
"297","CNAG_04120"
"298","CNAG_04142"
"299","CNAG_04149"
"300","CNAG_04174"
"301","CNAG_04178"
"302","CNAG_04188"
"303","CNAG_04219"
"304","CNAG_04221"
"305","CNAG_04236"
"306","CNAG_04253"
"307","CNAG_04271"
"308","CNAG_04276"
"309","CNAG_04291"
"310","CNAG_04345"
"311","CNAG_04346"
"312","CNAG_04392"
"313","CNAG_04394"
"314","CNAG_04399"
"315","CNAG_04438"
"316","CNAG_04455"
"317","CNAG_04461"
"318","CNAG_04466"
"319","CNAG_04471"
"320","CNAG_04488"
"321","CNAG_04495"
"322","CNAG_04498"
"323","CNAG_04501"
"324","CNAG_04512"
"325","CNAG_04518"
"326","CNAG_04530"
"327","CNAG_04531"
"328","CNAG_04534"
"329","CNAG_04574"
"330","CNAG_04579"
"331","CNAG_04582"
"332","CNAG_04614"
"333","CNAG_04615"
"334","CNAG_04618"
"335","CNAG_04620"
"336","CNAG_04621"
"337","CNAG_04622"
"338","CNAG_04631"
"339","CNAG_04635"
"340","CNAG_04646"
"341","CNAG_04657"
"342","CNAG_04676"
"343","CNAG_04677"
"344","CNAG_04683"
"345","CNAG_04697"
"346","CNAG_04704"
"347","CNAG_04705"
"348","CNAG_04740"
"349","CNAG_04747"
"350","CNAG_04758"
"351","CNAG_04797"
"352","CNAG_04807"
"353","CNAG_04815"
"354","CNAG_04818"
"355","CNAG_04836"
"356","CNAG_04837"
"357","CNAG_04907"
"358","CNAG_04925"
"359","CNAG_04927"
"360","CNAG_04937"
"361","CNAG_04960"
"362","CNAG_04961"
"363","CNAG_04975"
"364","CNAG_04978"
"365","CNAG_04983"
"366","CNAG_04990"
"367","CNAG_04994"
"368","CNAG_05002"
"369","CNAG_05008"
"370","CNAG_05013"
"371","CNAG_05015"
"372","CNAG_05018"
"373","CNAG_05031"
"374","CNAG_05042"
"375","CNAG_05057"
"376","CNAG_05075"
"377","CNAG_05076"
"378","CNAG_05090"
"379","CNAG_05102"
"380","CNAG_05106"
"381","CNAG_05111"
"382","CNAG_05113"
"383","CNAG_05117"
"384","CNAG_05138"
"385","CNAG_05139"
"386","CNAG_05169"
"387","CNAG_05173"
"388","CNAG_05200"
"389","CNAG_05240"
"390","CNAG_05242"
"391","CNAG_05247"
"392","CNAG_05270"
"393","CNAG_05290"
"394","CNAG_05294"
"395","CNAG_05297"
"396","CNAG_05300"
"397","CNAG_05310"
"398","CNAG_05311"
"399","CNAG_05324"
"400","CNAG_05353"
"401","CNAG_05364"
"402","CNAG_05369"
"403","CNAG_05375"
"404","CNAG_05413"
"405","CNAG_05414"
"406","CNAG_05431"
"407","CNAG_05437"
"408","CNAG_05444"
"409","CNAG_05449"
"410","CNAG_05476"
"411","CNAG_05536"
"412","CNAG_05550"
"413","CNAG_05591"
"414","CNAG_05604"
"415","CNAG_05631"
"416","CNAG_05639"
"417","CNAG_05644"
"418","CNAG_05653"
"419","CNAG_05658"
"420","CNAG_05662"
"421","CNAG_05678"
"422","CNAG_05721"
"423","CNAG_05736"
"424","CNAG_05741"
"425","CNAG_05785"
"426","CNAG_05804"
"427","CNAG_05811"
"428","CNAG_05822"
"429","CNAG_05828"
"430","CNAG_05833"
"431","CNAG_05844"
"432","CNAG_05880"
"433","CNAG_05881"
"434","CNAG_05890"
"435","CNAG_05906"
"436","CNAG_05913"
"437","CNAG_05914"
"438","CNAG_05928"
"439","CNAG_05929"
"440","CNAG_05990"
"441","CNAG_05999"
"442","CNAG_06003"
"443","CNAG_06028"
"444","CNAG_06035"
"445","CNAG_06055"
"446","CNAG_06056"
"447","CNAG_06137"
"448","CNAG_06152"
"449","CNAG_06174"
"450","CNAG_06192"
"451","CNAG_06215"
"452","CNAG_06224"
"453","CNAG_06253"
"454","CNAG_06325"
"455","CNAG_06326"
"456","CNAG_06328"
"457","CNAG_06330"
"458","CNAG_06347"
"459","CNAG_06355"
"460","CNAG_06385"
"461","CNAG_06425"
"462","CNAG_06431"
"463","CNAG_06448"
"464","CNAG_06474"
"465","CNAG_06484"
"466","CNAG_06485"
"467","CNAG_06494"
"468","CNAG_06498"
"469","CNAG_06505"
"470","CNAG_06511"
"471","CNAG_06512"
"472","CNAG_06515"
"473","CNAG_06519"
"474","CNAG_06527"
"475","CNAG_06529"
"476","CNAG_06532"
"477","CNAG_06540"
"478","CNAG_06541"
"479","CNAG_06545"
"480","CNAG_06556"
"481","CNAG_06557"
"482","CNAG_06561"
"483","CNAG_06563"
"484","CNAG_06567"
"485","CNAG_06568"
"486","CNAG_06574"
"487","CNAG_06578"
"488","CNAG_06583"
"489","CNAG_06589"
"490","CNAG_06601"
"491","CNAG_06628"
"492","CNAG_06659"
"493","CNAG_06666"
"494","CNAG_06667"
"495","CNAG_06678"
"496","CNAG_06680"
"497","CNAG_06690"
"498","CNAG_06692"
"499","CNAG_06698"
"500","CNAG_06713"
"501","CNAG_06745"
"502","CNAG_06753"
"503","CNAG_06781"
"504","CNAG_06815"
"505","CNAG_06816"
"506","CNAG_06846"
"507","CNAG_06864"
"508","CNAG_06870"
"509","CNAG_06875"
"510","CNAG_06890"
"511","CNAG_06905"
"512","CNAG_06906"
"513","CNAG_06914"
"514","CNAG_06924"
"515","CNAG_06932"
"516","CNAG_06942"
"517","CNAG_06949"
"518","CNAG_06963"
"519","CNAG_06986"
"520","CNAG_07009"
"521","CNAG_07334"
"522","CNAG_07341"
"523","CNAG_07356"
"524","CNAG_07390"
"525","CNAG_07403"
"526","CNAG_07405"
"527","CNAG_07417"
"528","CNAG_07420"
"529","CNAG_07426"
"530","CNAG_07437"
"531","CNAG_07449"
"532","CNAG_07453"
"533","CNAG_07457"
"534","CNAG_07488"
"535","CNAG_07491"
"536","CNAG_07499"
"537","CNAG_07510"
"538","CNAG_07516"
"539","CNAG_07518"
"540","CNAG_07549"
"541","CNAG_07552"
"542","CNAG_07561"
"543","CNAG_07571"
"544","CNAG_07589"
"545","CNAG_07612"
"546","CNAG_07630"
"547","CNAG_07631"
"548","CNAG_07637"
"549","CNAG_07671"
"550","CNAG_07685"
"551","CNAG_07690"
"552","CNAG_07701"
"553","CNAG_07724"
"554","CNAG_07740"
"555","CNAG_07741"
"556","CNAG_07780"
"557","CNAG_07801"
"558","CNAG_07802"
"559","CNAG_07818"
"560","CNAG_07826"
"561","CNAG_07830"
"562","CNAG_07862"
"563","CNAG_07866"
"564","CNAG_07873"
"565","CNAG_07881"
"566","CNAG_07887"
"567","CNAG_07897"
"568","CNAG_07902"
"569","CNAG_07912"
"570","CNAG_07913"
"571","CNAG_07944"
"572","CNAG_07960"
"573","CNAG_07961"
"574","CNAG_07976"
"575","CNAG_07977"
"576","CNAG_07984"
"577","CNAG_07989"
"578","CNAG_08008"
"579","CNAG_08022"
"580","CNAG_08026"
