gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_00002	397.1038282259013	0.7677537746992121	0.16617639333229278	4.620113358483969	3.835304384328392e-6	3.9666766126969684e-4	5.416200163086992
CNAG_00003	242.31331237104789	0.10061920907008169	0.1855368871563291	0.54231377173695	0.5876023699848189	0.8319784590035324	0.23091646123226897
CNAG_00004	246.86313393304243	-0.22916491427305175	0.1651998413490728	-1.3871981498385255	0.16538134947587602	0.4940581505196521	0.7815134686432926
CNAG_00005	377.1573064098851	-0.056736862531585004	0.20109430405904355	-0.28214057477692867	0.7778357222952008	0.9155182543046104	0.10911211565058122
CNAG_00006	968.6086948987656	0.039200299322991315	0.17466271788708604	0.22443426849874784	0.8224194083064287	0.9351860222887467	0.08490664929611579
CNAG_00007	101.79858374493114	-0.2146956664917236	0.19006787402094888	-1.129573672550577	0.2586559098206298	0.5996100888567798	0.5872775942965873
CNAG_00008	327.632875106793	-0.14223792953985384	0.18818790959102938	-0.7558292658065324	0.44975156769120156	0.7533686146753238	0.34702731416706567
CNAG_00009	508.2332435630813	-0.10519658628486835	0.16809837178740422	-0.6258037193716045	0.5314436919649099	0.8043912968124279	0.2745427434913558
CNAG_00010	388.6733507075805	-0.21411103246086102	0.20528028757455902	-1.0430179877017887	0.2969399619300245	0.6308264100635174	0.5273313514850727
CNAG_00011	194.04724063297897	0.06479940655821798	0.16832216204393502	0.38497251800570503	0.7002577767579534	0.8789596358046461	0.1547420593922025
CNAG_00012	163.5880972412924	0.06692437610038053	0.19808191033650946	0.337862129796137	0.7354670871265845	0.8965615268588267	0.1334367576055683
CNAG_00013	129.53551970037944	-0.04357032589635658	0.22476564959218726	-0.1938477964733943	0.8462950606002922	0.9449108742518451	0.07247819387659254
CNAG_00014	67.72153336906948	0.3010637407668332	0.2311168023271493	1.3026475692609876	0.19269510960333042	0.5279222944799067	0.7151293071361324
CNAG_00015	386.3787017318288	-0.2453917487205841	0.21999410005970568	-1.1154469535955083	0.2646589382106607	0.6052571049369476	0.5773134341872878
CNAG_00016	1004.579662710514	-0.10746565782018541	0.19126669895454604	-0.5618628773727323	0.5742094480163669	0.8252278923778402	0.2409296659189002
CNAG_00017	109.8172046865959	-0.5242242911456333	0.24829958123439141	-2.1112572503727773	0.03475020636227816	0.23032003539044996	1.4590426120312034
CNAG_00018	400.45638102775496	-0.1785085205802202	0.19435637256258334	-0.9184598283379668	0.35837818091371587	0.6856448809669522	0.44565843929235577
CNAG_00019	523.4569332295475	0.47466201772645034	0.20993776703015915	2.26096535388157	0.02376140256318364	0.18464849223901822	1.624127927854421
CNAG_00020	1057.8559886778246	0.20588322179145183	0.22795435922757762	0.9031773837933447	0.36643175900969716	0.6908122892450093	0.4360068926326572
CNAG_00021	14.551389354921376	0.05575676637244628	0.3921105726711316	0.14219653908493365	0.88692476542295	0.9580495639783683	0.052113218214979565
CNAG_00022	177.13328929568755	0.14667640057974987	0.17235890960370845	0.8509940154355328	0.39477267720274206	0.7142355500225361	0.40365291312171775
CNAG_00023	38.7798755399622	0.3941471593380368	0.2687709318754007	1.4664798629368119	0.14251760322361479	0.4620769718986339	0.8461314899662022
CNAG_00024	1736.4686983944146	-0.5656861088880812	0.44146520848243315	-1.2813832166586037	0.20005909627178656	0.5389642218892282	0.6988416973675543
CNAG_00025	297.3352813459777	-0.06505810902266936	0.29790187827460934	-0.2183877100724355	0.8271270403962944	0.9361589318239016	0.08242778100875785
CNAG_00026	26.605341680230858	-0.3068332090083344	0.3220479317284904	-0.952756340838782	0.34071353976426	0.6707433039408606	0.46761060747097194
CNAG_00027	195.23367437452174	-0.1866439241841377	0.20725601417990988	-0.9005476869883268	0.36782885967165985	0.6912462625718715	0.4343541992294023
CNAG_00028	388.66022816553755	0.33402655335980247	0.17562282934557316	1.9019540603262814	0.05717716071940446	0.2926786842175023	1.2427774144644013
CNAG_00029	49.99850886592054	0.7075716877572774	0.28668303084118174	2.4681324377000253	0.013582005857306323	0.13633834086652327	1.8670360865776179
CNAG_00030	82.98906953866441	0.5115662206287767	0.24538917188634007	2.084713912583417	0.037095277021125576	0.23747851181136484	1.4306813813346866
CNAG_00031	116.03883955722827	-0.0036324631254852336	0.2165710403818458	-0.01677261705480419	0.986618015248836	0.9942234411802237	0.005850958758604626
CNAG_00032	57.91756363482411	0.4660212493445182	0.23152819934322713	2.012805570407727	0.04413508768032769	0.25782660810766966	1.3552160062909928
CNAG_00034	829.6061726671276	-0.13646444864060775	0.13069842599904707	-1.044117001390688	0.29643126088603167	0.6304525998643732	0.528075998687278
CNAG_00035	35.44116529291362	-0.16431063478222757	0.2761789752686799	-0.5949425897549894	0.5518818471279454	0.8166219272235076	0.25815389080848256
CNAG_00036	692.1237161315103	-0.4338515727093615	0.18695627861479688	-2.3206044532115744	0.020308201634591325	0.16982451153993264	1.692328533254647
CNAG_00038	142.58568447950933	0.361471421719379	0.19616418112480533	1.8426983950214664	0.06537305849577069	0.30958546892488414	1.1846011959769687
CNAG_00039	56.07131741422443	-0.5592899537435695	0.3094770544823166	-1.8072097612507394	0.07072957954321178	0.3217948562993957	1.1503989236029162
