"","x"
"158","CNAG_00704"
"159","CNAG_00709"
"160","CNAG_00721"
"161","CNAG_00735"
"162","CNAG_00739"
"163","CNAG_00746"
"164","CNAG_00751"
"165","CNAG_00755"
"166","CNAG_00757"
"167","CNAG_00769"
"168","CNAG_00780"
"169","CNAG_00782"
"170","CNAG_00792"
"171","CNAG_00794"
"172","CNAG_00799"
"173","CNAG_00805"
"174","CNAG_00839"
"175","CNAG_00879"
"176","CNAG_00883"
"177","CNAG_00890"
"178","CNAG_00896"
"179","CNAG_00907"
"180","CNAG_00908"
"181","CNAG_00914"
"182","CNAG_00915"
"183","CNAG_00919"
"184","CNAG_00936"
"185","CNAG_00960"
"186","CNAG_00964"
"187","CNAG_00979"
"188","CNAG_00983"
"189","CNAG_00985"
"190","CNAG_01001"
"191","CNAG_01004"
"192","CNAG_01009"
"193","CNAG_01015"
"194","CNAG_01019"
"195","CNAG_01026"
"196","CNAG_01037"
"197","CNAG_01041"
"198","CNAG_01043"
"199","CNAG_01051"
"200","CNAG_01054"
"201","CNAG_01063"
"202","CNAG_01079"
"203","CNAG_01080"
"204","CNAG_01081"
"205","CNAG_01084"
"206","CNAG_01087"
"207","CNAG_01088"
"208","CNAG_01093"
"209","CNAG_01101"
"210","CNAG_01105"
"211","CNAG_01109"
"212","CNAG_01127"
"213","CNAG_01133"
"214","CNAG_01138"
"215","CNAG_01147"
"216","CNAG_01149"
"217","CNAG_01157"
"218","CNAG_01165"
"219","CNAG_01167"
"220","CNAG_01173"
"221","CNAG_01174"
"222","CNAG_01178"
"223","CNAG_01182"
"224","CNAG_01183"
"225","CNAG_01186"
"226","CNAG_01193"
"227","CNAG_01194"
"228","CNAG_01199"
"229","CNAG_01209"
"230","CNAG_01234"
"231","CNAG_01239"
"232","CNAG_01243"
"233","CNAG_01251"
"234","CNAG_01255"
"235","CNAG_01261"
"236","CNAG_01263"
"237","CNAG_01270"
"238","CNAG_01274"
"239","CNAG_01277"
"240","CNAG_01278"
"241","CNAG_01279"
"242","CNAG_01282"
"243","CNAG_01283"
"244","CNAG_01285"
"245","CNAG_01291"
"246","CNAG_01298"
"247","CNAG_01302"
"248","CNAG_01313"
"249","CNAG_01314"
"250","CNAG_01318"
"251","CNAG_01321"
"252","CNAG_01322"
"253","CNAG_01333"
"254","CNAG_01334"
"255","CNAG_01335"
"256","CNAG_01347"
"257","CNAG_01352"
"258","CNAG_01358"
"259","CNAG_01369"
"260","CNAG_01370"
"261","CNAG_01373"
"262","CNAG_01376"
"263","CNAG_01377"
"264","CNAG_01385"
"265","CNAG_01389"
"266","CNAG_01408"
"267","CNAG_01412"
"268","CNAG_01421"
"269","CNAG_01424"
"270","CNAG_01438"
"271","CNAG_01440"
"272","CNAG_01441"
"273","CNAG_01451"
"274","CNAG_01467"
"275","CNAG_01468"
"276","CNAG_01476"
"277","CNAG_01489"
"278","CNAG_01502"
"279","CNAG_01504"
"280","CNAG_01506"
"281","CNAG_01507"
"282","CNAG_01508"
"283","CNAG_01511"
"284","CNAG_01519"
"285","CNAG_01521"
"286","CNAG_01522"
"287","CNAG_01526"
"288","CNAG_01540"
"289","CNAG_01542"
"290","CNAG_01551"
"291","CNAG_01553"
"292","CNAG_01561"
"293","CNAG_01567"
"294","CNAG_01577"
"295","CNAG_01592"
"296","CNAG_01594"
"297","CNAG_01612"
"298","CNAG_01616"
"299","CNAG_01632"
"300","CNAG_01635"
"301","CNAG_01637"
"302","CNAG_01640"
"303","CNAG_01642"
"304","CNAG_01643"
"305","CNAG_01657"
"306","CNAG_01663"
"307","CNAG_01664"
"308","CNAG_01671"
"309","CNAG_01672"
"310","CNAG_01681"
"311","CNAG_01689"
"312","CNAG_01690"
"313","CNAG_01694"
"314","CNAG_01702"
"315","CNAG_01704"
"316","CNAG_01722"
"317","CNAG_01730"
"318","CNAG_01734"
"319","CNAG_01739"
"320","CNAG_01740"
"321","CNAG_01742"
"322","CNAG_01760"
"323","CNAG_01772"
"324","CNAG_01777"
"325","CNAG_01778"
"326","CNAG_01779"
"327","CNAG_01793"
"328","CNAG_01795"
"329","CNAG_01796"
"330","CNAG_01798"
"331","CNAG_01799"
"332","CNAG_01802"
"333","CNAG_01803"
"334","CNAG_01813"
"335","CNAG_01814"
"336","CNAG_01815"
"337","CNAG_01816"
"338","CNAG_01824"
"339","CNAG_01839"
"340","CNAG_01840"
"341","CNAG_01845"
"342","CNAG_01850"
"343","CNAG_01858"
"344","CNAG_01861"
"345","CNAG_01865"
"346","CNAG_01866"
"347","CNAG_01874"
"348","CNAG_01879"
"349","CNAG_01889"
"350","CNAG_01891"
"351","CNAG_01900"
"352","CNAG_01909"
"353","CNAG_01911"
"354","CNAG_01919"
"355","CNAG_01920"
"356","CNAG_01923"
"357","CNAG_01929"
"358","CNAG_01938"
"359","CNAG_01941"
"360","CNAG_01948"
"361","CNAG_01952"
"362","CNAG_01953"
"363","CNAG_01958"
"364","CNAG_01960"
"365","CNAG_01961"
"366","CNAG_01973"
"367","CNAG_01980"
"368","CNAG_01981"
"369","CNAG_01982"
"370","CNAG_01983"
"371","CNAG_01985"
"372","CNAG_01996"
"373","CNAG_02001"
"374","CNAG_02009"
"375","CNAG_02026"
"376","CNAG_02036"
"377","CNAG_02040"
"378","CNAG_02043"
"379","CNAG_02044"
"380","CNAG_02048"
"381","CNAG_02053"
"382","CNAG_02060"
"383","CNAG_02063"
"384","CNAG_02071"
"385","CNAG_02076"
"386","CNAG_02078"
"387","CNAG_02081"
"388","CNAG_02082"
"389","CNAG_02085"
"390","CNAG_02089"
"391","CNAG_02095"
"392","CNAG_02103"
"393","CNAG_02107"
"394","CNAG_02118"
"395","CNAG_02123"
"396","CNAG_02124"
"397","CNAG_02125"
"398","CNAG_02137"
"399","CNAG_02152"
"400","CNAG_02156"
"401","CNAG_02161"
"402","CNAG_02164"
"403","CNAG_02165"
"404","CNAG_02170"
"405","CNAG_02173"
"406","CNAG_02175"
"407","CNAG_02176"
"408","CNAG_02178"
"409","CNAG_02179"
"410","CNAG_02186"
"411","CNAG_02187"
"412","CNAG_02189"
"413","CNAG_02192"
"414","CNAG_02194"
"415","CNAG_02196"
"416","CNAG_02199"
"417","CNAG_02200"
"418","CNAG_02203"
"419","CNAG_02207"
"420","CNAG_02210"
"421","CNAG_02213"
"422","CNAG_02214"
"423","CNAG_02217"
"424","CNAG_02220"
"425","CNAG_02221"
"426","CNAG_02225"
"427","CNAG_02233"
"428","CNAG_02236"
"429","CNAG_02240"
"430","CNAG_02254"
"431","CNAG_02260"
"432","CNAG_02261"
"433","CNAG_02264"
"434","CNAG_02286"
"435","CNAG_02297"
"436","CNAG_02298"
"437","CNAG_02300"
"438","CNAG_02307"
"439","CNAG_02321"
"440","CNAG_02323"
"441","CNAG_02337"
"442","CNAG_02339"
"443","CNAG_02344"
"444","CNAG_02368"
"445","CNAG_02373"
"446","CNAG_02381"
"447","CNAG_02385"
"448","CNAG_02386"
"449","CNAG_02389"
"450","CNAG_02402"
"451","CNAG_02404"
"452","CNAG_02405"
"453","CNAG_02408"
"454","CNAG_02413"
"455","CNAG_02423"
"456","CNAG_02428"
"457","CNAG_02434"
"458","CNAG_02440"
"459","CNAG_02448"
"460","CNAG_02452"
"461","CNAG_02455"
"462","CNAG_02458"
"463","CNAG_02472"
"464","CNAG_02475"
"465","CNAG_02479"
"466","CNAG_02490"
"467","CNAG_02493"
"468","CNAG_02496"
"469","CNAG_02498"
"470","CNAG_02499"
"471","CNAG_02500"
"472","CNAG_02503"
"473","CNAG_02509"
"474","CNAG_02510"
"475","CNAG_02511"
"476","CNAG_02512"
"477","CNAG_02516"
"478","CNAG_02523"
"479","CNAG_02531"
"480","CNAG_02543"
"481","CNAG_02544"
"482","CNAG_02557"
"483","CNAG_02561"
"484","CNAG_02566"
"485","CNAG_02575"
"486","CNAG_02586"
"487","CNAG_02588"
"488","CNAG_02593"
"489","CNAG_02600"
"490","CNAG_02603"
"491","CNAG_02658"
"492","CNAG_02659"
"493","CNAG_02662"
"494","CNAG_02664"
"495","CNAG_02665"
"496","CNAG_02666"
"497","CNAG_02675"
"498","CNAG_02678"
"499","CNAG_02682"
"500","CNAG_02684"
"501","CNAG_02689"
"502","CNAG_02724"
"503","CNAG_02727"
"504","CNAG_02729"
"505","CNAG_02730"
"506","CNAG_02742"
"507","CNAG_02749"
"508","CNAG_02774"
"509","CNAG_02777"
"510","CNAG_02789"
"511","CNAG_02796"
"512","CNAG_02797"
"513","CNAG_02798"
"514","CNAG_02817"
"515","CNAG_02821"
"516","CNAG_02822"
"517","CNAG_02823"
"518","CNAG_02828"
"519","CNAG_02839"
"520","CNAG_02848"
"521","CNAG_02850"
"522","CNAG_02851"
"523","CNAG_02854"
"524","CNAG_02855"
"525","CNAG_02856"
"526","CNAG_02865"
"527","CNAG_02872"
"528","CNAG_02873"
"529","CNAG_02876"
"530","CNAG_02882"
"531","CNAG_02883"
"532","CNAG_02884"
"533","CNAG_02885"
"534","CNAG_02892"
"535","CNAG_02895"
"536","CNAG_02912"
"537","CNAG_02921"
"538","CNAG_02924"
"539","CNAG_02930"
"540","CNAG_02934"
"541","CNAG_02936"
"542","CNAG_02938"
"543","CNAG_02940"
"544","CNAG_02959"
"545","CNAG_02962"
"546","CNAG_02964"
"547","CNAG_02965"
"548","CNAG_02979"
"549","CNAG_02983"
"550","CNAG_03007"
"551","CNAG_03012"
"552","CNAG_03016"
"553","CNAG_03019"
"554","CNAG_03023"
"555","CNAG_03024"
"556","CNAG_03037"
"557","CNAG_03041"
"558","CNAG_03044"
"559","CNAG_03047"
"560","CNAG_03052"
"561","CNAG_03075"
"562","CNAG_03076"
"563","CNAG_03078"
"564","CNAG_03101"
"565","CNAG_03113"
"566","CNAG_03117"
"567","CNAG_03120"
"568","CNAG_03140"
"569","CNAG_03152"
"570","CNAG_03154"
"571","CNAG_03161"
"572","CNAG_03162"
"573","CNAG_03167"
"574","CNAG_03171"
"575","CNAG_03172"
"576","CNAG_03173"
"577","CNAG_03179"
"578","CNAG_03190"
"579","CNAG_03202"
"580","CNAG_03216"
"581","CNAG_03222"
"582","CNAG_03223"
"583","CNAG_03233"
"584","CNAG_03234"
"585","CNAG_03237"
"586","CNAG_03240"
"587","CNAG_03241"
"588","CNAG_03244"
"589","CNAG_03250"
"590","CNAG_03251"
"591","CNAG_03265"
"592","CNAG_03268"
"593","CNAG_03272"
"594","CNAG_03274"
"595","CNAG_03275"
"596","CNAG_03277"
"597","CNAG_03279"
"598","CNAG_03286"
"599","CNAG_03287"
"600","CNAG_03294"
"601","CNAG_03297"
"602","CNAG_03306"
"603","CNAG_03308"
"604","CNAG_03315"
"605","CNAG_03320"
"606","CNAG_03322"
"607","CNAG_03324"
"608","CNAG_03325"
"609","CNAG_03326"
"610","CNAG_03328"
"611","CNAG_03329"
"612","CNAG_03345"
"613","CNAG_03365"
"614","CNAG_03366"
"615","CNAG_03368"
"616","CNAG_03381"
"617","CNAG_03382"
"618","CNAG_03384"
"619","CNAG_03386"
"620","CNAG_03387"
"621","CNAG_03392"
"622","CNAG_03396"
"623","CNAG_03397"
"624","CNAG_03405"
"625","CNAG_03406"
"626","CNAG_03412"
"627","CNAG_03413"
"628","CNAG_03418"
"629","CNAG_03420"
"630","CNAG_03425"
"631","CNAG_03426"
"632","CNAG_03438"
"633","CNAG_03442"
"634","CNAG_03444"
"635","CNAG_03447"
"636","CNAG_03452"
"637","CNAG_03461"
"638","CNAG_03463"
"639","CNAG_03485"
"640","CNAG_03486"
"641","CNAG_03500"
"642","CNAG_03503"
"643","CNAG_03504"
"644","CNAG_03516"
"645","CNAG_03518"
"646","CNAG_03519"
"647","CNAG_03524"
"648","CNAG_03542"
"649","CNAG_03543"
"650","CNAG_03551"
"651","CNAG_03552"
"652","CNAG_03556"
"653","CNAG_03558"
"654","CNAG_03561"
"655","CNAG_03573"
"656","CNAG_03586"
"657","CNAG_03587"
"658","CNAG_03598"
"659","CNAG_03600"
"660","CNAG_03607"
"661","CNAG_03609"
"662","CNAG_03610"
"663","CNAG_03620"
"664","CNAG_03622"
"665","CNAG_03626"
"666","CNAG_03635"
"667","CNAG_03637"
"668","CNAG_03639"
"669","CNAG_03644"
"670","CNAG_03651"
"671","CNAG_03654"
"672","CNAG_03655"
"673","CNAG_03656"
"674","CNAG_03657"
"675","CNAG_03658"
"676","CNAG_03659"
"677","CNAG_03669"
"678","CNAG_03670"
"679","CNAG_03672"
"680","CNAG_03673"
"681","CNAG_03683"
"682","CNAG_03695"
"683","CNAG_03697"
"684","CNAG_03698"
"685","CNAG_03699"
"686","CNAG_03705"
"687","CNAG_03706"
"688","CNAG_03714"
"689","CNAG_03715"
"690","CNAG_03716"
"691","CNAG_03719"
"692","CNAG_03720"
"693","CNAG_03727"
"694","CNAG_03733"
"695","CNAG_03735"
"696","CNAG_03746"
"697","CNAG_03752"
"698","CNAG_03763"
"699","CNAG_03767"
"700","CNAG_03768"
"701","CNAG_03772"
"702","CNAG_03775"
"703","CNAG_03781"
"704","CNAG_03784"
"705","CNAG_03787"
"706","CNAG_03790"
"707","CNAG_03805"
"708","CNAG_03807"
"709","CNAG_03808"
"710","CNAG_03809"
"711","CNAG_03819"
"712","CNAG_03827"
"713","CNAG_03829"
"714","CNAG_03830"
"715","CNAG_03832"
"716","CNAG_03835"
"717","CNAG_03837"
"718","CNAG_03839"
"719","CNAG_03841"
"720","CNAG_03844"
"721","CNAG_03847"
"722","CNAG_03848"
"723","CNAG_03857"
"724","CNAG_03858"
"725","CNAG_03868"
"726","CNAG_03869"
"727","CNAG_03888"
"728","CNAG_03894"
"729","CNAG_03899"
"730","CNAG_03907"
"731","CNAG_03911"
"732","CNAG_03918"
"733","CNAG_03934"
"734","CNAG_03952"
"735","CNAG_03957"
"736","CNAG_03967"
"737","CNAG_03987"
"738","CNAG_03996"
"739","CNAG_03998"
"740","CNAG_04018"
"741","CNAG_04022"
"742","CNAG_04032"
"743","CNAG_04034"
"744","CNAG_04036"
"745","CNAG_04039"
"746","CNAG_04041"
"747","CNAG_04042"
"748","CNAG_04054"
"749","CNAG_04064"
"750","CNAG_04069"
"751","CNAG_04096"
"752","CNAG_04108"
"753","CNAG_04113"
"754","CNAG_04119"
"755","CNAG_04137"
"756","CNAG_04154"
"757","CNAG_04159"
"758","CNAG_04168"
"759","CNAG_04176"
"760","CNAG_04179"
"761","CNAG_04185"
"762","CNAG_04186"
"763","CNAG_04187"
"764","CNAG_04198"
"765","CNAG_04199"
"766","CNAG_04207"
"767","CNAG_04209"
"768","CNAG_04210"
"769","CNAG_04213"
"770","CNAG_04224"
"771","CNAG_04227"
"772","CNAG_04228"
"773","CNAG_04230"
"774","CNAG_04231"
"775","CNAG_04233"
"776","CNAG_04241"
"777","CNAG_04244"
"778","CNAG_04245"
"779","CNAG_04254"
"780","CNAG_04255"
"781","CNAG_04262"
"782","CNAG_04268"
"783","CNAG_04269"
"784","CNAG_04272"
"785","CNAG_04277"
"786","CNAG_04280"
"787","CNAG_04283"
"788","CNAG_04295"
"789","CNAG_04297"
"790","CNAG_04300"
"791","CNAG_04301"
"792","CNAG_04306"
"793","CNAG_04307"
"794","CNAG_04312"
"795","CNAG_04313"
"796","CNAG_04317"
"797","CNAG_04320"
"798","CNAG_04333"
"799","CNAG_04337"
"800","CNAG_04343"
"801","CNAG_04349"
"802","CNAG_04351"
"803","CNAG_04357"
"804","CNAG_04359"
"805","CNAG_04371"
"806","CNAG_04373"
"807","CNAG_04380"
"808","CNAG_04396"
"809","CNAG_04397"
"810","CNAG_04398"
"811","CNAG_04414"
"812","CNAG_04416"
"813","CNAG_04433"
"814","CNAG_04434"
"815","CNAG_04439"
"816","CNAG_04440"
"817","CNAG_04444"
"818","CNAG_04449"
"819","CNAG_04450"
"820","CNAG_04454"
"821","CNAG_04456"
"822","CNAG_04457"
"823","CNAG_04458"
"824","CNAG_04468"
"825","CNAG_04469"
"826","CNAG_04470"
"827","CNAG_04472"
"828","CNAG_04484"
"829","CNAG_04496"
"830","CNAG_04497"
"831","CNAG_04499"
"832","CNAG_04505"
"833","CNAG_04510"
"834","CNAG_04514"
"835","CNAG_04519"
"836","CNAG_04527"
"837","CNAG_04528"
"838","CNAG_04537"
"839","CNAG_04539"
"840","CNAG_04540"
"841","CNAG_04546"
"842","CNAG_04570"
"843","CNAG_04584"
"844","CNAG_04597"
"845","CNAG_04600"
"846","CNAG_04602"
"847","CNAG_04604"
"848","CNAG_04608"
"849","CNAG_04609"
"850","CNAG_04611"
"851","CNAG_04623"
"852","CNAG_04625"
"853","CNAG_04630"
"854","CNAG_04634"
"855","CNAG_04640"
"856","CNAG_04641"
"857","CNAG_04642"
"858","CNAG_04652"
"859","CNAG_04655"
"860","CNAG_04675"
"861","CNAG_04681"
"862","CNAG_04711"
"863","CNAG_04713"
"864","CNAG_04715"
"865","CNAG_04716"
"866","CNAG_04719"
"867","CNAG_04724"
"868","CNAG_04735"
"869","CNAG_04736"
"870","CNAG_04737"
"871","CNAG_04738"
"872","CNAG_04741"
"873","CNAG_04743"
"874","CNAG_04752"
"875","CNAG_04753"
"876","CNAG_04755"
"877","CNAG_04756"
"878","CNAG_04768"
"879","CNAG_04781"
"880","CNAG_04786"
"881","CNAG_04787"
"882","CNAG_04788"
"883","CNAG_04792"
"884","CNAG_04794"
"885","CNAG_04801"
"886","CNAG_04804"
"887","CNAG_04806"
"888","CNAG_04814"
"889","CNAG_04828"
"890","CNAG_04835"
"891","CNAG_04841"
"892","CNAG_04842"
"893","CNAG_04846"
"894","CNAG_04847"
"895","CNAG_04851"
"896","CNAG_04853"
"897","CNAG_04857"
"898","CNAG_04861"
"899","CNAG_04862"
"900","CNAG_04863"
"901","CNAG_04866"
"902","CNAG_04869"
"903","CNAG_04870"
"904","CNAG_04871"
"905","CNAG_04874"
"906","CNAG_04877"
"907","CNAG_04888"
"908","CNAG_04891"
"909","CNAG_04892"
"910","CNAG_04895"
"911","CNAG_04904"
"912","CNAG_04911"
"913","CNAG_04949"
"914","CNAG_04952"
"915","CNAG_04963"
"916","CNAG_04969"
"917","CNAG_04987"
"918","CNAG_04991"
"919","CNAG_05005"
"920","CNAG_05012"
"921","CNAG_05029"
"922","CNAG_05034"
"923","CNAG_05036"
"924","CNAG_05038"
"925","CNAG_05039"
"926","CNAG_05040"
"927","CNAG_05060"
"928","CNAG_05066"
"929","CNAG_05067"
"930","CNAG_05068"
"931","CNAG_05074"
"932","CNAG_05080"
"933","CNAG_05100"
"934","CNAG_05112"
"935","CNAG_05119"
"936","CNAG_05124"
"937","CNAG_05134"
"938","CNAG_05137"
"939","CNAG_05147"
"940","CNAG_05153"
"941","CNAG_05154"
"942","CNAG_05158"
"943","CNAG_05159"
"944","CNAG_05160"
"945","CNAG_05161"
"946","CNAG_05177"
"947","CNAG_05180"
"948","CNAG_05181"
"949","CNAG_05182"
"950","CNAG_05190"
"951","CNAG_05193"
"952","CNAG_05194"
"953","CNAG_05201"
"954","CNAG_05216"
"955","CNAG_05218"
"956","CNAG_05221"
"957","CNAG_05229"
"958","CNAG_05235"
"959","CNAG_05238"
"960","CNAG_05250"
"961","CNAG_05251"
"962","CNAG_05253"
"963","CNAG_05261"
"964","CNAG_05262"
"965","CNAG_05263"
"966","CNAG_05264"
"967","CNAG_05265"
"968","CNAG_05271"
"969","CNAG_05277"
"970","CNAG_05281"
"971","CNAG_05282"
"972","CNAG_05302"
"973","CNAG_05304"
"974","CNAG_05312"
"975","CNAG_05313"
"976","CNAG_05314"
"977","CNAG_05320"
"978","CNAG_05321"
"979","CNAG_05327"
"980","CNAG_05330"
"981","CNAG_05340"
"982","CNAG_05345"
"983","CNAG_05346"
"984","CNAG_05348"
"985","CNAG_05351"
"986","CNAG_05352"
"987","CNAG_05355"
"988","CNAG_05357"
"989","CNAG_05372"
"990","CNAG_05376"
"991","CNAG_05379"
"992","CNAG_05384"
"993","CNAG_05395"
"994","CNAG_05396"
"995","CNAG_05397"
"996","CNAG_05404"
"997","CNAG_05408"
"998","CNAG_05415"
"999","CNAG_05416"
"1000","CNAG_05420"
"1001","CNAG_05423"
"1002","CNAG_05424"
"1003","CNAG_05425"
"1004","CNAG_05429"
"1005","CNAG_05430"
"1006","CNAG_05432"
"1007","CNAG_05442"
"1008","CNAG_05447"
"1009","CNAG_05452"
"1010","CNAG_05466"
"1011","CNAG_05469"
"1012","CNAG_05472"
"1013","CNAG_05479"
"1014","CNAG_05502"
"1015","CNAG_05503"
"1016","CNAG_05508"
"1017","CNAG_05510"
"1018","CNAG_05513"
"1019","CNAG_05515"
"1020","CNAG_05516"
"1021","CNAG_05517"
"1022","CNAG_05518"
"1023","CNAG_05522"
"1024","CNAG_05523"
"1025","CNAG_05534"
"1026","CNAG_05539"
"1027","CNAG_05540"
"1028","CNAG_05545"
"1029","CNAG_05558"
"1030","CNAG_05574"
"1031","CNAG_05582"
"1032","CNAG_05585"
"1033","CNAG_05586"
"1034","CNAG_05588"
"1035","CNAG_05596"
"1036","CNAG_05601"
"1037","CNAG_05602"
"1038","CNAG_05615"
"1039","CNAG_05620"
"1040","CNAG_05622"
"1041","CNAG_05632"
"1042","CNAG_05634"
"1043","CNAG_05636"
"1044","CNAG_05638"
"1045","CNAG_05640"
"1046","CNAG_05650"
"1047","CNAG_05657"
"1048","CNAG_05663"
"1049","CNAG_05668"
"1050","CNAG_05673"
"1051","CNAG_05695"
"1052","CNAG_05696"
"1053","CNAG_05713"
"1054","CNAG_05714"
"1055","CNAG_05715"
"1056","CNAG_05717"
"1057","CNAG_05724"
"1058","CNAG_05731"
"1059","CNAG_05733"
"1060","CNAG_05734"
"1061","CNAG_05740"
"1062","CNAG_05742"
"1063","CNAG_05747"
"1064","CNAG_05748"
"1065","CNAG_05752"
"1066","CNAG_05758"
"1067","CNAG_05760"
"1068","CNAG_05767"
"1069","CNAG_05771"
"1070","CNAG_05773"
"1071","CNAG_05778"
"1072","CNAG_05783"
"1073","CNAG_05797"
"1074","CNAG_05803"
"1075","CNAG_05812"
"1076","CNAG_05813"
"1077","CNAG_05817"
"1078","CNAG_05820"
"1079","CNAG_05829"
"1080","CNAG_05835"
"1081","CNAG_05842"
"1082","CNAG_05843"
"1083","CNAG_05847"
"1084","CNAG_05848"
"1085","CNAG_05852"
"1086","CNAG_05853"
"1087","CNAG_05860"
"1088","CNAG_05862"
"1089","CNAG_05863"
"1090","CNAG_05866"
"1091","CNAG_05867"
"1092","CNAG_05870"
"1093","CNAG_05887"
"1094","CNAG_05888"
"1095","CNAG_05892"
"1096","CNAG_05893"
"1097","CNAG_05903"
"1098","CNAG_05908"
"1099","CNAG_05915"
"1100","CNAG_05916"
"1101","CNAG_05919"
"1102","CNAG_05921"
"1103","CNAG_05925"
"1104","CNAG_05930"
"1105","CNAG_05933"
"1106","CNAG_05935"
"1107","CNAG_05938"
"1108","CNAG_05941"
"1109","CNAG_05962"
"1110","CNAG_05963"
"1111","CNAG_05970"
"1112","CNAG_05974"
"1113","CNAG_05979"
"1114","CNAG_05993"
"1115","CNAG_06008"
"1116","CNAG_06009"
"1117","CNAG_06011"
"1118","CNAG_06016"
"1119","CNAG_06017"
"1120","CNAG_06019"
"1121","CNAG_06021"
"1122","CNAG_06027"
"1123","CNAG_06033"
"1124","CNAG_06034"
"1125","CNAG_06048"
"1126","CNAG_06073"
"1127","CNAG_06092"
"1128","CNAG_06098"
"1129","CNAG_06099"
"1130","CNAG_06100"
"1131","CNAG_06104"
"1132","CNAG_06114"
"1133","CNAG_06117"
"1134","CNAG_06120"
"1135","CNAG_06122"
"1136","CNAG_06142"
"1137","CNAG_06148"
"1138","CNAG_06149"
"1139","CNAG_06150"
"1140","CNAG_06158"
"1141","CNAG_06160"
"1142","CNAG_06162"
"1143","CNAG_06163"
"1144","CNAG_06166"
"1145","CNAG_06180"
"1146","CNAG_06184"
"1147","CNAG_06186"
"1148","CNAG_06191"
"1149","CNAG_06193"
"1150","CNAG_06200"
"1151","CNAG_06203"
"1152","CNAG_06205"
"1153","CNAG_06230"
