gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
CNAG_05853	26.73230702991852	-1.1970672245354863	0.3611245271882558	-3.3148322376659007	9.169813890475029e-4	0.02339561143977668
CNAG_03539	30.002386920839896	-1.1968286298891808	0.33302027648756116	-3.5938611381637124	3.2581352575475624e-4	0.010815014278369612
CNAG_07770	260.8327433508161	-1.187315291574218	0.23469672762613575	-5.0589341555097125	4.2160640499900824e-7	6.379002955636157e-5
CNAG_04943	51.64051094134843	-1.1795730660097266	0.2925679387703961	-4.031791969302015	5.535317425534214e-5	0.0031304277926334297
CNAG_04496	65.00204052634307	-1.1783897084339916	0.2608198663925431	-4.518021286999946	6.2420210158843695e-6	5.972145401374074e-4
CNAG_05731	713.9783795291976	-1.177035874360655	0.16928401496890128	-6.953024327647742	3.57537002995886e-12	3.826298410396505e-9
CNAG_02830	34.944687314083986	-1.1600980778539567	0.3031380548078725	-3.826962862149464	1.297340791530314e-4	0.005819551741592052
CNAG_01051	26.649197102806365	-1.1519786856893817	0.3167806842357995	-3.6365180802245267	2.7634825463491606e-4	0.009771313829645457
CNAG_03500	43.79065841947645	-1.1506881591876534	0.3606320213131048	-3.1907542624691474	0.0014190191826091503	0.031945116962128484
CNAG_06163	148.44189400493863	-1.140100506581031	0.3108696650872772	-3.667454996810145	2.449766496855664e-4	0.009149448080431812
CNAG_02775	462.6487642362795	-1.136457974942678	0.19712914991996114	-5.765042741796966	8.163714925531353e-9	2.0428126655964224e-6
CNAG_04752	44.10867048443398	-1.1343801338770465	0.2620616055582631	-4.328677340812691	1.5000751525465605e-5	0.0011901815783497466
CNAG_01526	429.9095999527231	-1.1307341701842002	0.27956461428273194	-4.044625508436685	5.240682740285934e-5	0.0030795452837685615
CNAG_00776	877.1755029100457	-1.1257817989712664	0.18208943227680885	-6.182576247807037	6.306383363302876e-10	2.7352886774432343e-7
CNAG_00110	27.96535368479118	-1.1254287898001794	0.34976446866243427	-3.217676152480647	0.0012923364336417569	0.02971003829425184
CNAG_03453	33.27502693505752	-1.1236798657632057	0.3017551592148507	-3.723813268634595	1.962360933398092e-4	0.007737648625871507
CNAG_04380	276.8053220024659	-1.1220963652764495	0.2515136409439009	-4.461373788973651	8.14359028675631e-6	7.257835398032404e-4
CNAG_02692	26.80868736868468	-1.1031480353172736	0.322379335037448	-3.4218943816269443	6.218646518764315e-4	0.017667473472087615
CNAG_07627	49.60022754524154	-1.0954269257732112	0.26629002473783386	-4.113661136393201	3.894329797075347e-5	0.0025336509659772207
CNAG_02510	245.35419154723476	-1.0943138223920328	0.3007934554558146	-3.6380905320354726	2.7466688294411747e-4	0.009764933007838405
CNAG_02156	793.399818773206	-1.0854378152214825	0.14920911431602732	-7.274607990249896	3.4742785404224034e-13	5.820576921718948e-10
CNAG_00063	20.239276436660955	-1.0797530017819634	0.34582511628196794	-3.122251539710576	0.0017947352387506442	0.0377881794929181
CNAG_07784	890.7356132420372	-1.0794982677150462	0.2647000503854983	-4.078194417201316	4.538680662212489e-5	0.0028122529893670908
CNAG_02024	138.16437099985635	-1.065902042753611	0.2072722523363489	-5.142521638757172	2.7107520847256407e-7	4.522090529032056e-5
CNAG_03184	114.33417388540235	-1.0585852095341464	0.18978617840791417	-5.5777782050012705	2.4360998475675096e-008	5.694825967803566e-6
CNAG_05581	620.4234665924853	-1.0541868549200983	0.17825355269826168	-5.913973881376552	3.3395086344331067e-9	1.0863421587810897e-6
CNAG_04857	152.05123736912373	-1.0441722755494547	0.2250477039087223	-4.639781954731532	3.4877697931748783e-6	3.7819050457326266e-4
CNAG_01907	64.54682416592695	-1.0425746442504338	0.30631438666633826	-3.4036097866538935	6.650168233395721e-4	0.0184897412506293
CNAG_05089	87.19688435004454	-1.0403546646448387	0.23107282953904806	-4.502280370739276	6.722821351070796e-6	6.338938508705305e-4
CNAG_00261	1568.0438518871183	-1.0387483519474194	0.17502164708680154	-5.934970726405373	2.9389793315917584e-9	1.062277751740888e-6
CNAG_02008	915.6790859225187	-1.034717508423262	0.23476872031769103	-4.40739084415962	1.0462329672254274e-5	8.956304848379777e-4
CNAG_00360	1737.3435796362387	-1.0141889193568183	0.214634504195768	-4.725190496080618	2.2989973941059706e-6	2.6240836922900783e-4
CNAG_04626	95.67137358031968	-1.0110960688442991	0.26958030542919165	-3.75063032603424	1.7639059487891987e-4	0.007214738600912697
CNAG_01959	51.82689000382221	-1.0048891283568464	0.24888836581046658	-4.03750944759744	5.4021669873008236e-5	0.0030830261771385226
